paragraph_number,paragraph_text,citation,part,predicted_label
69,"26.	בפתח הדברים יצוין, כי העבירות בהן הורשע הנאשם - אף שבוצעו על פני תקופה ממושכת - מקימות אירוע עברייני אחד. כך, בהתאם לקווים המנחים שהותוו בפסיקה, נמצא כי בין העבירות קיים ""קשר ענייני הדוק"", המאופיין בשיטתיות בביצוען, ומעצם היותן חלק מאותה מסכת עבריינית, שעניינה עיסוק חוזר ונשנה בנשק בצורה בלתי חוקית, לרבות רכישה, החזקה וסחר בו. לסיווג מעשים עברייניים כאירוע אחד או כאירועים נפרדים, ראו ע""פ 4910/13 ג'אבר נ' מדינת ישראל (29.10.2014); ע""פ 5668/13‏  ערן מזרחי נ' מדינת ישראל (17.3.2016); ע""פ 1261/15 ‏מדינת ישראל נ' יוסף דלאל (3.9.2015).","ע""פ 4910/13",קביעת מתחם הענישה ההולם,0
69,"26.	בפתח הדברים יצוין, כי העבירות בהן הורשע הנאשם - אף שבוצעו על פני תקופה ממושכת - מקימות אירוע עברייני אחד. כך, בהתאם לקווים המנחים שהותוו בפסיקה, נמצא כי בין העבירות קיים ""קשר ענייני הדוק"", המאופיין בשיטתיות בביצוען, ומעצם היותן חלק מאותה מסכת עבריינית, שעניינה עיסוק חוזר ונשנה בנשק בצורה בלתי חוקית, לרבות רכישה, החזקה וסחר בו. לסיווג מעשים עברייניים כאירוע אחד או כאירועים נפרדים, ראו ע""פ 4910/13 ג'אבר נ' מדינת ישראל (29.10.2014); ע""פ 5668/13‏  ערן מזרחי נ' מדינת ישראל (17.3.2016); ע""פ 1261/15 ‏מדינת ישראל נ' יוסף דלאל (3.9.2015).","ע""פ 5668/13",קביעת מתחם הענישה ההולם,0
69,"26.	בפתח הדברים יצוין, כי העבירות בהן הורשע הנאשם - אף שבוצעו על פני תקופה ממושכת - מקימות אירוע עברייני אחד. כך, בהתאם לקווים המנחים שהותוו בפסיקה, נמצא כי בין העבירות קיים ""קשר ענייני הדוק"", המאופיין בשיטתיות בביצוען, ומעצם היותן חלק מאותה מסכת עבריינית, שעניינה עיסוק חוזר ונשנה בנשק בצורה בלתי חוקית, לרבות רכישה, החזקה וסחר בו. לסיווג מעשים עברייניים כאירוע אחד או כאירועים נפרדים, ראו ע""פ 4910/13 ג'אבר נ' מדינת ישראל (29.10.2014); ע""פ 5668/13‏  ערן מזרחי נ' מדינת ישראל (17.3.2016); ע""פ 1261/15 ‏מדינת ישראל נ' יוסף דלאל (3.9.2015).","ע""פ 1261/15",קביעת מתחם הענישה ההולם,0
71,"28.	העבירות המרכזיות בהן הורשע הנאשם – סחר, רכישה והחזקת נשק – הן חמורות ביותר. בית המשפט העליון עמד לא אחת על כך שעבירות בנשק הפכו זה מכבר למכת מדינה של ממש שיש צורך להתייחס אליה בחומרה, זאת מן הטעם שהן מקימות פוטנציאל להסלמה עבריינית, ויוצרות סיכון ממשי לשלום הציבור וביטחונו, הוא הערך החברתי המוגן העומד בבסיס עבירות אלה (ראו: ע""פ 9373/10 חמד וותד נ' מדינת ישראל (14.9.2011); ע""פ 2251/11 וע""פ 2368/11 מדינת ישראל נ' ג'מאל נפאע (4.12.2011); ע""פ 3156/11 זראיעה נ' מדינת ישראל (21.02.2012); ע""פ 2918/13 דבס נ' מדינת ישראל (18.7.2013); ע""פ 5913/11 תאר הייב נ' מדינת ישראל (12.9.2012); ע""פ 5900/15 אייל מעוז נ' מדינת ישראל (10.5.2016); ע""פ 8959/14 דניאל בן סימון נ' מדינת ישראל (24.6.2015).","ע""פ 9373/10",קביעת מתחם הענישה ההולם,0
71,"28.	העבירות המרכזיות בהן הורשע הנאשם – סחר, רכישה והחזקת נשק – הן חמורות ביותר. בית המשפט העליון עמד לא אחת על כך שעבירות בנשק הפכו זה מכבר למכת מדינה של ממש שיש צורך להתייחס אליה בחומרה, זאת מן הטעם שהן מקימות פוטנציאל להסלמה עבריינית, ויוצרות סיכון ממשי לשלום הציבור וביטחונו, הוא הערך החברתי המוגן העומד בבסיס עבירות אלה (ראו: ע""פ 9373/10 חמד וותד נ' מדינת ישראל (14.9.2011); ע""פ 2251/11 וע""פ 2368/11 מדינת ישראל נ' ג'מאל נפאע (4.12.2011); ע""פ 3156/11 זראיעה נ' מדינת ישראל (21.02.2012); ע""פ 2918/13 דבס נ' מדינת ישראל (18.7.2013); ע""פ 5913/11 תאר הייב נ' מדינת ישראל (12.9.2012); ע""פ 5900/15 אייל מעוז נ' מדינת ישראל (10.5.2016); ע""פ 8959/14 דניאל בן סימון נ' מדינת ישראל (24.6.2015).","ע""פ 2251/11",קביעת מתחם הענישה ההולם,0
71,"28.	העבירות המרכזיות בהן הורשע הנאשם – סחר, רכישה והחזקת נשק – הן חמורות ביותר. בית המשפט העליון עמד לא אחת על כך שעבירות בנשק הפכו זה מכבר למכת מדינה של ממש שיש צורך להתייחס אליה בחומרה, זאת מן הטעם שהן מקימות פוטנציאל להסלמה עבריינית, ויוצרות סיכון ממשי לשלום הציבור וביטחונו, הוא הערך החברתי המוגן העומד בבסיס עבירות אלה (ראו: ע""פ 9373/10 חמד וותד נ' מדינת ישראל (14.9.2011); ע""פ 2251/11 וע""פ 2368/11 מדינת ישראל נ' ג'מאל נפאע (4.12.2011); ע""פ 3156/11 זראיעה נ' מדינת ישראל (21.02.2012); ע""פ 2918/13 דבס נ' מדינת ישראל (18.7.2013); ע""פ 5913/11 תאר הייב נ' מדינת ישראל (12.9.2012); ע""פ 5900/15 אייל מעוז נ' מדינת ישראל (10.5.2016); ע""פ 8959/14 דניאל בן סימון נ' מדינת ישראל (24.6.2015).","ע""פ 2368/11",קביעת מתחם הענישה ההולם,0
71,"28.	העבירות המרכזיות בהן הורשע הנאשם – סחר, רכישה והחזקת נשק – הן חמורות ביותר. בית המשפט העליון עמד לא אחת על כך שעבירות בנשק הפכו זה מכבר למכת מדינה של ממש שיש צורך להתייחס אליה בחומרה, זאת מן הטעם שהן מקימות פוטנציאל להסלמה עבריינית, ויוצרות סיכון ממשי לשלום הציבור וביטחונו, הוא הערך החברתי המוגן העומד בבסיס עבירות אלה (ראו: ע""פ 9373/10 חמד וותד נ' מדינת ישראל (14.9.2011); ע""פ 2251/11 וע""פ 2368/11 מדינת ישראל נ' ג'מאל נפאע (4.12.2011); ע""פ 3156/11 זראיעה נ' מדינת ישראל (21.02.2012); ע""פ 2918/13 דבס נ' מדינת ישראל (18.7.2013); ע""פ 5913/11 תאר הייב נ' מדינת ישראל (12.9.2012); ע""פ 5900/15 אייל מעוז נ' מדינת ישראל (10.5.2016); ע""פ 8959/14 דניאל בן סימון נ' מדינת ישראל (24.6.2015).","ע""פ 3156/11",קביעת מתחם הענישה ההולם,0
71,"28.	העבירות המרכזיות בהן הורשע הנאשם – סחר, רכישה והחזקת נשק – הן חמורות ביותר. בית המשפט העליון עמד לא אחת על כך שעבירות בנשק הפכו זה מכבר למכת מדינה של ממש שיש צורך להתייחס אליה בחומרה, זאת מן הטעם שהן מקימות פוטנציאל להסלמה עבריינית, ויוצרות סיכון ממשי לשלום הציבור וביטחונו, הוא הערך החברתי המוגן העומד בבסיס עבירות אלה (ראו: ע""פ 9373/10 חמד וותד נ' מדינת ישראל (14.9.2011); ע""פ 2251/11 וע""פ 2368/11 מדינת ישראל נ' ג'מאל נפאע (4.12.2011); ע""פ 3156/11 זראיעה נ' מדינת ישראל (21.02.2012); ע""פ 2918/13 דבס נ' מדינת ישראל (18.7.2013); ע""פ 5913/11 תאר הייב נ' מדינת ישראל (12.9.2012); ע""פ 5900/15 אייל מעוז נ' מדינת ישראל (10.5.2016); ע""פ 8959/14 דניאל בן סימון נ' מדינת ישראל (24.6.2015).","ע""פ 2918/13",קביעת מתחם הענישה ההולם,0
71,"28.	העבירות המרכזיות בהן הורשע הנאשם – סחר, רכישה והחזקת נשק – הן חמורות ביותר. בית המשפט העליון עמד לא אחת על כך שעבירות בנשק הפכו זה מכבר למכת מדינה של ממש שיש צורך להתייחס אליה בחומרה, זאת מן הטעם שהן מקימות פוטנציאל להסלמה עבריינית, ויוצרות סיכון ממשי לשלום הציבור וביטחונו, הוא הערך החברתי המוגן העומד בבסיס עבירות אלה (ראו: ע""פ 9373/10 חמד וותד נ' מדינת ישראל (14.9.2011); ע""פ 2251/11 וע""פ 2368/11 מדינת ישראל נ' ג'מאל נפאע (4.12.2011); ע""פ 3156/11 זראיעה נ' מדינת ישראל (21.02.2012); ע""פ 2918/13 דבס נ' מדינת ישראל (18.7.2013); ע""פ 5913/11 תאר הייב נ' מדינת ישראל (12.9.2012); ע""פ 5900/15 אייל מעוז נ' מדינת ישראל (10.5.2016); ע""פ 8959/14 דניאל בן סימון נ' מדינת ישראל (24.6.2015).","ע""פ 5913/11",קביעת מתחם הענישה ההולם,0
71,"28.	העבירות המרכזיות בהן הורשע הנאשם – סחר, רכישה והחזקת נשק – הן חמורות ביותר. בית המשפט העליון עמד לא אחת על כך שעבירות בנשק הפכו זה מכבר למכת מדינה של ממש שיש צורך להתייחס אליה בחומרה, זאת מן הטעם שהן מקימות פוטנציאל להסלמה עבריינית, ויוצרות סיכון ממשי לשלום הציבור וביטחונו, הוא הערך החברתי המוגן העומד בבסיס עבירות אלה (ראו: ע""פ 9373/10 חמד וותד נ' מדינת ישראל (14.9.2011); ע""פ 2251/11 וע""פ 2368/11 מדינת ישראל נ' ג'מאל נפאע (4.12.2011); ע""פ 3156/11 זראיעה נ' מדינת ישראל (21.02.2012); ע""פ 2918/13 דבס נ' מדינת ישראל (18.7.2013); ע""פ 5913/11 תאר הייב נ' מדינת ישראל (12.9.2012); ע""פ 5900/15 אייל מעוז נ' מדינת ישראל (10.5.2016); ע""פ 8959/14 דניאל בן סימון נ' מדינת ישראל (24.6.2015).","ע""פ 5900/15",קביעת מתחם הענישה ההולם,0
