paragraph_number,paragraph_text,citation,part,predicted_label
45,"נוכח משקלם הרב של הערכים המוגנים ושכיחותן של עבירות הנשק: ""בית משפט זה עמד לא פעם על החומרה הרבה שבעבירות נשק ועל הפגיעה בערכים המוגנים של שלמות הגוף, חיי אדם ושלום ובטחון הציבור הנפגעים מעבירות אלו ... בית משפט זה נקט בשנים האחרונות במגמה מחמירה כלפי עבירות נשק, ועמד על כך בפסיקתו באופן תדיר"" (ע""פ 971/19 מדינת ישראל נ' געביס, פסקה 8 והאסמכתאות שם (11.7.19));  ראו גם : ע""פ 5446/19 מדינת ישראל נ' הוארי (25.11.19):ע""פ 4406/19 מדינת ישראל נ' יונס סובח, פסקה 17(5.11.19)).","ע""פ 971/19",דיון והכרעה,0
45,"נוכח משקלם הרב של הערכים המוגנים ושכיחותן של עבירות הנשק: ""בית משפט זה עמד לא פעם על החומרה הרבה שבעבירות נשק ועל הפגיעה בערכים המוגנים של שלמות הגוף, חיי אדם ושלום ובטחון הציבור הנפגעים מעבירות אלו ... בית משפט זה נקט בשנים האחרונות במגמה מחמירה כלפי עבירות נשק, ועמד על כך בפסיקתו באופן תדיר"" (ע""פ 971/19 מדינת ישראל נ' געביס, פסקה 8 והאסמכתאות שם (11.7.19));  ראו גם : ע""פ 5446/19 מדינת ישראל נ' הוארי (25.11.19):ע""פ 4406/19 מדינת ישראל נ' יונס סובח, פסקה 17(5.11.19)).","ע""פ 5446/19",דיון והכרעה,0
45,"נוכח משקלם הרב של הערכים המוגנים ושכיחותן של עבירות הנשק: ""בית משפט זה עמד לא פעם על החומרה הרבה שבעבירות נשק ועל הפגיעה בערכים המוגנים של שלמות הגוף, חיי אדם ושלום ובטחון הציבור הנפגעים מעבירות אלו ... בית משפט זה נקט בשנים האחרונות במגמה מחמירה כלפי עבירות נשק, ועמד על כך בפסיקתו באופן תדיר"" (ע""פ 971/19 מדינת ישראל נ' געביס, פסקה 8 והאסמכתאות שם (11.7.19));  ראו גם : ע""פ 5446/19 מדינת ישראל נ' הוארי (25.11.19):ע""פ 4406/19 מדינת ישראל נ' יונס סובח, פסקה 17(5.11.19)).","ע""פ 4406/19",דיון והכרעה,0
47,"עבירות הנשק טומנות בחובן פוטנציאל רב להסלמה ולפגיעה בביטחון הציבור  ועל ביהמ""ש לתרום את חלקו במיגור תופעה זו שפשתה במקומותינו באמצעות הטלת עונשים מרתיעים (ע""פ 116/13 ועקנין נ' מדינת ישראל, פסקה 7 (‏31.7.2013), ע""פ 3156/11 זראיעה נ' מדינת ישראל, פסקה 5 (21.02.2012)); ע""פ 4945/13 מדינת ישראל נ' סלימאן, פסקה 14 [19.4.14]; ע""פ 2398/14 אלהזייל נ' מדינת ישראל, פסקה 4 (8.7.14); ע""פ 5681/14 מדינת ישראל נ' טאטור, פסקה ט (1.2.15); ע""פ 2564/19 אזברגה נ' מדינת ישראל, פסקה 10 (18.7.19).","ע""פ 116/13",דיון והכרעה,0
47,"עבירות הנשק טומנות בחובן פוטנציאל רב להסלמה ולפגיעה בביטחון הציבור  ועל ביהמ""ש לתרום את חלקו במיגור תופעה זו שפשתה במקומותינו באמצעות הטלת עונשים מרתיעים (ע""פ 116/13 ועקנין נ' מדינת ישראל, פסקה 7 (‏31.7.2013), ע""פ 3156/11 זראיעה נ' מדינת ישראל, פסקה 5 (21.02.2012)); ע""פ 4945/13 מדינת ישראל נ' סלימאן, פסקה 14 [19.4.14]; ע""פ 2398/14 אלהזייל נ' מדינת ישראל, פסקה 4 (8.7.14); ע""פ 5681/14 מדינת ישראל נ' טאטור, פסקה ט (1.2.15); ע""פ 2564/19 אזברגה נ' מדינת ישראל, פסקה 10 (18.7.19).","ע""פ 3156/11",דיון והכרעה,0
47,"עבירות הנשק טומנות בחובן פוטנציאל רב להסלמה ולפגיעה בביטחון הציבור  ועל ביהמ""ש לתרום את חלקו במיגור תופעה זו שפשתה במקומותינו באמצעות הטלת עונשים מרתיעים (ע""פ 116/13 ועקנין נ' מדינת ישראל, פסקה 7 (‏31.7.2013), ע""פ 3156/11 זראיעה נ' מדינת ישראל, פסקה 5 (21.02.2012)); ע""פ 4945/13 מדינת ישראל נ' סלימאן, פסקה 14 [19.4.14]; ע""פ 2398/14 אלהזייל נ' מדינת ישראל, פסקה 4 (8.7.14); ע""פ 5681/14 מדינת ישראל נ' טאטור, פסקה ט (1.2.15); ע""פ 2564/19 אזברגה נ' מדינת ישראל, פסקה 10 (18.7.19).","ע""פ 4945/13",דיון והכרעה,0
47,"עבירות הנשק טומנות בחובן פוטנציאל רב להסלמה ולפגיעה בביטחון הציבור  ועל ביהמ""ש לתרום את חלקו במיגור תופעה זו שפשתה במקומותינו באמצעות הטלת עונשים מרתיעים (ע""פ 116/13 ועקנין נ' מדינת ישראל, פסקה 7 (‏31.7.2013), ע""פ 3156/11 זראיעה נ' מדינת ישראל, פסקה 5 (21.02.2012)); ע""פ 4945/13 מדינת ישראל נ' סלימאן, פסקה 14 [19.4.14]; ע""פ 2398/14 אלהזייל נ' מדינת ישראל, פסקה 4 (8.7.14); ע""פ 5681/14 מדינת ישראל נ' טאטור, פסקה ט (1.2.15); ע""פ 2564/19 אזברגה נ' מדינת ישראל, פסקה 10 (18.7.19).","ע""פ 2398/14",דיון והכרעה,0
47,"עבירות הנשק טומנות בחובן פוטנציאל רב להסלמה ולפגיעה בביטחון הציבור  ועל ביהמ""ש לתרום את חלקו במיגור תופעה זו שפשתה במקומותינו באמצעות הטלת עונשים מרתיעים (ע""פ 116/13 ועקנין נ' מדינת ישראל, פסקה 7 (‏31.7.2013), ע""פ 3156/11 זראיעה נ' מדינת ישראל, פסקה 5 (21.02.2012)); ע""פ 4945/13 מדינת ישראל נ' סלימאן, פסקה 14 [19.4.14]; ע""פ 2398/14 אלהזייל נ' מדינת ישראל, פסקה 4 (8.7.14); ע""פ 5681/14 מדינת ישראל נ' טאטור, פסקה ט (1.2.15); ע""פ 2564/19 אזברגה נ' מדינת ישראל, פסקה 10 (18.7.19).","ע""פ 5681/14",דיון והכרעה,0
47,"עבירות הנשק טומנות בחובן פוטנציאל רב להסלמה ולפגיעה בביטחון הציבור  ועל ביהמ""ש לתרום את חלקו במיגור תופעה זו שפשתה במקומותינו באמצעות הטלת עונשים מרתיעים (ע""פ 116/13 ועקנין נ' מדינת ישראל, פסקה 7 (‏31.7.2013), ע""פ 3156/11 זראיעה נ' מדינת ישראל, פסקה 5 (21.02.2012)); ע""פ 4945/13 מדינת ישראל נ' סלימאן, פסקה 14 [19.4.14]; ע""פ 2398/14 אלהזייל נ' מדינת ישראל, פסקה 4 (8.7.14); ע""פ 5681/14 מדינת ישראל נ' טאטור, פסקה ט (1.2.15); ע""פ 2564/19 אזברגה נ' מדינת ישראל, פסקה 10 (18.7.19).","ע""פ 2564/19",דיון והכרעה,0
55,"בע""פ 1509/20 מדינת ישראל נ' ראפאת נבארי (02.07.2020). במקרה זה הנאשם הורשע על יסוד הודאתו בנשיאה והובלה של נשק מסוג תת מקלע מאולתר ובירי מנשק חם באזור מגורים בהיותו נוהג ברכב. המשיב, בן 30 נשוי ואב ל 4 ילדים, בעל עבר פלילי הכולל 4 הרשעות. הירי שביצע לא גרם לנזק בגוף או ברכוש. מתחם העונש ההולם שנקבע נע בין 20-50 חודשי מאסר. ביהמ""ש המחוזי הטיל עונש מאסר בפועל למשך 27 חודשים ורכיבים נוספים של מאסר מותנה וחילוט רכב.","ע""פ 1509/20",דיון והכרעה,1
59,"בע""פ 1357/12 סאלח  דבאח נ' מדינת ישראל (7.3.13) המדובר בנאשם צעיר בן 21 ללא עבר פלילי, אשר הורשע על פי הודאתו בעבירות של נשיאת נשק וירי מנשק חם באזור מגורים. הנאשם נסע ברכב ביחד עם אחר  כשהוא נושא אקדח ובתוכו מחסנית ותחמושת, הנאשם הוציא את האקדח מחלון הרכב וירה באוויר 6 כדורים. בית המשפט המחוזי השית על הנאשם עונש של 42 חודשי מאסר בפועל לצד ענישה נלווית.","ע""פ 1357/12",דיון והכרעה,1
63,"ע""פ 2006/12 מדינת ישראל נ' אסדי (28.3.12) נדחה ערעור המדינה על קולת עונשו של נאשם, צעיר נעדר עבר פלילי, אשר הורשע על פי הודאתו בעבירות של נשיאת נשק ותחמושת, איומים, ויריות באזור מגורים. הנאשם הגיע לביתו של המתלונן כשהוא נושא אקדח טעון בכדורים, איים בפגיעה במתלונן, וירה כדור לעבר חלקו העליון של הבית. בית המשפט המחוזי הטיל על הנאשם 15 חודשי מאסר בפועל.","ע""פ 2006/12",דיון והכרעה,1
