citation,context_text,extracted_text,predicted_label,extracted_citation,link
"ע""פ 4684/11","קביעת מתחם העונש על רקע הסדר הטיעון
הצדדים הגיעו להבנות לפיהן הוצע טווח ענישה מוסכם, באופן בו התביעה תעתור לענישה של 10 שנות מאסר ואילו ההגנה תעתור לענישה של 6 שנות מאסר. משמעות טווח הענישה הנ""ל הינה כי הענישה המוצעת במסגרתו מקובלת על שני הצדדים. כך נקבע בפסיקה: ""הסכמה של צדדים לטווחי ענישה במסגרת הסדר טיעון, משמעה כי כל אחד מהצדדים סבר וקיבל כי טווחים אלה הם בגדרי הענישה הסבירה לעבירות מושא הסדר הטיעון, שאם לא כן, חזקה עליו שלא היה מסכים להסדר הטיעון"" (ע""פ 4684/11 עמר ואח' נ' מדינת ישראל (10/10/2011)).
אשר לקביעת מתחם הענישה בהינתן הסדר טיעון שעניינו טווח ענישה, נקבע כי לצד ההסכמה לטווח ענישה שמשקף את כוח מיקוח הצדדים, על בית המשפט לבחון את מתחם הענישה, המהווה קביעה נורמטיבית בדבר האיזון הראוי שנקבע על ידי המחוקק (ראו: ע""פ 6197/20 מדינת ישראל נ' גולאני (28/11/2021); ע""פ 512/13 פלוני נ' מדינת ישראל (4/12/2013); ע""פ 3856/13 ‏גוני נ' מדינת ישראל (3/2/2014); ע""פ 8622/21 שחר הולר נ' מדינת ישראל (15/5/2022)).","""הסכמה של צדדים לטווחי ענישה במסגרת הסדר טיעון, משמעה כי כל אחד מהצדדים סבר וקיבל כי טווחים אלה הם בגדרי הענישה הסבירה לעבירות מושא הסדר הטיעון, שאם לא כן, חזקה עליו שלא היה מסכים להסדר הטיעון"" (ע""פ 4684/11 עמר ואח' נ' מדינת ישראל (10/10/2011)).",0,"ע""פ 4684/11",http://www.nevo.co.il/case/5971055
"ע""פ 6197/20","הצדדים הגיעו להבנות לפיהן הוצע טווח ענישה מוסכם, באופן בו התביעה תעתור לענישה של 10 שנות מאסר ואילו ההגנה תעתור לענישה של 6 שנות מאסר. משמעות טווח הענישה הנ""ל הינה כי הענישה המוצעת במסגרתו מקובלת על שני הצדדים. כך נקבע בפסיקה: ""הסכמה של צדדים לטווחי ענישה במסגרת הסדר טיעון, משמעה כי כל אחד מהצדדים סבר וקיבל כי טווחים אלה הם בגדרי הענישה הסבירה לעבירות מושא הסדר הטיעון, שאם לא כן, חזקה עליו שלא היה מסכים להסדר הטיעון"" (ע""פ 4684/11 עמר ואח' נ' מדינת ישראל (10/10/2011)).
אשר לקביעת מתחם הענישה בהינתן הסדר טיעון שעניינו טווח ענישה, נקבע כי לצד ההסכמה לטווח ענישה שמשקף את כוח מיקוח הצדדים, על בית המשפט לבחון את מתחם הענישה, המהווה קביעה נורמטיבית בדבר האיזון הראוי שנקבע על ידי המחוקק (ראו: ע""פ 6197/20 מדינת ישראל נ' גולאני (28/11/2021); ע""פ 512/13 פלוני נ' מדינת ישראל (4/12/2013); ע""פ 3856/13 ‏גוני נ' מדינת ישראל (3/2/2014); ע""פ 8622/21 שחר הולר נ' מדינת ישראל (15/5/2022)).
בהקשר זה, אפנה לע""פ 1901/19 אסולין נ' מדינת ישראל (31/5/2020): ""מכאן השאלה האם בית המשפט רשאי לקבוע את מתחם הענישה חרף קיומו של הסדר טיעון, והאם ראוי שיעשה כן. כשלעצמי סבורני כי יש להשיב על כך בחיוב, אולם נדרשת זהירות. רוצה לומר, בית המשפט אינו קובע מתחם במובן הפורמלי שנקבע בתיקון 113, אלא לשם קבלת מידע והקשר לעונש שראוי לקבוע בהסדר טווח. מתחם כזה עשוי לסייע. ברם, על בית המשפט לקבוע את המתחם בצורה 'רכה'. הטעם לכך הוא קיומן של סיבות מגוונות שיכולות להוביל להחלטת המדינה להגיע להסדר. טול, לדוגמא, מקרה שבו המדינה מסכימה להסדר טיעון בשל שיקולים ראייתיים"".","אשר לקביעת מתחם הענישה בהינתן הסדר טיעון שעניינו טווח ענישה, נקבע כי לצד ההסכמה לטווח ענישה שמשקף את כוח מיקוח הצדדים, על בית המשפט לבחון את מתחם הענישה, המהווה קביעה נורמטיבית בדבר האיזון הראוי שנקבע על ידי המחוקק (ראו: ע""פ 6197/20 מדינת ישראל נ' גולאני (28/11/2021))",0,"ע""פ 4684/11",http://www.nevo.co.il/case/5971055
"ע""פ 512/13","הצדדים הגיעו להבנות לפיהן הוצע טווח ענישה מוסכם, באופן בו התביעה תעתור לענישה של 10 שנות מאסר ואילו ההגנה תעתור לענישה של 6 שנות מאסר. משמעות טווח הענישה הנ""ל הינה כי הענישה המוצעת במסגרתו מקובלת על שני הצדדים. כך נקבע בפסיקה: ""הסכמה של צדדים לטווחי ענישה במסגרת הסדר טיעון, משמעה כי כל אחד מהצדדים סבר וקיבל כי טווחים אלה הם בגדרי הענישה הסבירה לעבירות מושא הסדר הטיעון, שאם לא כן, חזקה עליו שלא היה מסכים להסדר הטיעון"" (ע""פ 4684/11 עמר ואח' נ' מדינת ישראל (10/10/2011)).
אשר לקביעת מתחם הענישה בהינתן הסדר טיעון שעניינו טווח ענישה, נקבע כי לצד ההסכמה לטווח ענישה שמשקף את כוח מיקוח הצדדים, על בית המשפט לבחון את מתחם הענישה, המהווה קביעה נורמטיבית בדבר האיזון הראוי שנקבע על ידי המחוקק (ראו: ע""פ 6197/20 מדינת ישראל נ' גולאני (28/11/2021); ע""פ 512/13 פלוני נ' מדינת ישראל (4/12/2013); ע""פ 3856/13 ‏גוני נ' מדינת ישראל (3/2/2014); ע""פ 8622/21 שחר הולר נ' מדינת ישראל (15/5/2022)).
בהקשר זה, אפנה לע""פ 1901/19 אסולין נ' מדינת ישראל (31/5/2020): ""מכאן השאלה האם בית המשפט רשאי לקבוע את מתחם הענישה חרף קיומו של הסדר טיעון, והאם ראוי שיעשה כן. כשלעצמי סבורני כי יש להשיב על כך בחיוב, אולם נדרשת זהירות. רוצה לומר, בית המשפט אינו קובע מתחם במובן הפורמלי שנקבע בתיקון 113, אלא לשם קבלת מידע והקשר לעונש שראוי לקבוע בהסדר טווח. מתחם כזה עשוי לסייע. ברם, על בית המשפט לקבוע את המתחם בצורה 'רכה'. הטעם לכך הוא קיומן של סיבות מגוונות שיכולות להוביל להחלטת המדינה להגיע להסדר. טול, לדוגמא, מקרה שבו המדינה מסכימה להסדר טיעון בשל שיקולים ראייתיים"".","אשר לקביעת מתחם הענישה בהינתן הסדר טיעון שעניינו טווח ענישה, נקבע כי לצד ההסכמה לטווח ענישה שמשקף את כוח מיקוח הצדדים, על בית המשפט לבחון את מתחם הענישה, המהווה קביעה נורמטיבית בדבר האיזון הראוי שנקבע על ידי המחוקק (ראו: ע""פ 512/13 פלוני נ' מדינת ישראל (4/12/2013))",0,"ע""פ 4684/11",http://www.nevo.co.il/case/5971055
"ע""פ 3856/13","הצדדים הגיעו להבנות לפיהן הוצע טווח ענישה מוסכם, באופן בו התביעה תעתור לענישה של 10 שנות מאסר ואילו ההגנה תעתור לענישה של 6 שנות מאסר. משמעות טווח הענישה הנ""ל הינה כי הענישה המוצעת במסגרתו מקובלת על שני הצדדים. כך נקבע בפסיקה: ""הסכמה של צדדים לטווחי ענישה במסגרת הסדר טיעון, משמעה כי כל אחד מהצדדים סבר וקיבל כי טווחים אלה הם בגדרי הענישה הסבירה לעבירות מושא הסדר הטיעון, שאם לא כן, חזקה עליו שלא היה מסכים להסדר הטיעון"" (ע""פ 4684/11 עמר ואח' נ' מדינת ישראל (10/10/2011)).
אשר לקביעת מתחם הענישה בהינתן הסדר טיעון שעניינו טווח ענישה, נקבע כי לצד ההסכמה לטווח ענישה שמשקף את כוח מיקוח הצדדים, על בית המשפט לבחון את מתחם הענישה, המהווה קביעה נורמטיבית בדבר האיזון הראוי שנקבע על ידי המחוקק (ראו: ע""פ 6197/20 מדינת ישראל נ' גולאני (28/11/2021); ע""פ 512/13 פלוני נ' מדינת ישראל (4/12/2013); ע""פ 3856/13 ‏גוני נ' מדינת ישראל (3/2/2014); ע""פ 8622/21 שחר הולר נ' מדינת ישראל (15/5/2022)).
בהקשר זה, אפנה לע""פ 1901/19 אסולין נ' מדינת ישראל (31/5/2020): ""מכאן השאלה האם בית המשפט רשאי לקבוע את מתחם הענישה חרף קיומו של הסדר טיעון, והאם ראוי שיעשה כן. כשלעצמי סבורני כי יש להשיב על כך בחיוב, אולם נדרשת זהירות. רוצה לומר, בית המשפט אינו קובע מתחם במובן הפורמלי שנקבע בתיקון 113, אלא לשם קבלת מידע והקשר לעונש שראוי לקבוע בהסדר טווח. מתחם כזה עשוי לסייע. ברם, על בית המשפט לקבוע את המתחם בצורה 'רכה'. הטעם לכך הוא קיומן של סיבות מגוונות שיכולות להוביל להחלטת המדינה להגיע להסדר. טול, לדוגמא, מקרה שבו המדינה מסכימה להסדר טיעון בשל שיקולים ראייתיים"".","אשר לקביעת מתחם הענישה בהינתן הסדר טיעון שעניינו טווח ענישה, נקבע כי לצד ההסכמה לטווח ענישה שמשקף את כוח מיקוח הצדדים, על בית המשפט לבחון את מתחם הענישה, המהווה קביעה נורמטיבית בדבר האיזון הראוי שנקבע על ידי המחוקק (ראו: ...; ע""פ 3856/13 ‏גוני נ' מדינת ישראל (3/2/2014); ...).",0,"ע""פ 4684/11",http://www.nevo.co.il/case/5971055
"ע""פ 8622/21","הצדדים הגיעו להבנות לפיהן הוצע טווח ענישה מוסכם, באופן בו התביעה תעתור לענישה של 10 שנות מאסר ואילו ההגנה תעתור לענישה של 6 שנות מאסר. משמעות טווח הענישה הנ""ל הינה כי הענישה המוצעת במסגרתו מקובלת על שני הצדדים. כך נקבע בפסיקה: ""הסכמה של צדדים לטווחי ענישה במסגרת הסדר טיעון, משמעה כי כל אחד מהצדדים סבר וקיבל כי טווחים אלה הם בגדרי הענישה הסבירה לעבירות מושא הסדר הטיעון, שאם לא כן, חזקה עליו שלא היה מסכים להסדר הטיעון"" (ע""פ 4684/11 עמר ואח' נ' מדינת ישראל (10/10/2011)).
אשר לקביעת מתחם הענישה בהינתן הסדר טיעון שעניינו טווח ענישה, נקבע כי לצד ההסכמה לטווח ענישה שמשקף את כוח מיקוח הצדדים, על בית המשפט לבחון את מתחם הענישה, המהווה קביעה נורמטיבית בדבר האיזון הראוי שנקבע על ידי המחוקק (ראו: ע""פ 6197/20 מדינת ישראל נ' גולאני (28/11/2021); ע""פ 512/13 פלוני נ' מדינת ישראל (4/12/2013); ע""פ 3856/13 ‏גוני נ' מדינת ישראל (3/2/2014); ע""פ 8622/21 שחר הולר נ' מדינת ישראל (15/5/2022)).
בהקשר זה, אפנה לע""פ 1901/19 אסולין נ' מדינת ישראל (31/5/2020): ""מכאן השאלה האם בית המשפט רשאי לקבוע את מתחם הענישה חרף קיומו של הסדר טיעון, והאם ראוי שיעשה כן. כשלעצמי סבורני כי יש להשיב על כך בחיוב, אולם נדרשת זהירות. רוצה לומר, בית המשפט אינו קובע מתחם במובן הפורמלי שנקבע בתיקון 113, אלא לשם קבלת מידע והקשר לעונש שראוי לקבוע בהסדר טווח. מתחם כזה עשוי לסייע. ברם, על בית המשפט לקבוע את המתחם בצורה 'רכה'. הטעם לכך הוא קיומן של סיבות מגוונות שיכולות להוביל להחלטת המדינה להגיע להסדר. טול, לדוגמא, מקרה שבו המדינה מסכימה להסדר טיעון בשל שיקולים ראייתיים"".","אשר לקביעת מתחם הענישה בהינתן הסדר טיעון שעניינו טווח ענישה, נקבע כי לצד ההסכמה לטווח ענישה שמשקף את כוח מיקוח הצדדים, על בית המשפט לבחון את מתחם הענישה, המהווה קביעה נורמטיבית בדבר האיזון הראוי שנקבע על ידי המחוקק (ראו: ...; ...; ...; ע""פ 8622/21 שחר הולר נ' מדינת ישראל (15/5/2022)).",0,"ע""פ 4684/11",http://www.nevo.co.il/case/5971055
"ע""פ 5778/21","במעשיו, פגע הנאשם בערכים המוגנים שעניינם, שמירה על שלמות הגוף והנפש, תחושת הביטחון האישי, וכן בערכים של שמירה על שלום הציבור ובטחונו ושמירה על הסדר הציבורי. את העבירות ביצע הנאשם כשהוא שוהה במדינת ישראל באופן בלתי חוקי, וכך פגע בריבונותה של מדינת ישראל, בזכותה וחובתה של המדינה לשמור על גבולותיה מפני כניסה אליה ושהייתו בה שלא כחוק.
בית המשפט העליון עמד לא פעם על חומרתן של עבירות אלימות (ראו ע""פ 5778/21 פלוני נ' מדינת ישראל (4/11/2021), ע""פ 7069/20 אבו חדיר נ' מדינת ישראל (11/2/2021), ע""פ 8420/19 בורגרקאר נ' מדינת ישראל (18/2/2020)), וביתר שאת מקום בו ננקטת האלימות תוך שימוש בנשק, ככלי ליישוב סכסוכים, מה שמוסיף נדבך חומרה לנוכח הסיכון הגלום בהם שמעצים את מידת הפגיעה באותם הערכים המוגנים.
ראו בהקשר זה ע""פ 4406/19 מדינת ישראל נ' סובח (5/11/2019): ""השימוש בנשק חם ככלי ליישוב סכסוכים הפך לרעה חולה, וכמעשה של יום ביומו גובה חיי אדם ולעיתים אף את חייהם של חפים מפשע אשר כל חטאם היה כי התהלכו באותה עת ברחובה של עיר. בשנים האחרונות אף חלה עליה מתמדת במספר אירועי הירי המדווחים למשטרה... על רקע המציאות אותה אנו חווים למרבה הצער מדי יום, אנו עדים לקריאה ציבורית נרגשת להגברת האכיפה כלפי עבירות נשק – ולהחמרה במדיניות הענישה הנוהגת. בית משפט זה לא נותר אדיש למול השימוש הגובר בנשק חם, והדגיש לא אחת את הצורך בענישה מחמירה ומרתיעה כלפי השימוש בו לשם פתרון סכסוכים"".","בית המשפט העליון עמד לא פעם על חומרתן של עבירות אלימות (ראו ע""פ 5778/21 פלוני נ' מדינת ישראל (4/11/2021))",0,"ע""פ 5778/21",http://www.nevo.co.il/case/27888451
"ע""פ 7069/20","במעשיו, פגע הנאשם בערכים המוגנים שעניינם, שמירה על שלמות הגוף והנפש, תחושת הביטחון האישי, וכן בערכים של שמירה על שלום הציבור ובטחונו ושמירה על הסדר הציבורי. את העבירות ביצע הנאשם כשהוא שוהה במדינת ישראל באופן בלתי חוקי, וכך פגע בריבונותה של מדינת ישראל, בזכותה וחובתה של המדינה לשמור על גבולותיה מפני כניסה אליה ושהייתו בה שלא כחוק.
בית המשפט העליון עמד לא פעם על חומרתן של עבירות אלימות (ראו ע""פ 5778/21 פלוני נ' מדינת ישראל (4/11/2021), ע""פ 7069/20 אבו חדיר נ' מדינת ישראל (11/2/2021), ע""פ 8420/19 בורגרקאר נ' מדינת ישראל (18/2/2020)), וביתר שאת מקום בו ננקטת האלימות תוך שימוש בנשק, ככלי ליישוב סכסוכים, מה שמוסיף נדבך חומרה לנוכח הסיכון הגלום בהם שמעצים את מידת הפגיעה באותם הערכים המוגנים.
ראו בהקשר זה ע""פ 4406/19 מדינת ישראל נ' סובח (5/11/2019): ""השימוש בנשק חם ככלי ליישוב סכסוכים הפך לרעה חולה, וכמעשה של יום ביומו גובה חיי אדם ולעיתים אף את חייהם של חפים מפשע אשר כל חטאם היה כי התהלכו באותה עת ברחובה של עיר. בשנים האחרונות אף חלה עליה מתמדת במספר אירועי הירי המדווחים למשטרה... על רקע המציאות אותה אנו חווים למרבה הצער מדי יום, אנו עדים לקריאה ציבורית נרגשת להגברת האכיפה כלפי עבירות נשק – ולהחמרה במדיניות הענישה הנוהגת. בית משפט זה לא נותר אדיש למול השימוש הגובר בנשק חם, והדגיש לא אחת את הצורך בענישה מחמירה ומרתיעה כלפי השימוש בו לשם פתרון סכסוכים"".","בית המשפט העליון עמד לא פעם על חומרתן של עבירות אלימות (ראה ע""פ 7069/20 אבו חדיר נ' מדינת ישראל (11/2/2021))",0,"ע""פ 5778/21",http://www.nevo.co.il/case/27888451
"ע""פ 8420/19","במעשיו, פגע הנאשם בערכים המוגנים שעניינם, שמירה על שלמות הגוף והנפש, תחושת הביטחון האישי, וכן בערכים של שמירה על שלום הציבור ובטחונו ושמירה על הסדר הציבורי. את העבירות ביצע הנאשם כשהוא שוהה במדינת ישראל באופן בלתי חוקי, וכך פגע בריבונותה של מדינת ישראל, בזכותה וחובתה של המדינה לשמור על גבולותיה מפני כניסה אליה ושהייתו בה שלא כחוק.
בית המשפט העליון עמד לא פעם על חומרתן של עבירות אלימות (ראו ע""פ 5778/21 פלוני נ' מדינת ישראל (4/11/2021), ע""פ 7069/20 אבו חדיר נ' מדינת ישראל (11/2/2021), ע""פ 8420/19 בורגרקאר נ' מדינת ישראל (18/2/2020)), וביתר שאת מקום בו ננקטת האלימות תוך שימוש בנשק, ככלי ליישוב סכסוכים, מה שמוסיף נדבך חומרה לנוכח הסיכון הגלום בהם שמעצים את מידת הפגיעה באותם הערכים המוגנים.
ראו בהקשר זה ע""פ 4406/19 מדינת ישראל נ' סובח (5/11/2019): ""השימוש בנשק חם ככלי ליישוב סכסוכים הפך לרעה חולה, וכמעשה של יום ביומו גובה חיי אדם ולעיתים אף את חייהם של חפים מפשע אשר כל חטאם היה כי התהלכו באותה עת ברחובה של עיר. בשנים האחרונות אף חלה עליה מתמדת במספר אירועי הירי המדווחים למשטרה... על רקע המציאות אותה אנו חווים למרבה הצער מדי יום, אנו עדים לקריאה ציבורית נרגשת להגברת האכיפה כלפי עבירות נשק – ולהחמרה במדיניות הענישה הנוהגת. בית משפט זה לא נותר אדיש למול השימוש הגובר בנשק חם, והדגיש לא אחת את הצורך בענישה מחמירה ומרתיעה כלפי השימוש בו לשם פתרון סכסוכים"".","בית המשפט העליון עמד לא פעם על חומרתן של עבירות אלימות (ראו ע""פ 8420/19 בורגרקאר נ' מדינת ישראל (18/2/2020))",0,"ע""פ 5778/21",http://www.nevo.co.il/case/27888451
"ע""פ 4406/19","בית המשפט העליון עמד לא פעם על חומרתן של עבירות אלימות (ראו ע""פ 5778/21 פלוני נ' מדינת ישראל (4/11/2021), ע""פ 7069/20 אבו חדיר נ' מדינת ישראל (11/2/2021), ע""פ 8420/19 בורגרקאר נ' מדינת ישראל (18/2/2020)), וביתר שאת מקום בו ננקטת האלימות תוך שימוש בנשק, ככלי ליישוב סכסוכים, מה שמוסיף נדבך חומרה לנוכח הסיכון הגלום בהם שמעצים את מידת הפגיעה באותם הערכים המוגנים.
ראו בהקשר זה ע""פ 4406/19 מדינת ישראל נ' סובח (5/11/2019): ""השימוש בנשק חם ככלי ליישוב סכסוכים הפך לרעה חולה, וכמעשה של יום ביומו גובה חיי אדם ולעיתים אף את חייהם של חפים מפשע אשר כל חטאם היה כי התהלכו באותה עת ברחובה של עיר. בשנים האחרונות אף חלה עליה מתמדת במספר אירועי הירי המדווחים למשטרה... על רקע המציאות אותה אנו חווים למרבה הצער מדי יום, אנו עדים לקריאה ציבורית נרגשת להגברת האכיפה כלפי עבירות נשק – ולהחמרה במדיניות הענישה הנוהגת. בית משפט זה לא נותר אדיש למול השימוש הגובר בנשק חם, והדגיש לא אחת את הצורך בענישה מחמירה ומרתיעה כלפי השימוש בו לשם פתרון סכסוכים"".
אשר לעבירות החזקה או נשיאה של נשק, קיימת מגמת החמרה במדיניות הענישה שמשתקפת בפסיקת בית המשפט העליון ובמסגרת תיקון 140 לחוק העונשין, הקובע עונש מזערי בעבירות אלו. ראו בהקשר זה ע""פ 309-22 מדינת ישראל נ' חאמד ביאדסה (10/5/2022): ""בשורה ארוכה של פסקי דין עמד בית משפט זה על החומרה הרבה הגלומה בעבירות הנשק. ביסוד עבירות אלו עומדת פגיעה בחיי האדם ובשלמות גופו, כמו גם בביטחון הציבור ובסדר הציבורי בכללותו... עבירות אלו חמורות במיוחד, בין היתר משום שהן עשויות לשמש בסיס לביצוע פעילות עבריינית או פעילות טרור..."".","ראו בהקשר זה ע""פ 4406/19 מדינת ישראל נ' סובח (5/11/2019): ""השימוש בנשק חם ככלי ליישוב סכסוכים הפך לרעה חולה, וכמעשה של יום ביומו גובה חיי אדם ולעיתים אף את חייהם של חפים מפשע אשר כל חטאם היה כי התהלכו באותה עת ברחובה של עיר. בשנים האחרונות אף חלה עליה מתמדת במספר אירועי הירי המדווחים למשטרה... על רקע המציאות אותה אנו חווים למרבה הצער מדי יום, אנו עדים לקריאה ציבורית נרגשת להגברת האכיפה כלפי עבירות נשק – ולהחמרה במדיניות הענישה הנוהגת. בית משפט זה לא נותר אדיש למול השימוש הגובר בנשק חם, והדגיש לא אחת את הצורך בענישה מחמירה ומרתיעה כלפי השימוש בו לשם פתרון סכסוכים"".",0,"ע""פ 5778/21",http://www.nevo.co.il/case/27888451
"ע""פ 309-22","ראו בהקשר זה ע""פ 4406/19 מדינת ישראל נ' סובח (5/11/2019): ""השימוש בנשק חם ככלי ליישוב סכסוכים הפך לרעה חולה, וכמעשה של יום ביומו גובה חיי אדם ולעיתים אף את חייהם של חפים מפשע אשר כל חטאם היה כי התהלכו באותה עת ברחובה של עיר. בשנים האחרונות אף חלה עליה מתמדת במספר אירועי הירי המדווחים למשטרה... על רקע המציאות אותה אנו חווים למרבה הצער מדי יום, אנו עדים לקריאה ציבורית נרגשת להגברת האכיפה כלפי עבירות נשק – ולהחמרה במדיניות הענישה הנוהגת. בית משפט זה לא נותר אדיש למול השימוש הגובר בנשק חם, והדגיש לא אחת את הצורך בענישה מחמירה ומרתיעה כלפי השימוש בו לשם פתרון סכסוכים"".
אשר לעבירות החזקה או נשיאה של נשק, קיימת מגמת החמרה במדיניות הענישה שמשתקפת בפסיקת בית המשפט העליון ובמסגרת תיקון 140 לחוק העונשין, הקובע עונש מזערי בעבירות אלו. ראו בהקשר זה ע""פ 309-22 מדינת ישראל נ' חאמד ביאדסה (10/5/2022): ""בשורה ארוכה של פסקי דין עמד בית משפט זה על החומרה הרבה הגלומה בעבירות הנשק. ביסוד עבירות אלו עומדת פגיעה בחיי האדם ובשלמות גופו, כמו גם בביטחון הציבור ובסדר הציבורי בכללותו... עבירות אלו חמורות במיוחד, בין היתר משום שהן עשויות לשמש בסיס לביצוע פעילות עבריינית או פעילות טרור..."".
נסיבות המקרה","אשר לעבירות החזקה או נשיאה של נשק, קיימת מגמת החמרה במדיניות הענישה שמשתקפת בפסיקת בית המשפט העליון ובמסגרת תיקון 140 לחוק העונשין, הקובע עונש מזערי בעבירות אלו. ראו בהקשר זה ע""פ 309-22 מדינת ישראל נ' חאמד ביאדסה (10/5/2022): ""בשורה ארוכה של פסקי דין עמד בית משפט זה על החומרה הרבה הגלומה בעבירות הנשק. ביסוד עבירות אלו עומדת פגיעה בחיי האדם ובשלמות גופו, כמו גם בביטחון הציבור ובסדר הציבורי בכללותו... עבירות אלו חמורות במיוחד, בין היתר משום שהן עשויות לשמש בסיס לביצוע פעילות עבריינית או פעילות טרור..."".",0,"ע""פ 4406/19",http://www.nevo.co.il/case/25824863
