citation,context_text,extracted_text,predicted_label,extracted_citation,link
"ר ע""פ 4070/14","ד.	הטענה לביטול ההרשעה
6.	בפסיקה נקבע שהכלל הוא שהליך פלילי אמור להסתיים בהרשעה והחריג הוא אי הרשעה וגם זאת רק במקרים חריגים ויוצאי דופן. כמו כן, האפשרות של אי ההרשעה שמורה למצבים שבהם מתקיימים שני תנאים מצטברים: ראשית, נסיבות העבירה מאפשרות להימנע מהרשעה מבלי לפגוע בשיקולי ענישה אחרים (להלן: האינטרס הציבורי); שנית, הנאשם הוכיח שעצם ההרשעה תגרום לו לנזק מוחשי וקונקרטי (להלן: הוכחת נזק מוחשי וקונקרטי) (ראו למשל רע""פ 4070/14 פלונית נ' מדינת ישראל, פסקה 9 לפסק דינו של השופט שוהם (פורסם בנבו, 17.6.2014)). אדון בכל אחד מהאינטרסים הללו בנפרד.
ד.1	התנאי הראשון: האינטרס הציבורי","ראו למשל רע""פ 4070/14 פלונית נ' מדינת ישראל, פסקה 9 לפסק דינו של השופט שוהם (פורסם בנבו, 17.6.2014)",0,"ע""פ 4070/14",
"ר ע""פ 5861/11","7.	הנאשם הורשע בביצוע עבירה של העסקה שלא כדין של תושב האזור. אביא להלן שתי דוגמאות מפסיקתו של בית המשפט העליון שבהן הייתה התייחסות לשאלה האם האינטרס הציבורי מתיר אי הרשעה בעבירה של העסקה, הלנה או הסעה של תושב זר:
א.	רע""פ 5861/11 דניאל נ' מדינת ישראל [פורסם בנבו] (18.8.11). המבקש היה כבאי בעיסוקו והורשע בביצוע עבירה של העסקת תושב זר שלא כדין בכך שהעסיק תושב האזור במוסך הממוקם בסמוך לביתו. בית משפט השלום בחדרה ביטל את ההרשעה והשית עליו 150 שעות שירות לתועלת הציבור. בית המשפט נימק את החלטתו בכך שהתקבל תסקיר חיובי בעניינו של המבקש והביע חשש שהרשעתו תסכן את המשך העסקת המבקש ככבאי. המדינה הגישה ערעור על גזר הדין לבית המשפט המחוזי בחיפה, רק לעניין שאלת אי ההרשעה. הערעור התקבל והמבקש הורשע. בקשת רשות ערעור שהוגשה לבית המשפט העליון נדחתה, וזאת על אף שהרשעתו בדין של המבקש אוצרת בתוכה סיכון שיועמד לדין משמעתי במקום העבודה ויפוטר. כמו כן, כבוד השופט רובינשטיין (כתוארו דאז) ציין את הדברים הבאים (פסקה ו' בחוות דעתו):
""לעיצומם של דברים, הנה בתמצית באשר למעשה ובאשר לעושה. אשר למעשה, כפי שציין בית המשפט המחוזי, עבירה של העסקת שוהה בלתי חוקי יש בה חומרה מניה וביה, בראש ובראשונה בהקשר ביטחוני ואחריותם של המעסיקים אינה פחותה מזו של השוהים בלתי חוקיים – שחלקם באים לשם פרנסה וחלקם עוברים עבירות רכוש אם לא למעלה מזה (ראו דבריי רע""פ 7544/05 שאולוב נ' מדינת ישראל; עוד ראו רע""פ 6589/07 פלוני נ' מדינת ישראל). המעסיק, ולוא יהא זה אדם מן הישוב, נותן יד לחשיפה לסיכונים, ואף שכל מקרה צריך להידון לגופו, קשה ככלל להלום אי הרשעה בכגון דא, אלא במקרים נדירים וחריגים. מקרה זה אינו אחד מהם. הנסיבות האינדיבידואליות ימצאו ביטוין על פי רוב בענישה, על כן, במקרה דנא הוטל עונש מקל בו לא התערב בית המשפט המחוזי"".","רע""פ 5861/11 דניאל נ' מדינת ישראל [פורסם בנבו] (18.8.11). המבקש היה כבאי בעיסוקו והורשע בביצוע עבירה של העסקת תושב זר שלא כדין בכך שהעסיק תושב האזור במוסך הממוקם בסמוך לביתו. בית משפט השלום בחדרה ביטל את ההרשעה והשית עליו 150 שעות שירות לתועלת הציבור. בית המשפט נימק את החלטתו בכך שהתקבל תסקיר חיובי בעניינו של המבקש והביע חשש שהרשעתו תסכן את המשך העסקת המבקש ככבאי. המדינה הגישה ערעור על גזר הדין לבית המשפט המחוזי בחיפה, רק לעניין שאלת אי ההרשעה. הערעור התקבל והמבקש הורשע. בקשת רשות ערעור שהוגשה לבית המשפט העליון נדחתה, וזאת על אף שהרשעתו בדין של המבקש אוצרת בתוכה סיכון שיועמד לדין משמעתי במקום העבודה ויפוטר. כמו כן, כבוד השופט רובינשטיין (כתוארו דאז) ציין את הדברים הבאים (פסקה ו' בחוות דעתו):
""לעיצומם של דברים, הנה בתמצית באשר למעשה ובאשר לעושה. אשר למעשה, כפי שציין בית המשפט המחוזי, עבירה של העסקת שוהה בלתי חוקי יש בה חומרה מניה וביה, בראש ובראשונה בהקשר ביטחוני ואחריותם של המעסיקים אינה פחותה מזו של השוהים בלתי חוקיים – שחלקם באים לשם פרנסה וחלקם עוברים עבירות רכוש אם לא למעלה מזה (ראו דבריי רע""פ 7544/05 שאולוב נ' מדינת ישראל; עוד ראו רע""פ 6589/07 פלוני נ' מדינת ישראל). המעסיק, ולוא יהא זה אדם מן הישוב, נותן יד לחשיפה לסיכונים, ואף שכל מקרה צריך להידון לגופו, קשה ככלל להלום אי הרשעה בכגון דא, אלא במקרים נדירים וחריגים. מקרה זה אינו אחד מהם. הנסיבות האינדיבידואליות ימצאו ביטוין על פי רוב בענישה, על כן, במקרה דנא הוטל עונש מקל בו לא התערב בית המשפט המחוזי"".",1,"ע""פ 5861/11",
"ר ע""פ 7544/05","א.	רע""פ 5861/11 דניאל נ' מדינת ישראל [פורסם בנבו] (18.8.11). המבקש היה כבאי בעיסוקו והורשע בביצוע עבירה של העסקת תושב זר שלא כדין בכך שהעסיק תושב האזור במוסך הממוקם בסמוך לביתו. בית משפט השלום בחדרה ביטל את ההרשעה והשית עליו 150 שעות שירות לתועלת הציבור. בית המשפט נימק את החלטתו בכך שהתקבל תסקיר חיובי בעניינו של המבקש והביע חשש שהרשעתו תסכן את המשך העסקת המבקש ככבאי. המדינה הגישה ערעור על גזר הדין לבית המשפט המחוזי בחיפה, רק לעניין שאלת אי ההרשעה. הערעור התקבל והמבקש הורשע. בקשת רשות ערעור שהוגשה לבית המשפט העליון נדחתה, וזאת על אף שהרשעתו בדין של המבקש אוצרת בתוכה סיכון שיועמד לדין משמעתי במקום העבודה ויפוטר. כמו כן, כבוד השופט רובינשטיין (כתוארו דאז) ציין את הדברים הבאים (פסקה ו' בחוות דעתו):
""לעיצומם של דברים, הנה בתמצית באשר למעשה ובאשר לעושה. אשר למעשה, כפי שציין בית המשפט המחוזי, עבירה של העסקת שוהה בלתי חוקי יש בה חומרה מניה וביה, בראש ובראשונה בהקשר ביטחוני ואחריותם של המעסיקים אינה פחותה מזו של השוהים בלתי חוקיים – שחלקם באים לשם פרנסה וחלקם עוברים עבירות רכוש אם לא למעלה מזה (ראו דבריי רע""פ 7544/05 שאולוב נ' מדינת ישראל; עוד ראו רע""פ 6589/07 פלוני נ' מדינת ישראל). המעסיק, ולוא יהא זה אדם מן הישוב, נותן יד לחשיפה לסיכונים, ואף שכל מקרה צריך להידון לגופו, קשה ככלל להלום אי הרשעה בכגון דא, אלא במקרים נדירים וחריגים. מקרה זה אינו אחד מהם. הנסיבות האינדיבידואליות ימצאו ביטוין על פי רוב בענישה, על כן, במקרה דנא הוטל עונש מקל בו לא התערב בית המשפט המחוזי"".
(ההדגשות שלי ה'א'ש')","""ראו דבריי רע""פ 7544/05 שאולוב נ' מדינת ישראל;""",0,"ע""פ 5861/11",
"ר ע""פ 6589/07","א.	רע""פ 5861/11 דניאל נ' מדינת ישראל [פורסם בנבו] (18.8.11). המבקש היה כבאי בעיסוקו והורשע בביצוע עבירה של העסקת תושב זר שלא כדין בכך שהעסיק תושב האזור במוסך הממוקם בסמוך לביתו. בית משפט השלום בחדרה ביטל את ההרשעה והשית עליו 150 שעות שירות לתועלת הציבור. בית המשפט נימק את החלטתו בכך שהתקבל תסקיר חיובי בעניינו של המבקש והביע חשש שהרשעתו תסכן את המשך העסקת המבקש ככבאי. המדינה הגישה ערעור על גזר הדין לבית המשפט המחוזי בחיפה, רק לעניין שאלת אי ההרשעה. הערעור התקבל והמבקש הורשע. בקשת רשות ערעור שהוגשה לבית המשפט העליון נדחתה, וזאת על אף שהרשעתו בדין של המבקש אוצרת בתוכה סיכון שיועמד לדין משמעתי במקום העבודה ויפוטר. כמו כן, כבוד השופט רובינשטיין (כתוארו דאז) ציין את הדברים הבאים (פסקה ו' בחוות דעתו):
""לעיצומם של דברים, הנה בתמצית באשר למעשה ובאשר לעושה. אשר למעשה, כפי שציין בית המשפט המחוזי, עבירה של העסקת שוהה בלתי חוקי יש בה חומרה מניה וביה, בראש ובראשונה בהקשר ביטחוני ואחריותם של המעסיקים אינה פחותה מזו של השוהים בלתי חוקיים – שחלקם באים לשם פרנסה וחלקם עוברים עבירות רכוש אם לא למעלה מזה (ראו דבריי רע""פ 7544/05 שאולוב נ' מדינת ישראל; עוד ראו רע""פ 6589/07 פלוני נ' מדינת ישראל). המעסיק, ולוא יהא זה אדם מן הישוב, נותן יד לחשיפה לסיכונים, ואף שכל מקרה צריך להידון לגופו, קשה ככלל להלום אי הרשעה בכגון דא, אלא במקרים נדירים וחריגים. מקרה זה אינו אחד מהם. הנסיבות האינדיבידואליות ימצאו ביטוין על פי רוב בענישה, על כן, במקרה דנא הוטל עונש מקל בו לא התערב בית המשפט המחוזי"".
(ההדגשות שלי ה'א'ש')","""ראו דבריי רע""פ 7544/05 שאולוב נ' מדינת ישראל; עוד ראו רע""פ 6589/07 פלוני נ' מדינת ישראל"".",0,"ע""פ 5861/11",
"ר ע""פ 1119/18","(ההדגשות שלי ה'א'ש')
ב. 	רע""פ 1119/18 חסן נ' מדינת ישראל [פורסם בנבו] (9.5.18). המבקש הורשע בביצוע עבירה של הסעה שלא כדין של שני תושבי האזור. המבקש היה עובד סוציאלי בהכשרתו, נשוי ואב לשלושה ילדים, נעדר עבר פלילי וללא תיקים תלויים ועומדים כנגדו. המבקש עסק גם בהוראת נהיגה ובתחום השיפוצים. בית משפט השלום בכפר סבא דחה את בקשתו של המבקש לביטול ההרשעה, וזאת על אף קיומו של תסקיר מטעם שירות המבחן לבטל את ההרשעה. בסופו של יום, הושתו על המבקש העונשים הבאים: מאסר על תנאי, צו שירות לתועלת הציבור בהיקף של 100 שעות, קנס כספי בסך של 1,500 ₪ ופסילה על תנאי של רישיון הנהיגה. המבקש הגיש ערעור לבית המשפט המחוזי במחוז מרכז אשר נסוב על שאלת הרשעתו בדין. ערעורו נדחה ובקשת רשות ערעור שהגיש לבית המשפט העליון נדחתה גם כן. בפסקה 11 להחלטתו, כבוד השופט שוהם, ציין את הדברים הבאים:
""ביחס לתנאי, שלפיו יש לבחון את השאלה האם סוג העבירה מאפשר הימנעות מהרשעתו של הנאשם, סבורני כי לא ניתן לסיים את ההליך בעניינו של המבקש ללא הרשעה. זאת נוכח חומרת העבירה שעניינה הסעת שוהה שלא כדין, חומרה שעליה עמד, לא אחת, בית משפט זה בפסיקתו.""","ב. 	רע""פ 1119/18 חסן נ' מדינת ישראל [פורסם בנבו] (9.5.18). המבקש הורשע בביצוע עבירה של הסעה שלא כדין של שני תושבי האזור. המבקש היה עובד סוציאלי בהכשרתו, נשוי ואב לשלושה ילדים, נעדר עבר פלילי וללא תיקים תלויים ועומדים כנגדו. המבקש עסק גם בהוראת נהיגה ובתחום השיפוצים. בית משפט השלום בכפר סבא דחה את בקשתו של המבקש לביטול ההרשעה, וזאת על אף קיומו של תסקיר מטעם שירות המבחן לבטל את ההרשעה. בסופו של יום, הושתו על המבקש העונשים הבאים: מאסר על תנאי, צו שירות לתועלת הציבור בהיקף של 100 שעות, קנס כספי בסך של 1,500 ₪ ופסילה על תנאי של רישיון הנהיגה. המבקש הגיש ערעור לבית המשפט המחוזי במחוז מרכז אשר נסוב על שאלת הרשעתו בדין. ערעורו נדחה ובקשת רשות ערעור שהגיש לבית המשפט העליון נדחתה גם כן. בפסקה 11 להחלטתו, כבוד השופט שוהם, ציין את הדברים הבאים:
""ביחס לתנאי, שלפיו יש לבחון את השאלה האם סוג העבירה מאפשר הימנעות מהרשעתו של הנאשם, סבורני כי לא ניתן לסיים את ההליך בעניינו של המבקש ללא הרשעה. זאת נוכח חומרת העבירה שעניינה הסעת שוהה שלא כדין, חומרה שעליה עמד, לא אחת, בית משפט זה בפסיקתו.""",1,"ע""פ 1119/18",
"ר ע""פ 9118/12","א.	רע""פ  4592/14 רוטמן נ' מדינת ישראל [פורסם בנבו] (28.5.14). המבקשת טענה שיש לה כוונה לעסוק בעתיד במקצוע השיננות, ואף נרשמה ללימודי השיננות. נקבע שאין בכך די על מנת להוכיח קיומו של נזק מוחשי וקונקרטי, קרי נזק למצבה התעסוקתי הקיים ובקשתה לביטול הרשעתה בעבירה של הפרעה לשוטר במילוי תפקידו נדחתה.
ב.	רע""פ 9118/12 פרגין נ' מדינת ישראל [פורסם בנבו] (1.1.13). המבקש הורשע בעבירה של איומים כנגד בת זוגו ועתר לביטול ההרשעה מאחר והצהיר שיש לו כוונה בעתיד ללמוד לימודים אקדמאיים ולהשתלב במקום עבודה שדורש השכלה אקדמאית. בקשתו לביטול ההרשעה נדחתה מאחר ולא הצליח להוכיח נזק קונקרטי ומוחשי, קרי נזק שייגרם למצבו הנוכחי מעצם ההרשעה.
13.	יתר על כן, סעיף 5(א)(4) לחוק המתווכים במקרקעין תשנ""ו – 1996, (להלן: חוק המתווכים במקרקעין)  קובע כדלקמן:","ב.	רע""פ 9118/12 פרגין נ' מדינת ישראל [פורסם בנבו] (1.1.13). המבקש הורשע בעבירה של איומים כנגד בת זוגו ועתר לביטול ההרשעה מאחר והצהיר שיש לו כוונה בעתיד ללמוד לימודים אקדמאיים ולהשתלב במקום עבודה שדורש השכלה אקדמאית. בקשתו לביטול ההרשעה נדחתה מאחר ולא הצליח להוכיח נזק קונקרטי ומוחשי, קרי נזק שייגרם למצבו הנוכחי מעצם ההרשעה.",1,"ע""פ 4592/14",
"ר ע""פ 3224/19","14.	כאן עולה השאלה, האם עצם הרשעתו של אדם בעבירה פלילית כלשהי תמנע ממנו באופן אוטומטי לקבל רישיון לעסוק בתיווך במקרקעין? התשובה היא שלילית.
15.	ב-רע""פ 3224/19 אביב נ' מדינת ישראל [פורסם בנבו] (28.5.19) היה מדובר במבקש שהורשע בעבירות של התנהגות פרועה במקום ציבורי, איומים ותקיפת סתם וכן החזקת סם לצריכה עצמית. התקבל תסקיר מטעם שירות המבחן ואשר המליץ לבטל את ההרשעה בעניינו. בית משפט השלום בירושלים קיבל את המלצות שירות המבחן והורה על ביטול ההרשעה. המדינה הגישה ערעור לבית המשפט המחוזי בירושלים על אי ההרשעה. בין לבין, המבקש ניגש לבחינה לקראת קבלת רישיון תיווך במקרקעין ועמד בו בהצלחה. ערעור המדינה התקבל והמבקש הורשע. בקשת רשות ערעור שהוגשה לבית המשפט העליון נדחתה. כבוד השופט קרא קבע בפסקה 12 את הדברים הבאים:
""למעשה, גם אם יורשע המבקש, עדיין נתונה לרשות המנהלית שיקול הדעת האם להעניק לו את רישיון התיווך. הרשעה בפלילים אינה מונעת באופן ""אוטומטי"" מהמבקש לקבל רישיון. גם לשון סעיף 5 הנ""ל מקנה במפורש שיקול דעת נרחב לרשם האם להעניק את הרישיון במקרה הקונקרטי וזאת בשים לב למהותה, לחומרתה ולנסיבותיה של העבירה. בשקלו את עניין המבקש, יוכל הרשם (ואין אני מחווה דעה בעניין זה) להחליט כי המבקש ראוי לקבל את הרישיון וכי ההרשעה בפלילים איננה מונעת זאת ממנו. לכן, לא מתקיימת פגיעה חמורה בשיקום, המהווה את הרציונל לחריג אי ההרשעה. יותר מכך, לא מתקיימת פגיעה חמורה בשיקום המהווה את הרציונל לחריג אי ההרשעה. יותר מכך, לו תתקבל טענת המבקש כי כאשר לרשות מנהלית יש שיקול דעת האם להעניק רישיון, מתקיימת גם דרישת הנזק הקונקרטי כך שיש ""לוותר"" על ההרשעה (במידה שמתקיים גם התנאי בדבר חומרת העבירה), הדבר יאיין את התכלית שבבסיס הוראות החוק המאפשרות לרשויות להחליט האם ראוי שהרשעה בפלילים תמנע מאותו אדם לעסוק בעיסוק או במשלח יד מסוימים.""","ב-רע""פ 3224/19 אביב נ' מדינת ישראל [פורסם בנבו] (28.5.19) היה מדובר במבקש שהורשע בעבירות של התנהגות פרועה במקום ציבורי, איומים ותקיפת סתם וכן החזקת סם לצריכה עצמית. התקבל תסקיר מטעם שירות המבחן ואשר המליץ לבטל את ההרשעה בעניינו. בית משפט השלום בירושלים קיבל את המלצות שירות המבחן והורה על ביטול ההרשעה. המדינה הגישה ערעור לבית המשפט המחוזי בירושלים על אי ההרשעה. בין לבין, המבקש ניגש לבחינה לקראת קבלת רישיון תיווך במקרקעין ועמד בו בהצלחה. ערעור המדינה התקבל והמבקש הורשע. בקשת רשות ערעור שהוגשה לבית המשפט העליון נדחתה. כבוד השופט קרא קבע בפסקה 12 את הדברים הבאים:
""למעשה, גם אם יורשע המבקש, עדיין נתונה לרשות המנהלית שיקול הדעת האם להעניק לו את רישיון התיווך. הרשעה בפלילים אינה מונעת באופן ""אוטומטי"" מהמבקש לקבל רישיון. גם לשון סעיף 5 הנ""ל מקנה במפורש שיקול דעת נרחב לרשם האם להעניק את הרישיון במקרה הקונקרטי וזאת בשים לב למהותה, לחומרתה ולנסיבותיה של העבירה. בשקלו את עניין המבקש, יוכל הרשם (ואין אני מחווה דעה בעניין זה) להחליט כי המבקש ראוי לקבל את הרישיון וכי ההרשעה בפלילים איננה מונעת זאת ממנו. לכן, לא מתקיימת פגיעה חמורה בשיקום, המהווה את הרציונל לחריג אי ההרשעה. יותר מכך, לא מתקיימת פגיעה חמורה בשיקום המהווה את הרציונל לחריג אי ההרשעה. יותר מכך, לו תתקבל טענת המבקש כי כאשר לרשות מנהלית יש שיקול דעת האם להעניק רישיון, מתקיימת גם דרישת הנזק הקונקרטי כך שיש ""לוותר"" על ההרשעה (במידה שמתקיים גם התנאי בדבר חומרת העבירה), הדבר יאיין את התכלית שבבסיס הוראות החוק המאפשרות לרשויות להחליט האם ראוי שהרשעה בפלילים תמנע מאותו אדם לעסוק בעיסוק או במשלח יד מסוימים.""",1,"ע""פ 3224/19",
"ר ע""פ 5115/13","(ההדגשות שלי – ה'א'ש')
16.	לדוגמאות נוספות שבהן נדחתה הטענה שיש לבטל את ההרשעה עקב החשש שההרשעה תפגע ביכולת לעסוק כמתווך במקרקעין, ראו: רע""פ 5115/13 שרון נ' מדינת ישראל (פורסם בנבו, 8.9.13); עפ""ג (מחוזי חיפה) 32764-04-16 מדינת ישראל נ' קנדלקר (פורסם בנבו, 31.5.16); ע""פ (מחוזי ת""א) 18647-12-15 מוראדי נ' מדינת ישראל (פורסם בנבו, 16.3.16); ע""פ (מחוזי ב""ש) 58339-07-15 אלזרה נ' מדינת ישראל (פורסם בנבו, 16.12.15).
17.	לסיכום, הבקשה של הנאשם לביטול ההרשעה נדחית.","לדוגמאות נוספות שבהן נדחתה הטענה שיש לבטל את ההרשעה עקב החשש שההרשעה תפגע ביכולת לעסוק כמתווך במקרקעין, ראו: רע""פ 5115/13 שרון נ' מדינת ישראל (פורסם בנבו, 8.9.13);",0,"ע""פ 5115/13",
"עפ""ג (מחוזי חיפה) 32764-04-16","(ההדגשות שלי – ה'א'ש')
16.	לדוגמאות נוספות שבהן נדחתה הטענה שיש לבטל את ההרשעה עקב החשש שההרשעה תפגע ביכולת לעסוק כמתווך במקרקעין, ראו: רע""פ 5115/13 שרון נ' מדינת ישראל (פורסם בנבו, 8.9.13); עפ""ג (מחוזי חיפה) 32764-04-16 מדינת ישראל נ' קנדלקר (פורסם בנבו, 31.5.16); ע""פ (מחוזי ת""א) 18647-12-15 מוראדי נ' מדינת ישראל (פורסם בנבו, 16.3.16); ע""פ (מחוזי ב""ש) 58339-07-15 אלזרה נ' מדינת ישראל (פורסם בנבו, 16.12.15).
17.	לסיכום, הבקשה של הנאשם לביטול ההרשעה נדחית.","לדוגמאות נוספות שבהן נדחתה הטענה שיש לבטל את ההרשעה עקב החשש שההרשעה תפגע ביכולת לעסוק כמתווך במקרקעין, ראו: עפ""ג (מחוזי חיפה) 32764-04-16 מדינת ישראל נ' קנדלקר (פורסם בנבו, 31.5.16);",0,"ע""פ 5115/13",
"ע""פ (מחוזי ת""א) 18647-12-15","(ההדגשות שלי – ה'א'ש')
16.	לדוגמאות נוספות שבהן נדחתה הטענה שיש לבטל את ההרשעה עקב החשש שההרשעה תפגע ביכולת לעסוק כמתווך במקרקעין, ראו: רע""פ 5115/13 שרון נ' מדינת ישראל (פורסם בנבו, 8.9.13); עפ""ג (מחוזי חיפה) 32764-04-16 מדינת ישראל נ' קנדלקר (פורסם בנבו, 31.5.16); ע""פ (מחוזי ת""א) 18647-12-15 מוראדי נ' מדינת ישראל (פורסם בנבו, 16.3.16); ע""פ (מחוזי ב""ש) 58339-07-15 אלזרה נ' מדינת ישראל (פורסם בנבו, 16.12.15).
17.	לסיכום, הבקשה של הנאשם לביטול ההרשעה נדחית.","לדוגמאות נוספות שבהן נדחתה הטענה שיש לבטל את ההרשעה עקב החשש שההרשעה תפגע ביכולת לעסוק כמתווך במקרקעין, ראו: ע""פ (מחוזי ת""א) 18647-12-15 מוראדי נ' מדינת ישראל (פורסם בנבו, 16.3.16)",0,"ע""פ 5115/13",
