citation,context_text,extracted_text,predicted_label,extracted_citation,link
"ע""פ 7241/12","""לעבירות הנשק חומרה מיוחדת. מאדם המחזיק נשק שלא כדין נשקפת מסוכנות...לא אחת עמד בית משפט זה על הצורך בנקיטת רף מחמיר כלפי עבירות הנשק, גם כלפי אלו המצויות לכאורה בשלבים נמוכים יחסית של המדרג.. נאמר באשר לעבירת החזקת הנשק כי היא ""מקימה סיכון ממשי וחמור לציבור ויוצרת פוטנציאל להסלמה עבריינית ולפיכך מחייבת ליתן ביטוי עונשי הולם ומרתיע באמצעות הרחקת מבצע העבירה מן החברה לתקופה מסוימת.""
דבריו אלה של בית המשפט העליון בע""פ 7241/12 טאטור נ' מ""י (12.2.13) משקפים את מכלול הערכים החברתיים הנפגעים כתוצאה מעבירות החזקת הנשק, את החומרה הרבה הכרוכה בעבירות מסוג זה ואת מדיניות הענישה התקיפה המתחייבת במקרים מעין אלה.
מאז נכתבו הדברים הללו, לפני 9 שנים לערך, לא חל, למרבה הצער, שיפור במצב הדברים. ההפך הוא הנכון. בשנים שחלפו חלה הסלמה נוספת בהיקף החזקתו של נשק לא חוקי בידי הציבור, לרבות בידי ארגוני פשיעה וגורמי טרור, וזה מפיל חללים בגוף ובנפש, כמעט מדי יום, ומבלי להבחין בין חבר כנופיה יריבה לבין אזרח שומר חוק הפוסע לתומו ברחוב. ההחזקה בנשק והשימוש בו הפכו אפוא לאיום ממשי על ביטחונם האישי של אזרחי ישראל, פשוטו כמשמעותו. יפים לעניין זה דבריו הבאים של בית המשפט העליון בע""פ 4406/19 סובח נ' מ""י (5.11.2019), המבטאים את הסיכון הכרוך בעבירות הנשק ואת מדיניות הענישה המתחייבת:","דבריו אלה של בית המשפט העליון בע""פ 7241/12 טאטור נ' מ""י (12.2.13) משקפים את מכלול הערכים החברתיים הנפגעים כתוצאה מעבירות החזקת הנשק, את החומרה הרבה הכרוכה בעבירות מסוג זה ואת מדיניות הענישה התקיפה המתחייבת במקרים מעין אלה.",0,"ע""פ 7241/12",http://www.nevo.co.il/case/5597217
"ע""פ 4406/19","דבריו אלה של בית המשפט העליון בע""פ 7241/12 טאטור נ' מ""י (12.2.13) משקפים את מכלול הערכים החברתיים הנפגעים כתוצאה מעבירות החזקת הנשק, את החומרה הרבה הכרוכה בעבירות מסוג זה ואת מדיניות הענישה התקיפה המתחייבת במקרים מעין אלה.
מאז נכתבו הדברים הללו, לפני 9 שנים לערך, לא חל, למרבה הצער, שיפור במצב הדברים. ההפך הוא הנכון. בשנים שחלפו חלה הסלמה נוספת בהיקף החזקתו של נשק לא חוקי בידי הציבור, לרבות בידי ארגוני פשיעה וגורמי טרור, וזה מפיל חללים בגוף ובנפש, כמעט מדי יום, ומבלי להבחין בין חבר כנופיה יריבה לבין אזרח שומר חוק הפוסע לתומו ברחוב. ההחזקה בנשק והשימוש בו הפכו אפוא לאיום ממשי על ביטחונם האישי של אזרחי ישראל, פשוטו כמשמעותו. יפים לעניין זה דבריו הבאים של בית המשפט העליון בע""פ 4406/19 סובח נ' מ""י (5.11.2019), המבטאים את הסיכון הכרוך בעבירות הנשק ואת מדיניות הענישה המתחייבת:
""התופעה של החזקת נשק שלא כדין על ידי אזרחים מהווה איום על שלום הציבור ועל הסדר הציבורי. היא התשתית ו'הגורם בלעדו איין' (causa sine qua non) למגוון רחב של עבירות, החל בעבירות איומים ושוד מזוין, המשך בעבירות גרימת חבלה חמורה וכלה בעבירות המתה [...] על כן, המאבק בתופעות האלימות החמורות בחברה הישראלית בהן נעשה שימוש בנשק מחייב, מעבר למאמץ 'לשים יד' על כלי הנשק הבלתי חוקיים הרבים שבידי הציבור, גם ענישה מחמירה ומרתיעה בעבירות נשק, לרבות על עצם החזקה או רכישה שלא כדין של נשק. [...] ביעור תופעת החזקת כלי נשק בלתי חוקיים הוא אפוא אינטרס ציבורי מהמעלה הראשונה ותנאי הכרחי למאבק בתופעות הפשיעה האלימה לסוגיה הרווחות במקומותינו, בבחינת 'ייבוש הביצה' המשמשת ערס לגידולן של תופעות אלה. מהלך כזה מחייב הירתמות גם של בתי המשפט, על ידי ענישה מחמירה ומרתיעה לעבירות נשק בלתי חוקי באשר הן [...]"".","יפים לעניין זה דבריו הבאים של בית המשפט העליון בע""פ 4406/19 סובח נ' מ""י (5.11.2019), המבטאים את הסיכון הכרוך בעבירות הנשק ואת מדיניות הענישה המתחייבת:
""התופעה של החזקת נשק שלא כדין על ידי אזרחים מהווה איום על שלום הציבור ועל הסדר הציבורי. היא התשתית ו'הגורם בלעדו איין' (causa sine qua non) למגוון רחב של עבירות, החל בעבירות איומים ושוד מזוין, המשך בעבירות גרימת חבלה חמורה וכלה בעבירות המתה [...] על כן, המאבק בתופעות האלימות החמורות בחברה הישראלית בהן נעשה שימוש בנשק מחייב, מעבר למאמץ 'לשים יד' על כלי הנשק הבלתי חוקיים הרבים שבידי הציבור, גם ענישה מחמירה ומרתיעה בעבירות נשק, לרבות על עצם החזקה או רכישה שלא כדין של נשק. [...] ביעור תופעת החזקת כלי נשק בלתי חוקיים הוא אפוא אינטרס ציבורי מהמעלה הראשונה ותנאי הכרחי למאבק בתופעות הפשיעה האלימה לסוגיה הרווחות במקומותינו, בבחינת 'ייבוש הביצה' המשמשת ערס לגידולן של תופעות אלה. מהלך כזה מחייב הירתמות גם של בתי המשפט, על ידי ענישה מחמירה ומרתיעה לעבירות נשק בלתי חוקי באשר הן [...]"".",0,"ע""פ 7241/12",http://www.nevo.co.il/case/5597217
"ע""פ 49/11","באשר למדיניות הענישה הנוהגת, הכלל הוא מאסר, ורק במקרים חריגים ביותר הסתפקו בתי המשפט בענישה שאינה כוללת תקופת שהייה ממשית מאחורי סורג ובריח. עמדה זו אפיינה את הפסיקה עוד בטרם נכנס לתוקפו תיקון 113 לחוק העונשין, והיא שרירה וקיימת גם היום.
באשר לפסיקה שקדמה לכניסתו לתוקף של התיקון ניתן להפנות למשל לע""פ 6294/10 אלקיעאן נ' מ""י (13.2.11), שם נדחה ערעורם של מי שהורשעו בהחזקת אקדח טעון ומחסנית ונדונו ל-10 חודשי מאסר בפועל. בית המשפט העליון קבע כי מדובר בעונש הולם, על אף שעברם הפלילי של הנאשמים לא היה מכביד, ולמרות תסקיר שהמליץ על ענישה בדרך של עבודות שירות. באופן דומה, במסגרת ע""פ 49/11 סלאימה נ' מ""י (29.6.11) נדחה ערעורו של נאשם שהודה בכך שהחזיק בביתו אקדח, מחסנית וכדורים, ונדון לשמונה חודשי מאסר בפועל. אזכיר בנוסף את ע""פ 5604/11 נאסר נ' מ""י (5.10.11), שם נדחה ערעורו של מי שהורשע בכך שהחזיק אקדח 9 מ""מ וכן מחסנית לאקדח ובה 8 כדורים, ונדון ל- 12 חודשי מאסר בפועל. בית המשפט העליון דחה את הערעור למרות תסקיר חיובי ועבר פלילי ישן שאינו מכביד.
גם לאחר תיקון 113 לחוק, נקבעו מתחמים המורים על עונש מאסר ממשי, גם ברף התחתון של המתחם. כך למשל, בע""פ 2398/14 אלהזייל נ' מ""י (8.7.14), הורשע המערער בכך שהחזיק ברכבו אקדח טעון ותחמושת נוספת. בית המשפט המחוזי קבע כי מתחם העונש ההולם נע בין 10 ל-24 חודשי מאסר בפועל, וגזר על המערער 13 חודשי מאסר ועונשים נלווים, תוך שלקח בחשבון את נסיבות חייו, העובדה כי מדובר במאסרו הראשון, עברו הפלילי, שאינו בעבירות דומות. בית המשפט העליון דחה את הערעור וקבע כי אין מדובר בעונש המצדיק התערבות.","בעיקרון, במסגרת ע""פ 49/11 סלאימה נ' מ""י (29.6.11) נדחה ערעורו של נאשם שהודה בכך שהחזיק בביתו אקדח, מחסנית וכדורים, ונדון לשמונה חודשי מאסר בפועל.",1,"ע""פ 6294/10",
"ע""פ 5604/11","באשר למדיניות הענישה הנוהגת, הכלל הוא מאסר, ורק במקרים חריגים ביותר הסתפקו בתי המשפט בענישה שאינה כוללת תקופת שהייה ממשית מאחורי סורג ובריח. עמדה זו אפיינה את הפסיקה עוד בטרם נכנס לתוקפו תיקון 113 לחוק העונשין, והיא שרירה וקיימת גם היום.
באשר לפסיקה שקדמה לכניסתו לתוקף של התיקון ניתן להפנות למשל לע""פ 6294/10 אלקיעאן נ' מ""י (13.2.11), שם נדחה ערעורם של מי שהורשעו בהחזקת אקדח טעון ומחסנית ונדונו ל-10 חודשי מאסר בפועל. בית המשפט העליון קבע כי מדובר בעונש הולם, על אף שעברם הפלילי של הנאשמים לא היה מכביד, ולמרות תסקיר שהמליץ על ענישה בדרך של עבודות שירות. באופן דומה, במסגרת ע""פ 49/11 סלאימה נ' מ""י (29.6.11) נדחה ערעורו של נאשם שהודה בכך שהחזיק בביתו אקדח, מחסנית וכדורים, ונדון לשמונה חודשי מאסר בפועל. אזכיר בנוסף את ע""פ 5604/11 נאסר נ' מ""י (5.10.11), שם נדחה ערעורו של מי שהורשע בכך שהחזיק אקדח 9 מ""מ וכן מחסנית לאקדח ובה 8 כדורים, ונדון ל- 12 חודשי מאסר בפועל. בית המשפט העליון דחה את הערעור למרות תסקיר חיובי ועבר פלילי ישן שאינו מכביד.
גם לאחר תיקון 113 לחוק, נקבעו מתחמים המורים על עונש מאסר ממשי, גם ברף התחתון של המתחם. כך למשל, בע""פ 2398/14 אלהזייל נ' מ""י (8.7.14), הורשע המערער בכך שהחזיק ברכבו אקדח טעון ותחמושת נוספת. בית המשפט המחוזי קבע כי מתחם העונש ההולם נע בין 10 ל-24 חודשי מאסר בפועל, וגזר על המערער 13 חודשי מאסר ועונשים נלווים, תוך שלקח בחשבון את נסיבות חייו, העובדה כי מדובר במאסרו הראשון, עברו הפלילי, שאינו בעבירות דומות. בית המשפט העליון דחה את הערעור וקבע כי אין מדובר בעונש המצדיק התערבות.","בע""פ 5604/11 נאסר נ' מ""י (5.10.11), שם נדחה ערעורו של מי שהורשע בכך שהחזיק אקדח 9 מ""מ וכן מחסנית לאקדח ובה 8 כדורים, ונדון ל- 12 חודשי מאסר בפועל. בית המשפט העליון דחה את הערעור למרות תסקיר חיובי ועבר פלילי ישן שאינו מכביד.",1,"ע""פ 6294/10",
"ע""פ 2398/14","באשר לפסיקה שקדמה לכניסתו לתוקף של התיקון ניתן להפנות למשל לע""פ 6294/10 אלקיעאן נ' מ""י (13.2.11), שם נדחה ערעורם של מי שהורשעו בהחזקת אקדח טעון ומחסנית ונדונו ל-10 חודשי מאסר בפועל. בית המשפט העליון קבע כי מדובר בעונש הולם, על אף שעברם הפלילי של הנאשמים לא היה מכביד, ולמרות תסקיר שהמליץ על ענישה בדרך של עבודות שירות. באופן דומה, במסגרת ע""פ 49/11 סלאימה נ' מ""י (29.6.11) נדחה ערעורו של נאשם שהודה בכך שהחזיק בביתו אקדח, מחסנית וכדורים, ונדון לשמונה חודשי מאסר בפועל. אזכיר בנוסף את ע""פ 5604/11 נאסר נ' מ""י (5.10.11), שם נדחה ערעורו של מי שהורשע בכך שהחזיק אקדח 9 מ""מ וכן מחסנית לאקדח ובה 8 כדורים, ונדון ל- 12 חודשי מאסר בפועל. בית המשפט העליון דחה את הערעור למרות תסקיר חיובי ועבר פלילי ישן שאינו מכביד.
גם לאחר תיקון 113 לחוק, נקבעו מתחמים המורים על עונש מאסר ממשי, גם ברף התחתון של המתחם. כך למשל, בע""פ 2398/14 אלהזייל נ' מ""י (8.7.14), הורשע המערער בכך שהחזיק ברכבו אקדח טעון ותחמושת נוספת. בית המשפט המחוזי קבע כי מתחם העונש ההולם נע בין 10 ל-24 חודשי מאסר בפועל, וגזר על המערער 13 חודשי מאסר ועונשים נלווים, תוך שלקח בחשבון את נסיבות חייו, העובדה כי מדובר במאסרו הראשון, עברו הפלילי, שאינו בעבירות דומות. בית המשפט העליון דחה את הערעור וקבע כי אין מדובר בעונש המצדיק התערבות.
במסגרת ע""פ 3288/14 מ""י נ' קריספיל (24.8.14) החמיר בית המשפט העליון את עונשו של מי שהורשע בעבירה של החזקת אקדח טעון ומשתיק קול. בית המשפט המחוזי קבע מתחם של 6 עד 22 חודשי מאסר בפועל, והשית על הנאשם, בעל עבר פלילי מסוים, 9 חודשי מאסר בפועל, ואילו בית המשפט העליון, קיבל את ערעור המדינה והעמיד את העונש על 18 חודשי מאסר בפועל.","גם לאחר תיקון 113 לחוק, נקבעו מתחמים המורים על עונש מאסר ממשי, גם ברף התחתון של המתחם. כך למשל, בע""פ 2398/14 אלהזייל נ' מ""י (8.7.14), הורשע המערער בכך שהחזיק ברכבו אקדח טעון ותחמושת נוספת. בית המשפט המחוזי קבע כי מתחם העונש ההולם נע בין 10 ל-24 חודשי מאסר בפועל, וגזר על המערער 13 חודשי מאסר ועונשים נלווים, תוך שלקח בחשבון את נסיבות חייו, העובדה כי מדובר במאסרו הראשון, עברו הפלילי, שאינו בעבירות דומות. בית המשפט העליון דחה את הערעור וקבע כי אין מדובר בעונש המצדיק התערבות.",1,"ע""פ 6294/10",
"ע""פ 3288/14","גם לאחר תיקון 113 לחוק, נקבעו מתחמים המורים על עונש מאסר ממשי, גם ברף התחתון של המתחם. כך למשל, בע""פ 2398/14 אלהזייל נ' מ""י (8.7.14), הורשע המערער בכך שהחזיק ברכבו אקדח טעון ותחמושת נוספת. בית המשפט המחוזי קבע כי מתחם העונש ההולם נע בין 10 ל-24 חודשי מאסר בפועל, וגזר על המערער 13 חודשי מאסר ועונשים נלווים, תוך שלקח בחשבון את נסיבות חייו, העובדה כי מדובר במאסרו הראשון, עברו הפלילי, שאינו בעבירות דומות. בית המשפט העליון דחה את הערעור וקבע כי אין מדובר בעונש המצדיק התערבות.
במסגרת ע""פ 3288/14 מ""י נ' קריספיל (24.8.14) החמיר בית המשפט העליון את עונשו של מי שהורשע בעבירה של החזקת אקדח טעון ומשתיק קול. בית המשפט המחוזי קבע מתחם של 6 עד 22 חודשי מאסר בפועל, והשית על הנאשם, בעל עבר פלילי מסוים, 9 חודשי מאסר בפועל, ואילו בית המשפט העליון, קיבל את ערעור המדינה והעמיד את העונש על 18 חודשי מאסר בפועל.
ברע""פ 4559/16 נוסיראת נ' מ""י (22.6.16) דובר באדם אשר הורשע בבית משפט השלום בהחזקת נשק ותחמושת. בית המשפט קבע מתחם הנע בין 9 ל-24 חודשי מאסר, אך סטה לקולא מהמתחם מטעמי שיקום והסתפק בכך שהטיל 6 חודשי מאסר, לנשיאה בדרך של עבודות שירות. בית המשפט המחוזי קיבל את ערעור המדינה והעמיד את העונש על 9 חודשי מאסר ממש, תוך שהדגיש את המדיניות הנוהגת הכוללת הטלת מאסר של ממש גם על נאשמים נעדרי עבר פלילי. בקשה לרשות ערעור שהוגשה מטעמו של הנאשם – נדחתה בבית המשפט העליון.","במסגרת ע""פ 3288/14 מ""י נ' קריספיל (24.8.14) החמיר בית המשפט העליון את עונשו של מי שהורשע בעבירה של החזקת אקדח טעון ומשתיק קול. בית המשפט המחוזי קבע מתחם של 6 עד 22 חודשי מאסר בפועל, והשית על הנאשם, בעל עבר פלילי מסוים, 9 חודשי מאסר בפועל, ואילו בית המשפט העליון, קיבל את ערעור המדינה והעמיד את העונש על 18 חודשי מאסר בפועל.",1,"ע""פ 2398/14",http://www.nevo.co.il/case/13093744
רע״פ 4559/16,"במסגרת ע""פ 3288/14 מ""י נ' קריספיל (24.8.14) החמיר בית המשפט העליון את עונשו של מי שהורשע בעבירה של החזקת אקדח טעון ומשתיק קול. בית המשפט המחוזי קבע מתחם של 6 עד 22 חודשי מאסר בפועל, והשית על הנאשם, בעל עבר פלילי מסוים, 9 חודשי מאסר בפועל, ואילו בית המשפט העליון, קיבל את ערעור המדינה והעמיד את העונש על 18 חודשי מאסר בפועל.
ברע""פ 4559/16 נוסיראת נ' מ""י (22.6.16) דובר באדם אשר הורשע בבית משפט השלום בהחזקת נשק ותחמושת. בית המשפט קבע מתחם הנע בין 9 ל-24 חודשי מאסר, אך סטה לקולא מהמתחם מטעמי שיקום והסתפק בכך שהטיל 6 חודשי מאסר, לנשיאה בדרך של עבודות שירות. בית המשפט המחוזי קיבל את ערעור המדינה והעמיד את העונש על 9 חודשי מאסר ממש, תוך שהדגיש את המדיניות הנוהגת הכוללת הטלת מאסר של ממש גם על נאשמים נעדרי עבר פלילי. בקשה לרשות ערעור שהוגשה מטעמו של הנאשם – נדחתה בבית המשפט העליון.
במסגרת רע""פ 5613/20 אלהוזייל נ' מ""י (25.8.20) נדון עניינו של נאשם שהורשע בבית משפט השלום בהחזקת אקדח ותחמושת תואמת. נקבע מתחם של 11 עד 33 חודשי מאסר בפועל, והושת עונש מאסר בן 12 חודשים. ערעור לבית המשפט המחוזי נדחה, וכך גם הבקשה לרשות ערעור, תוך הדגשת הצורך בהחמרת הענישה: ""עבירות בנשק הפכו בשנים האחרונות, למרבה הצער, לתופעה נפוצה בקרב אוכלוסיות שונות בחברה הישראלית, המביאה לעתים מזומנות לפגיעה בחפים מפשע ולאובדן חיי אדם. כתוצאה מכך, בית משפט זה שב וקבע כי מתחייבת החמרה ממשית בענישה על עבירות אלו, על מנת לשדר מסר מרתיע מפני ביצוען"".","ברע""פ 4559/16 נוסיראת נ' מ""י (22.6.16) דובר באדם אשר הורשע בבית משפט השלום בהחזקת נשק ותחמושת. בית המשפט קבע מתחם הנע בין 9 ל-24 חודשי מאסר, אך סטה לקולא מהמתחם מטעמי שיקום והסתפק בכך שהטיל 6 חודשי מאסר, לנשיאה בדרך של עבודות שירות. בית המשפט המחוזי קיבל את ערעור המדינה והעמיד את העונש על 9 חודשי מאסר ממש, תוך שהדגיש את המדיניות הנוהגת הכוללת הטלת מאסר של ממש גם על נאשמים נעדרי עבר פלילי. בקשה לרשות ערעור שהוגשה מטעמו של הנאשם – נדחתה בבית המשפט העליון.",1,"ע""פ 3288/14",http://www.nevo.co.il/case/16913730
"ר ע""פ 5613/20","ברע""פ 4559/16 נוסיראת נ' מ""י (22.6.16) דובר באדם אשר הורשע בבית משפט השלום בהחזקת נשק ותחמושת. בית המשפט קבע מתחם הנע בין 9 ל-24 חודשי מאסר, אך סטה לקולא מהמתחם מטעמי שיקום והסתפק בכך שהטיל 6 חודשי מאסר, לנשיאה בדרך של עבודות שירות. בית המשפט המחוזי קיבל את ערעור המדינה והעמיד את העונש על 9 חודשי מאסר ממש, תוך שהדגיש את המדיניות הנוהגת הכוללת הטלת מאסר של ממש גם על נאשמים נעדרי עבר פלילי. בקשה לרשות ערעור שהוגשה מטעמו של הנאשם – נדחתה בבית המשפט העליון.
במסגרת רע""פ 5613/20 אלהוזייל נ' מ""י (25.8.20) נדון עניינו של נאשם שהורשע בבית משפט השלום בהחזקת אקדח ותחמושת תואמת. נקבע מתחם של 11 עד 33 חודשי מאסר בפועל, והושת עונש מאסר בן 12 חודשים. ערעור לבית המשפט המחוזי נדחה, וכך גם הבקשה לרשות ערעור, תוך הדגשת הצורך בהחמרת הענישה: ""עבירות בנשק הפכו בשנים האחרונות, למרבה הצער, לתופעה נפוצה בקרב אוכלוסיות שונות בחברה הישראלית, המביאה לעתים מזומנות לפגיעה בחפים מפשע ולאובדן חיי אדם. כתוצאה מכך, בית משפט זה שב וקבע כי מתחייבת החמרה ממשית בענישה על עבירות אלו, על מנת לשדר מסר מרתיע מפני ביצוען"".
לצד החלטות אלה של בית המשפט העליון, ועשרות רבות של פסקי דין בערכאות הנמוכות יותר, המבטאות את מדיניות הענישה הרווחת, השכיל הסנגור המלומד להפנות גם למספר מקרים, בשנים האחרונות ממש, בהם מצא בית המשפט העליון לחרוג ממדיניות זו ולהשית ענישה מקלה יותר שבמרכזה נשיאת מאסר בדרך של עבודות שירות. החלטות אלה נותנות ביטוי לעקרון העל בדבר החובה להתאים את הענישה לנסיבות האינדיווידואליות של העושה ושל המעשה, אך עיון בהן מעלה בבירור כי מדובר במענה עונשי המתאים במקרים חריגים בלבד, בהן קיימת הצטברות של נסיבות המצדיקה חריגה מהכלל, ואדגים.","במסגרת רע""פ 5613/20 אלהוזייל נ' מ""י (25.8.20) נדון עניינו של נאשם שהורשע בבית משפט השלום בהחזקת אקדח ותחמושת תואמת. נקבע מתחם של 11 עד 33 חודשי מאסר בפועל, והושת עונש מאסר בן 12 חודשים. ערעור לבית המשפט המחוזי נדחה, וכך גם הבקשה לרשות ערעור, תוך הדגשת הצורך בהחמרת הענישה: ""עבירות בנשק הפכו בשנים האחרונות, למרבה הצער, לתופעה נפוצה בקרב אוכלוסיות שונות בחברה הישראלית, המביאה לעתים מזומנות לפגיעה בחפים מפשע ולאובדן חיי אדם. כתוצאה מכך, בית משפט זה שב וקבע כי מתחייבת החמרה ממשית בענישה על עבירות אלו, על מנת לשדר מסר מרתיע מפני ביצוען"".",1,"רע""פ 4559/16",http://www.nevo.co.il/case/21475135
"ע""פ 2826/19","לצד החלטות אלה של בית המשפט העליון, ועשרות רבות של פסקי דין בערכאות הנמוכות יותר, המבטאות את מדיניות הענישה הרווחת, השכיל הסנגור המלומד להפנות גם למספר מקרים, בשנים האחרונות ממש, בהם מצא בית המשפט העליון לחרוג ממדיניות זו ולהשית ענישה מקלה יותר שבמרכזה נשיאת מאסר בדרך של עבודות שירות. החלטות אלה נותנות ביטוי לעקרון העל בדבר החובה להתאים את הענישה לנסיבות האינדיווידואליות של העושה ושל המעשה, אך עיון בהן מעלה בבירור כי מדובר במענה עונשי המתאים במקרים חריגים בלבד, בהן קיימת הצטברות של נסיבות המצדיקה חריגה מהכלל, ואדגים.
בע""פ 2826/19 מרעאנה נ' מ""י (11.7.19), הורשע המערער בעבירה של החזקת נשק, עקב כך שהחביא בביתו אקדח חצי אוטומטי טעון במחסנית ריקה וזאת לבקשת גיסו אשר חשש שהמשטרה תאתר את האקדח בביתו. בית המשפט המחוזי קבע מתחם ענישה שנע בין 9-24 חודשי מאסר והטיל על המערער 10 חודשי מאסר, לצד עונשים נלווים. בית המשפט העליון ציין כי גזר דינו של בית המשפט המחוזי מתון ומאוזן, ובמצב הדברים הרגיל לא היה מקום להתערבות ערכאת ערעור. אף על פי כן, הוחלט לקבל את הערעור ולהשית 9 חודשי מאסר בעבודות שירות, וזאת נוכח הנסיבות המיוחדת של התיק, המחיר האישי ששולם בגין שיתוף הפעולה עם רשויות אכיפת החוק ועקרון אחידות הענישה.
בע""פ 887/20 מתאני נ' מ""י (29.7.20), הורשע המערער בכך שהחזיק על גופו אקדח טעון ב-15 כדורים. המערער צעיר ונעדר עבר פלילי. בית המשפט המחוזי קבע מתחם ענישה הנע בין 9-24 חודשי מאסר והטיל על הנאשם 10 חודשי מאסר בפועל. בית המשפט העליון ציין כי מדובר בעונש מתון ובכל זאת הקל בעונש וגזר 9 חודשי מאסר בדרך של עבודות שירות, וזאת לאור העבר הנקי, הגיל הצעיר, הנסיבות האישיות והתסקיר שהוגש, אשר הוגדר ""חיובי ביותר"".","בע""פ 2826/19 מרעאנה נ' מ""י (11.7.19), הורשע המערער בעבירה של החזקת נשק, עקב כך שהחביא בביתו אקדח חצי אוטומטי טעון במחסנית ריקה וזאת לבקשת גיסו אשר חשש שהמשטרה תאתר את האקדח בביתו. בית המשפט המחוזי קבע מתחם ענישה שנע בין 9-24 חודשי מאסר והטיל על המערער 10 חודשי מאסר, לצד עונשים נלווים. בית המשפט העליון ציין כי גזר דינו של בית המשפט המחוזי מתון ומאוזן, ובמצב הדברים הרגיל לא היה מקום להתערבות ערכאת ערעור. אף על פי כן, הוחלט לקבל את הערעור ולהשית 9 חודשי מאסר בעבודות שירות, וזאת נוכח הנסיבות המיוחדת של התיק, המחיר האישי ששולם בגין שיתוף הפעולה עם רשויות אכיפת החוק ועקרון אחידות הענישה.",1,"ע""פ 2826/19",http://www.nevo.co.il/case/25637368
"ע""פ 887/20","בע""פ 2826/19 מרעאנה נ' מ""י (11.7.19), הורשע המערער בעבירה של החזקת נשק, עקב כך שהחביא בביתו אקדח חצי אוטומטי טעון במחסנית ריקה וזאת לבקשת גיסו אשר חשש שהמשטרה תאתר את האקדח בביתו. בית המשפט המחוזי קבע מתחם ענישה שנע בין 9-24 חודשי מאסר והטיל על המערער 10 חודשי מאסר, לצד עונשים נלווים. בית המשפט העליון ציין כי גזר דינו של בית המשפט המחוזי מתון ומאוזן, ובמצב הדברים הרגיל לא היה מקום להתערבות ערכאת ערעור. אף על פי כן, הוחלט לקבל את הערעור ולהשית 9 חודשי מאסר בעבודות שירות, וזאת נוכח הנסיבות המיוחדת של התיק, המחיר האישי ששולם בגין שיתוף הפעולה עם רשויות אכיפת החוק ועקרון אחידות הענישה.
בע""פ 887/20 מתאני נ' מ""י (29.7.20), הורשע המערער בכך שהחזיק על גופו אקדח טעון ב-15 כדורים. המערער צעיר ונעדר עבר פלילי. בית המשפט המחוזי קבע מתחם ענישה הנע בין 9-24 חודשי מאסר והטיל על הנאשם 10 חודשי מאסר בפועל. בית המשפט העליון ציין כי מדובר בעונש מתון ובכל זאת הקל בעונש וגזר 9 חודשי מאסר בדרך של עבודות שירות, וזאת לאור העבר הנקי, הגיל הצעיר, הנסיבות האישיות והתסקיר שהוגש, אשר הוגדר ""חיובי ביותר"".
דוגמה נוספת ניתן למצוא בע""פ 3924/20 פלאח נ' מ""י (10.12.20), שם הומר עונש מאסר בן 15 חודשים שהטיל בית המשפט המחוזי בגין עבירה של נשיאת נשק, ב-9 חודשי מאסר בעבודות שירות, וזאת בהינתן הנסיבות המיוחדות של המקרה, התסקיר שהוגש, הגיל הצעיר, היעדר העבר והעונש שהושת על השותף למעשה. בדומה, במסגרת ע""פ 5807/20 פלוני נ' מ""י (30.12.20) הומר עונש של 12 חודשי מאסר בגין עבירה דומה ל-9 חודשי מאסר בעבודות שירות, לאחר שנקבע כי מדובר ""במקרה חריג שבחריגים"", לאור נסיבות ביצוע העבירה ומצבו האישי, הנפשי והמשפחתי של הנאשם.","בע""פ 887/20 מתאני נ' מ""י (29.7.20), הורשע המערער בכך שהחזיק על גופו אקדח טעון ב-15 כדורים. המערער צעיר ונעדר עבר פלילי. בית המשפט המחוזי קבע מתחם ענישה הנע בין 9-24 חודשי מאסר והטיל על הנאשם 10 חודשי מאסר בפועל. בית המשפט העליון ציין כי מדובר בעונש מתון ובכל זאת הקל בעונש וגזר 9 חודשי מאסר בדרך של עבודות שירות, וזאת לאור העבר הנקי, הגיל הצעיר, הנסיבות האישיות והתסקיר שהוגש, אשר הוגדר ""חיובי ביותר"".",1,"ע""פ 2826/19",http://www.nevo.co.il/case/25637368
