citation,context_text,extracted_text,predicted_label,extracted_citation,link
"ע""פ 4890/01","דיון
8.	נחזור על מושכלות ראשונים, כי בגזירת הדין על בית המשפט ליתן ביטוי לשיקולי גמול, הרתעה ומניעה, לנסיבות ביצוע העבירות, לחומרתן, נפיצותן, השלכותיהן על הציבור, כגון מידת הפגיעה בביטחון הציבור, החשש והפחד שמעשים אלה נוטעים בלב הציבור ועוד. כן יישקלו הנסיבות האישיות של מבצע העבירות, גילו, עברו הפלילי ושיקולי שיקום, תוך איזון בין האינטרסים השונים (ראו לעניין זה ע""פ 4890/01 מ""י נ' פלוני, פ""ד נו (1), 594 (להלן: ענין פלוני)).
העיקרון המנחה בגזירת עונשו של נאשם הוא קיומו של יחס הולם בין חומרת העבירה בנסיבותיה ומידת אשמו של הנאשם, אשר פורש כמבטא את עקרון הגמול - לבין סוג העונש המוטל עליו ומידתו (לענין ההלימה, ראו דבריו של כב' הש' רובינשטיין בע""פ 1523/10 פלונית נ' מ""י (18/4/12), וכן ע""פ 156/80 כוכבי בנימין נ' מ""י, פ""ד לה(4) 744, מפי כב' הש' אלון). השיקולים לבחינת מתחם העונש ההולם למעשה העבירה בנסיבותיו, הם הערך החברתי שנפגע מביצוע העבירה ורמת הפגיעה בו, מדיניות הענישה הנהוגה ונסיבות הקשורות בביצוע העבירה. עוד ניתן לשקול נסיבות נוספות הקשורות ושאינן קשורות בביצוע העבירה, לשם גזירת העונש המתאים לנאשם הספציפי.","ראו לעניין זה ע""פ 4890/01 מ""י נ' פלוני, פ""ד נו (1), 594 (להלן: ענין פלוני)",0,"ע""פ 4890/01",
"ע""פ 1523/10","8.	נחזור על מושכלות ראשונים, כי בגזירת הדין על בית המשפט ליתן ביטוי לשיקולי גמול, הרתעה ומניעה, לנסיבות ביצוע העבירות, לחומרתן, נפיצותן, השלכותיהן על הציבור, כגון מידת הפגיעה בביטחון הציבור, החשש והפחד שמעשים אלה נוטעים בלב הציבור ועוד. כן יישקלו הנסיבות האישיות של מבצע העבירות, גילו, עברו הפלילי ושיקולי שיקום, תוך איזון בין האינטרסים השונים (ראו לעניין זה ע""פ 4890/01 מ""י נ' פלוני, פ""ד נו (1), 594 (להלן: ענין פלוני)).
העיקרון המנחה בגזירת עונשו של נאשם הוא קיומו של יחס הולם בין חומרת העבירה בנסיבותיה ומידת אשמו של הנאשם, אשר פורש כמבטא את עקרון הגמול - לבין סוג העונש המוטל עליו ומידתו (לענין ההלימה, ראו דבריו של כב' הש' רובינשטיין בע""פ 1523/10 פלונית נ' מ""י (18/4/12), וכן ע""פ 156/80 כוכבי בנימין נ' מ""י, פ""ד לה(4) 744, מפי כב' הש' אלון). השיקולים לבחינת מתחם העונש ההולם למעשה העבירה בנסיבותיו, הם הערך החברתי שנפגע מביצוע העבירה ורמת הפגיעה בו, מדיניות הענישה הנהוגה ונסיבות הקשורות בביצוע העבירה. עוד ניתן לשקול נסיבות נוספות הקשורות ושאינן קשורות בביצוע העבירה, לשם גזירת העונש המתאים לנאשם הספציפי.
אין צורך להרחיב את הדיבור אודות חומרת מעשיהם של הנאשמים, אשר קשרו קשר לפגוע בחיילים או באזרחים יהודים באמצעות סכינים, ואף ניסו להוציא את תכניותיהם מן הכוח אל הפועל. לזאת יש להוסיף את החומרה הרבה שבעבירת החזקת נשק ותחמושת שלא כדין, על ידי הנאשם 2.","לענין ההלימה, ראו דבריו של כב' הש' רובינשטיין בע""פ 1523/10 פלונית נ' מ""י (18/4/12)",0,"ע""פ 4890/01",
"ע""פ 156/80","8.	נחזור על מושכלות ראשונים, כי בגזירת הדין על בית המשפט ליתן ביטוי לשיקולי גמול, הרתעה ומניעה, לנסיבות ביצוע העבירות, לחומרתן, נפיצותן, השלכותיהן על הציבור, כגון מידת הפגיעה בביטחון הציבור, החשש והפחד שמעשים אלה נוטעים בלב הציבור ועוד. כן יישקלו הנסיבות האישיות של מבצע העבירות, גילו, עברו הפלילי ושיקולי שיקום, תוך איזון בין האינטרסים השונים (ראו לעניין זה ע""פ 4890/01 מ""י נ' פלוני, פ""ד נו (1), 594 (להלן: ענין פלוני)).
העיקרון המנחה בגזירת עונשו של נאשם הוא קיומו של יחס הולם בין חומרת העבירה בנסיבותיה ומידת אשמו של הנאשם, אשר פורש כמבטא את עקרון הגמול - לבין סוג העונש המוטל עליו ומידתו (לענין ההלימה, ראו דבריו של כב' הש' רובינשטיין בע""פ 1523/10 פלונית נ' מ""י (18/4/12), וכן ע""פ 156/80 כוכבי בנימין נ' מ""י, פ""ד לה(4) 744, מפי כב' הש' אלון). השיקולים לבחינת מתחם העונש ההולם למעשה העבירה בנסיבותיו, הם הערך החברתי שנפגע מביצוע העבירה ורמת הפגיעה בו, מדיניות הענישה הנהוגה ונסיבות הקשורות בביצוע העבירה. עוד ניתן לשקול נסיבות נוספות הקשורות ושאינן קשורות בביצוע העבירה, לשם גזירת העונש המתאים לנאשם הספציפי.
אין צורך להרחיב את הדיבור אודות חומרת מעשיהם של הנאשמים, אשר קשרו קשר לפגוע בחיילים או באזרחים יהודים באמצעות סכינים, ואף ניסו להוציא את תכניותיהם מן הכוח אל הפועל. לזאת יש להוסיף את החומרה הרבה שבעבירת החזקת נשק ותחמושת שלא כדין, על ידי הנאשם 2.","לענין ההלימה, ראו דבריו של כב' הש' רובינשטיין בע""פ 1523/10 פלונית נ' מ""י (18/4/12), וכן ע""פ 156/80 כוכבי בנימין נ' מ""י, פ""ד לה(4) 744, מפי כב' הש' אלון).",0,"ע""פ 4890/01",
"ע""פ 421/12","אין צורך להרחיב את הדיבור אודות חומרת מעשיהם של הנאשמים, אשר קשרו קשר לפגוע בחיילים או באזרחים יהודים באמצעות סכינים, ואף ניסו להוציא את תכניותיהם מן הכוח אל הפועל. לזאת יש להוסיף את החומרה הרבה שבעבירת החזקת נשק ותחמושת שלא כדין, על ידי הנאשם 2.
הערכים המוגנים בבסיס העבירות בהן הורשעו הנאשמים הם שלום הציבור וביטחונו, חירותו להלך במקומות ציבוריים בארצו בביטחון, ושלמות גופם של בני אדם, שלמרבה המזל לא נפגעו במקרה זה; ובלשון כב' הש' ברק-ארז: ""אחד הנכסים העיקריים של חברה בת-תרבות (הוא) הביטחון האישי של הפרט לנהל את חייו מבלי להיות צפוי לאלימות שתכה בו מבחוץ באופן מפתיע, לא מוצדק וחסר פשר"" (ע""פ 421/12 סחונציק נ' מ""י  (24/10/12)).
על הצורך להחמיר בענישה בגין עבירות אלימות על רקע לאומני עמד בית המשפט בע""פ 1833/16 בקר מוגרבי נ' מדינת ישראל (2/8/16), מפי כב' הש' מלצר:"," ובלשון כב' הש' ברק-ארז: ""אחד הנכסים העיקריים של חברה בת-תרבות (הוא) הביטחון האישי של הפרט לנהל את חייו מבלי להיות צפוי לאלימות שתכה בו מבחוץ באופן מפתיע, לא מוצדק וחסר פשר"" (ע""פ 421/12 סחונציק נ' מ""י  (24/10/12)).",0,"ע""פ 421/12",http://www.nevo.co.il/case/5571727
"ע""פ 1833/16","הערכים המוגנים בבסיס העבירות בהן הורשעו הנאשמים הם שלום הציבור וביטחונו, חירותו להלך במקומות ציבוריים בארצו בביטחון, ושלמות גופם של בני אדם, שלמרבה המזל לא נפגעו במקרה זה; ובלשון כב' הש' ברק-ארז: ""אחד הנכסים העיקריים של חברה בת-תרבות (הוא) הביטחון האישי של הפרט לנהל את חייו מבלי להיות צפוי לאלימות שתכה בו מבחוץ באופן מפתיע, לא מוצדק וחסר פשר"" (ע""פ 421/12 סחונציק נ' מ""י  (24/10/12)).
על הצורך להחמיר בענישה בגין עבירות אלימות על רקע לאומני עמד בית המשפט בע""פ 1833/16 בקר מוגרבי נ' מדינת ישראל (2/8/16), מפי כב' הש' מלצר:
""זה המקום להזכיר עוד את החומרה היתרה שמיוחסת בפסיקת בית משפט זה לאותם מקרים בהם מבוצעות עבירות אלימות על רקע אידיאולוגי-לאומני, אגב שימוש בנשק קר וחם בנסיבות כגון אלה שהיו כאן. יפים, לעניין זה, הדברים שנאמרו ב-ע""פ 1456/07‏ פלוני נ' מדינת ישראל (10.07.2007):","על הצורך להחמיר בענישה בגין עבירות אלימות על רקע לאומני עמד בית המשפט בע""פ 1833/16 בקר מוגרבי נ' מדינת ישראל (2/8/16), מפי כב' הש' מלצר:  
""זה המקום להזכיר עוד את החומרה היתרה שמיוחסת בפסיקת בית משפט זה לאותם מקרים בהם מבוצעות עבירות אלימות על רקע אידיאולוגי-לאומני, אגב שימוש בנשק קר וחם בנסיבות כגון אלה שהיו כאן.",0,"ע""פ 421/12",http://www.nevo.co.il/case/5571727
"ע""פ 1456/07","על הצורך להחמיר בענישה בגין עבירות אלימות על רקע לאומני עמד בית המשפט בע""פ 1833/16 בקר מוגרבי נ' מדינת ישראל (2/8/16), מפי כב' הש' מלצר:
""זה המקום להזכיר עוד את החומרה היתרה שמיוחסת בפסיקת בית משפט זה לאותם מקרים בהם מבוצעות עבירות אלימות על רקע אידיאולוגי-לאומני, אגב שימוש בנשק קר וחם בנסיבות כגון אלה שהיו כאן. יפים, לעניין זה, הדברים שנאמרו ב-ע""פ 1456/07‏ פלוני נ' מדינת ישראל (10.07.2007):
""על בית משפט של מדינה להרים קולו בגאון ולהשמיע דברו כלפי אלו הבאים עליה לכלותה וכלפי אלו הרוצים לפגוע בחיילים או באזרחים תמימים עוברי דרך כשלהט אידיאולוגי מקנן בלבם והרג או פגיעה מתוכננים הם מטרתם, ולהציב רף ענישה ברור שישמש כגורם מרתיע, הן למערערים עצמם, הן לאלו החוככים בדעתם לנקוט באותה הדרך. בעניינים אלה יש להקפיד בקלה כבחמורה ולא להקל ראש גם כאשר הפגיעה המתוכננת לא הושגה בדרך נס"" (שם, בפיסקה 6 לפסק דינה של כב' השופטת ע' ארבל)"".","""על בית משפט של מדינה להרים קולו בגאון ולהשמיע דברו כלפי אלו הבאים עליה לכלותה וכלפי אלו הרוצים לפגוע בחיילים או באזרחים תמימים עוברי דרך כשלהט אידיאולוגי מקנן בלבם והרג או פגיעה מתוכננים הם מטרתם, ולהציב רף ענישה ברור שישמש כגורם מרתיע, הן למערערים עצמם, הן לאלו החוככים בדעתם לנקוט באותה הדרך. בעניינים אלה יש להקפיד בקלה כבחמורה ולא להקל ראש גם כאשר הפגיעה המתוכננת לא הושגה בדרך נס"" (שם, בפיסקה 6 לפסק דינה של כב' השופטת ע' ארבל)"".",0,"ע""פ 1833/16",http://www.nevo.co.il/case/21472737
"ע""פ 1332/04","""על בית משפט של מדינה להרים קולו בגאון ולהשמיע דברו כלפי אלו הבאים עליה לכלותה וכלפי אלו הרוצים לפגוע בחיילים או באזרחים תמימים עוברי דרך כשלהט אידיאולוגי מקנן בלבם והרג או פגיעה מתוכננים הם מטרתם, ולהציב רף ענישה ברור שישמש כגורם מרתיע, הן למערערים עצמם, הן לאלו החוככים בדעתם לנקוט באותה הדרך. בעניינים אלה יש להקפיד בקלה כבחמורה ולא להקל ראש גם כאשר הפגיעה המתוכננת לא הושגה בדרך נס"" (שם, בפיסקה 6 לפסק דינה של כב' השופטת ע' ארבל)"".
רבות אף נכתב אודות פוטנציאל הסיכון הגלום בעבירות בנשק, ועל הצורך בהחמרת הענישה  בעבירות של החזקה, נשיאה ושימוש בנשק חם מסוגים שונים. בית המשפט העליון חזר וציין את זמינותו של הנשק החם, הקלות הבלתי נסבלת בה נעשה בו שימוש, ואת חובתו של בית המשפט לתרום חלקו להרתעה ומניעה של תופעה נלוזה זו (ע""פ 1332/04  מ""י נ' פס, פ""ד נח(5) 541, מפי כב' הש' (כתוארה אז) ביניש; ראו גם רע""פ 10376/05 ברהוב נ' מ""י (17/5/06), מפי כב' הש' ג'ובראן; ע""פ 1676/08, 2148 אבו האני נ' מ""י (1/6/09), מפי כב' הש' רובינשטיין; ע""פ 371/08 מ""י נ' ביטאו (27/10/08), מפי כב' הש' ארבל ועוד).
רצונם וכוונתם של הנאשמים לפגוע בגופם של חיילים ואזרחים תמימים, מתוך מניע לאומני, מלמדת על המסוכנות הרבה הנשקפת מהם, והענישה ההולמת בעניינם היא שנות מאסר רבות בפועל.","רבות אף נכתב אודות פוטנציאל הסיכון הגלום בעבירות בנשק, ועל הצורך בהחמרת הענישה  בעבירות של החזקה, נשיאה ושימוש בנשק חם מסוגים שונים. בית המשפט העליון חזר וציין את זמינותו של הנשק החם, הקלות הבלתי נסבלת בה נעשה בו שימוש, ואת חובתו של בית המשפט לתרום חלקו להרתעה ומניעה של תופעה נלוזה זו (ע""פ 1332/04  מ""י נ' פס, פ""ד נח(5) 541, מפי כב' הש' (כתוארה אז) ביניש)",0,"ע""פ 1332/04",http://www.nevo.co.il/case/%205762686
"ר ע""פ 10376/05","""על בית משפט של מדינה להרים קולו בגאון ולהשמיע דברו כלפי אלו הבאים עליה לכלותה וכלפי אלו הרוצים לפגוע בחיילים או באזרחים תמימים עוברי דרך כשלהט אידיאולוגי מקנן בלבם והרג או פגיעה מתוכננים הם מטרתם, ולהציב רף ענישה ברור שישמש כגורם מרתיע, הן למערערים עצמם, הן לאלו החוככים בדעתם לנקוט באותה הדרך. בעניינים אלה יש להקפיד בקלה כבחמורה ולא להקל ראש גם כאשר הפגיעה המתוכננת לא הושגה בדרך נס"" (שם, בפיסקה 6 לפסק דינה של כב' השופטת ע' ארבל)"".
רבות אף נכתב אודות פוטנציאל הסיכון הגלום בעבירות בנשק, ועל הצורך בהחמרת הענישה  בעבירות של החזקה, נשיאה ושימוש בנשק חם מסוגים שונים. בית המשפט העליון חזר וציין את זמינותו של הנשק החם, הקלות הבלתי נסבלת בה נעשה בו שימוש, ואת חובתו של בית המשפט לתרום חלקו להרתעה ומניעה של תופעה נלוזה זו (ע""פ 1332/04  מ""י נ' פס, פ""ד נח(5) 541, מפי כב' הש' (כתוארה אז) ביניש; ראו גם רע""פ 10376/05 ברהוב נ' מ""י (17/5/06), מפי כב' הש' ג'ובראן; ע""פ 1676/08, 2148 אבו האני נ' מ""י (1/6/09), מפי כב' הש' רובינשטיין; ע""פ 371/08 מ""י נ' ביטאו (27/10/08), מפי כב' הש' ארבל ועוד).
רצונם וכוונתם של הנאשמים לפגוע בגופם של חיילים ואזרחים תמימים, מתוך מניע לאומני, מלמדת על המסוכנות הרבה הנשקפת מהם, והענישה ההולמת בעניינם היא שנות מאסר רבות בפועל.","רבות אף נכתב אודות פוטנציאל הסיכון הגלום בעבירות בנשק, ועל הצורך בהחמרת הענישה  בעבירות של החזקה, נשיאה ושימוש בנשק חם מסוגים שונים. בית המשפט העליון חזר וציין את זמינותו של הנשק החם, הקלות הבלתי נסבלת בה נעשה בו שימוש, ואת חובתו של בית המשפט לתרום חלקו להרתעה ומניעה של תופעה נלוזה זו (רע""פ 10376/05 ברהוב נ' מ""י (17/5/06), מפי כב' הש' ג'ובראן).",0,"ע""פ 1332/04",http://www.nevo.co.il/case/%205762686
"ע""פ 1676/08","""על בית משפט של מדינה להרים קולו בגאון ולהשמיע דברו כלפי אלו הבאים עליה לכלותה וכלפי אלו הרוצים לפגוע בחיילים או באזרחים תמימים עוברי דרך כשלהט אידיאולוגי מקנן בלבם והרג או פגיעה מתוכננים הם מטרתם, ולהציב רף ענישה ברור שישמש כגורם מרתיע, הן למערערים עצמם, הן לאלו החוככים בדעתם לנקוט באותה הדרך. בעניינים אלה יש להקפיד בקלה כבחמורה ולא להקל ראש גם כאשר הפגיעה המתוכננת לא הושגה בדרך נס"" (שם, בפיסקה 6 לפסק דינה של כב' השופטת ע' ארבל)"".
רבות אף נכתב אודות פוטנציאל הסיכון הגלום בעבירות בנשק, ועל הצורך בהחמרת הענישה  בעבירות של החזקה, נשיאה ושימוש בנשק חם מסוגים שונים. בית המשפט העליון חזר וציין את זמינותו של הנשק החם, הקלות הבלתי נסבלת בה נעשה בו שימוש, ואת חובתו של בית המשפט לתרום חלקו להרתעה ומניעה של תופעה נלוזה זו (ע""פ 1332/04  מ""י נ' פס, פ""ד נח(5) 541, מפי כב' הש' (כתוארה אז) ביניש; ראו גם רע""פ 10376/05 ברהוב נ' מ""י (17/5/06), מפי כב' הש' ג'ובראן; ע""פ 1676/08, 2148 אבו האני נ' מ""י (1/6/09), מפי כב' הש' רובינשטיין; ע""פ 371/08 מ""י נ' ביטאו (27/10/08), מפי כב' הש' ארבל ועוד).
רצונם וכוונתם של הנאשמים לפגוע בגופם של חיילים ואזרחים תמימים, מתוך מניע לאומני, מלמדת על המסוכנות הרבה הנשקפת מהם, והענישה ההולמת בעניינם היא שנות מאסר רבות בפועל.","רבות אף נכתב אודות פוטנציאל הסיכון הגלום בעבירות בנשק, ועל הצורך בהחמרת הענישה  בעבירות של החזקה, נשיאה ושימוש בנשק חם מסוגים שונים. בית המשפט העליון חזר וציין את זמינותו של הנשק החם, הקלות הבלתי נסבלת בה נעשה בו שימוש, ואת חובתו של בית המשפט לתרום חלקו להרתעה ומניעה של תופעה נלוזה זו (ע""פ 1676/08, 2148 אבו האני נ' מ""י (1/6/09), מפי כב' הש' רובינשטיין).",0,"ע""פ 1332/04",http://www.nevo.co.il/case/%205762686
"ע""פ 371/08","""על בית משפט של מדינה להרים קולו בגאון ולהשמיע דברו כלפי אלו הבאים עליה לכלותה וכלפי אלו הרוצים לפגוע בחיילים או באזרחים תמימים עוברי דרך כשלהט אידיאולוגי מקנן בלבם והרג או פגיעה מתוכננים הם מטרתם, ולהציב רף ענישה ברור שישמש כגורם מרתיע, הן למערערים עצמם, הן לאלו החוככים בדעתם לנקוט באותה הדרך. בעניינים אלה יש להקפיד בקלה כבחמורה ולא להקל ראש גם כאשר הפגיעה המתוכננת לא הושגה בדרך נס"" (שם, בפיסקה 6 לפסק דינה של כב' השופטת ע' ארבל)"".
רבות אף נכתב אודות פוטנציאל הסיכון הגלום בעבירות בנשק, ועל הצורך בהחמרת הענישה  בעבירות של החזקה, נשיאה ושימוש בנשק חם מסוגים שונים. בית המשפט העליון חזר וציין את זמינותו של הנשק החם, הקלות הבלתי נסבלת בה נעשה בו שימוש, ואת חובתו של בית המשפט לתרום חלקו להרתעה ומניעה של תופעה נלוזה זו (ע""פ 1332/04  מ""י נ' פס, פ""ד נח(5) 541, מפי כב' הש' (כתוארה אז) ביניש; ראו גם רע""פ 10376/05 ברהוב נ' מ""י (17/5/06), מפי כב' הש' ג'ובראן; ע""פ 1676/08, 2148 אבו האני נ' מ""י (1/6/09), מפי כב' הש' רובינשטיין; ע""פ 371/08 מ""י נ' ביטאו (27/10/08), מפי כב' הש' ארבל ועוד).
רצונם וכוונתם של הנאשמים לפגוע בגופם של חיילים ואזרחים תמימים, מתוך מניע לאומני, מלמדת על המסוכנות הרבה הנשקפת מהם, והענישה ההולמת בעניינם היא שנות מאסר רבות בפועל.","רבות אף נכתב אודות פוטנציאל הסיכון הגלום בעבירות בנשק, ועל הצורך בהחמרת הענישה  בעבירות של החזקה, נשיאה ושימוש בנשק חם מסוגים שונים. בית המשפט העליון חזר וציין את זמינותו של הנשק החם, הקלות הבלתי נסבלת בה נעשה בו שימוש, ואת חובתו של בית המשפט לתרום חלקו להרתעה ומניעה של תופעה נלוזה זו (ע""פ 371/08 מ""י נ' ביטאו (27/10/08), מפי כב' הש' ארבל).",0,"ע""פ 1332/04",http://www.nevo.co.il/case/%205762686
