citation,context_text,extracted_text,predicted_label,extracted_citation,link
"ע""פ 2313/22","מדיניות הענישה למעשה טרור היא כי ""על בתי המשפט לתת ביטוי לחומרה הרבה שיש בניסיון לפגוע באנשי כוחות הביטחון, וזאת באמצעות ענישה מחמירה אשר תרתיע מפגעים פוטנציאליים ותיתן ביטוי של ממש לעיקרון ההלימה. חשיבות זו מתחדדת גם לנוכח הניסיונות החוזרים והנשנים לפיגועים מסוג זה, אף בעצם ימים אלה"" (פרשת אפגאני, פסקה 19 וההפניות שם).
על החומרה, הסכנה, ומדיניות הענישה בעבירות אלימות הנעשות במסגרת התפרעות המונית ובייחוד כשהעבירות נעשות מתוך מניע לאומני לרבות עבירה של חבלה חמורה נקבע: ""מלבד הסכנה המוחשית בהתפרעות אלימה, מעשה זה אף זורה אימה וחרדה בציבור ומערער את יסודות שלטון החוק וגורמי האכיפה בכך שהפורעים מלבים במו ידיהם את בעירת האלימות ומקשים על כוחות הביטחון להשיב את הסדר האזרחי והציבורי על כנו (ע""פ 2313/22 סרור נ' מדינת ישראל, פסקה 9 (7.11.2022)). על אותה הדרך, השלכת בקבוקי תבערה, יידוי אבנים וירי זיקוקים לעבר כוחות הביטחון במסגרת התפרעות, מהוות פעולות אשר עלולות להסב פגיעה מוחשית ברכוש בגוף ואף בחיי אדם (ע""פ 9821/16 פלוני נ' מדינת ישראל, פסקה 13 (30.11.2017)). בעובדה שלמרבה המזל לא נגרם נזק של ממש לחייהם של השוטרים, אין כדי להקהות את חומרת מעשי המשיבים כנטען (ע""פ 6245/22 מדינת ישראל נ' פלוני, פסקה 13 (8.11.2022); ע""פ 2337/13 קואסמה נ' מדינת ישראל, פסקה 15 (16.9.2013)). עוד יודגש כי מעשי המשיבים אף סיכנו ופגעו באוכלוסייה המקומית שאינה מעורבת במעשיהם, סולדת מהם, ומבקשת לחיות את חייה בשלווה מבלי שמעשים כגון אלו שבוצעו על ידי המשיבים יפגעו בשגרת חייה"". (ע""פ 8114/22 מדינת ישראל נ' מחמד ראזם, פסקה 17 (30.1.2023) (להלן-""עניין ראזם"").
בבואנו לקבוע את המתחם לעבירה של ניסיון רצח בנסיבות של מעשה טרור התחשבנו בערכים המוגנים של פגיעה בשלמות הגוף של אדם, שוטרים וחיילים ופגיעה בביטחון המדינה בביצוע המעשה ברקע של אווירה מתוחה, רוויה במעשי אלימות ובהסלמתה במעשיו של הנאשם - בירי מכוון לעבר כוחות הביטחון.","על החומרה, הסכנה, ומדיניות הענישה בעבירות אלימות הנעשות במסגרת התפרעות המונית ובייחוד כשהעבירות נעשות מתוך מניע לאומני לרבות עבירה של חבלה חמורה נקבע: ""מלבד הסכנה המוחשית בהתפרעות אלימה, מעשה זה אף זורה אימה וחרדה בציבור ומערער את יסודות שלטון החוק וגורמי האכיפה בכך שהפורעים מלבים במו ידיהם את בעירת האלימות ומקשים על כוחות הביטחון להשיב את הסדר האזרחי והציבורי על כנו (ע""פ 2313/22 סרור נ' מדינת ישראל, פסקה 9 (7.11.2022)).",0,"ע""פ 2313/22",http://www.nevo.co.il/case/28463727
"ע""פ 9821/16","מדיניות הענישה למעשה טרור היא כי ""על בתי המשפט לתת ביטוי לחומרה הרבה שיש בניסיון לפגוע באנשי כוחות הביטחון, וזאת באמצעות ענישה מחמירה אשר תרתיע מפגעים פוטנציאליים ותיתן ביטוי של ממש לעיקרון ההלימה. חשיבות זו מתחדדת גם לנוכח הניסיונות החוזרים והנשנים לפיגועים מסוג זה, אף בעצם ימים אלה"" (פרשת אפגאני, פסקה 19 וההפניות שם).
על החומרה, הסכנה, ומדיניות הענישה בעבירות אלימות הנעשות במסגרת התפרעות המונית ובייחוד כשהעבירות נעשות מתוך מניע לאומני לרבות עבירה של חבלה חמורה נקבע: ""מלבד הסכנה המוחשית בהתפרעות אלימה, מעשה זה אף זורה אימה וחרדה בציבור ומערער את יסודות שלטון החוק וגורמי האכיפה בכך שהפורעים מלבים במו ידיהם את בעירת האלימות ומקשים על כוחות הביטחון להשיב את הסדר האזרחי והציבורי על כנו (ע""פ 2313/22 סרור נ' מדינת ישראל, פסקה 9 (7.11.2022)). על אותה הדרך, השלכת בקבוקי תבערה, יידוי אבנים וירי זיקוקים לעבר כוחות הביטחון במסגרת התפרעות, מהוות פעולות אשר עלולות להסב פגיעה מוחשית ברכוש בגוף ואף בחיי אדם (ע""פ 9821/16 פלוני נ' מדינת ישראל, פסקה 13 (30.11.2017)). בעובדה שלמרבה המזל לא נגרם נזק של ממש לחייהם של השוטרים, אין כדי להקהות את חומרת מעשי המשיבים כנטען (ע""פ 6245/22 מדינת ישראל נ' פלוני, פסקה 13 (8.11.2022); ע""פ 2337/13 קואסמה נ' מדינת ישראל, פסקה 15 (16.9.2013)). עוד יודגש כי מעשי המשיבים אף סיכנו ופגעו באוכלוסייה המקומית שאינה מעורבת במעשיהם, סולדת מהם, ומבקשת לחיות את חייה בשלווה מבלי שמעשים כגון אלו שבוצעו על ידי המשיבים יפגעו בשגרת חייה"". (ע""פ 8114/22 מדינת ישראל נ' מחמד ראזם, פסקה 17 (30.1.2023) (להלן-""עניין ראזם"").
בבואנו לקבוע את המתחם לעבירה של ניסיון רצח בנסיבות של מעשה טרור התחשבנו בערכים המוגנים של פגיעה בשלמות הגוף של אדם, שוטרים וחיילים ופגיעה בביטחון המדינה בביצוע המעשה ברקע של אווירה מתוחה, רוויה במעשי אלימות ובהסלמתה במעשיו של הנאשם - בירי מכוון לעבר כוחות הביטחון.","על אותה הדרך, השלכת בקבוקי תבערה, יידוי אבנים וירי זיקוקים לעבר כוחות הביטחון במסגרת התפרעות, מהוות פעולות אשר עלולות להסב פגיעה מוחשית ברכוש בגוף ואף בחיי אדם (ע""פ 9821/16 פלוני נ' מדינת ישראל, פסקה 13 (30.11.2017)).",0,"ע""פ 2313/22",http://www.nevo.co.il/case/28463727
"ע""פ 6245/22","מדיניות הענישה למעשה טרור היא כי ""על בתי המשפט לתת ביטוי לחומרה הרבה שיש בניסיון לפגוע באנשי כוחות הביטחון, וזאת באמצעות ענישה מחמירה אשר תרתיע מפגעים פוטנציאליים ותיתן ביטוי של ממש לעיקרון ההלימה. חשיבות זו מתחדדת גם לנוכח הניסיונות החוזרים והנשנים לפיגועים מסוג זה, אף בעצם ימים אלה"" (פרשת אפגאני, פסקה 19 וההפניות שם).
על החומרה, הסכנה, ומדיניות הענישה בעבירות אלימות הנעשות במסגרת התפרעות המונית ובייחוד כשהעבירות נעשות מתוך מניע לאומני לרבות עבירה של חבלה חמורה נקבע: ""מלבד הסכנה המוחשית בהתפרעות אלימה, מעשה זה אף זורה אימה וחרדה בציבור ומערער את יסודות שלטון החוק וגורמי האכיפה בכך שהפורעים מלבים במו ידיהם את בעירת האלימות ומקשים על כוחות הביטחון להשיב את הסדר האזרחי והציבורי על כנו (ע""פ 2313/22 סרור נ' מדינת ישראל, פסקה 9 (7.11.2022)). על אותה הדרך, השלכת בקבוקי תבערה, יידוי אבנים וירי זיקוקים לעבר כוחות הביטחון במסגרת התפרעות, מהוות פעולות אשר עלולות להסב פגיעה מוחשית ברכוש בגוף ואף בחיי אדם (ע""פ 9821/16 פלוני נ' מדינת ישראל, פסקה 13 (30.11.2017)). בעובדה שלמרבה המזל לא נגרם נזק של ממש לחייהם של השוטרים, אין כדי להקהות את חומרת מעשי המשיבים כנטען (ע""פ 6245/22 מדינת ישראל נ' פלוני, פסקה 13 (8.11.2022); ע""פ 2337/13 קואסמה נ' מדינת ישראל, פסקה 15 (16.9.2013)). עוד יודגש כי מעשי המשיבים אף סיכנו ופגעו באוכלוסייה המקומית שאינה מעורבת במעשיהם, סולדת מהם, ומבקשת לחיות את חייה בשלווה מבלי שמעשים כגון אלו שבוצעו על ידי המשיבים יפגעו בשגרת חייה"". (ע""פ 8114/22 מדינת ישראל נ' מחמד ראזם, פסקה 17 (30.1.2023) (להלן-""עניין ראזם"").
בבואנו לקבוע את המתחם לעבירה של ניסיון רצח בנסיבות של מעשה טרור התחשבנו בערכים המוגנים של פגיעה בשלמות הגוף של אדם, שוטרים וחיילים ופגיעה בביטחון המדינה בביצוע המעשה ברקע של אווירה מתוחה, רוויה במעשי אלימות ובהסלמתה במעשיו של הנאשם - בירי מכוון לעבר כוחות הביטחון.","בעובדה שלמרבה המזל לא נגרם נזק של ממש לחייהם של השוטרים, אין כדי להקהות את חומרת מעשי המשיבים כנטען (ע""פ 6245/22 מדינת ישראל נ' פלוני, פסקה 13 (8.11.2022))",0,"ע""פ 2313/22",http://www.nevo.co.il/case/28463727
"ע""פ 2337/13","מדיניות הענישה למעשה טרור היא כי ""על בתי המשפט לתת ביטוי לחומרה הרבה שיש בניסיון לפגוע באנשי כוחות הביטחון, וזאת באמצעות ענישה מחמירה אשר תרתיע מפגעים פוטנציאליים ותיתן ביטוי של ממש לעיקרון ההלימה. חשיבות זו מתחדדת גם לנוכח הניסיונות החוזרים והנשנים לפיגועים מסוג זה, אף בעצם ימים אלה"" (פרשת אפגאני, פסקה 19 וההפניות שם).
על החומרה, הסכנה, ומדיניות הענישה בעבירות אלימות הנעשות במסגרת התפרעות המונית ובייחוד כשהעבירות נעשות מתוך מניע לאומני לרבות עבירה של חבלה חמורה נקבע: ""מלבד הסכנה המוחשית בהתפרעות אלימה, מעשה זה אף זורה אימה וחרדה בציבור ומערער את יסודות שלטון החוק וגורמי האכיפה בכך שהפורעים מלבים במו ידיהם את בעירת האלימות ומקשים על כוחות הביטחון להשיב את הסדר האזרחי והציבורי על כנו (ע""פ 2313/22 סרור נ' מדינת ישראל, פסקה 9 (7.11.2022)). על אותה הדרך, השלכת בקבוקי תבערה, יידוי אבנים וירי זיקוקים לעבר כוחות הביטחון במסגרת התפרעות, מהוות פעולות אשר עלולות להסב פגיעה מוחשית ברכוש בגוף ואף בחיי אדם (ע""פ 9821/16 פלוני נ' מדינת ישראל, פסקה 13 (30.11.2017)). בעובדה שלמרבה המזל לא נגרם נזק של ממש לחייהם של השוטרים, אין כדי להקהות את חומרת מעשי המשיבים כנטען (ע""פ 6245/22 מדינת ישראל נ' פלוני, פסקה 13 (8.11.2022); ע""פ 2337/13 קואסמה נ' מדינת ישראל, פסקה 15 (16.9.2013)). עוד יודגש כי מעשי המשיבים אף סיכנו ופגעו באוכלוסייה המקומית שאינה מעורבת במעשיהם, סולדת מהם, ומבקשת לחיות את חייה בשלווה מבלי שמעשים כגון אלו שבוצעו על ידי המשיבים יפגעו בשגרת חייה"". (ע""פ 8114/22 מדינת ישראל נ' מחמד ראזם, פסקה 17 (30.1.2023) (להלן-""עניין ראזם"").
בבואנו לקבוע את המתחם לעבירה של ניסיון רצח בנסיבות של מעשה טרור התחשבנו בערכים המוגנים של פגיעה בשלמות הגוף של אדם, שוטרים וחיילים ופגיעה בביטחון המדינה בביצוע המעשה ברקע של אווירה מתוחה, רוויה במעשי אלימות ובהסלמתה במעשיו של הנאשם - בירי מכוון לעבר כוחות הביטחון.","בעובדה שלמרבה המזל לא נגרם נזק של ממש לחייהם של השוטרים, אין כדי להקהות את חומרת מעשי המשיבים כנטען (ע""פ 6245/22 מדינת ישראל נ' פלוני, פסקה 13 (8.11.2022); ע""פ 2337/13 קואסמה נ' מדינת ישראל, פסקה 15 (16.9.2013)).",0,"ע""פ 2313/22",http://www.nevo.co.il/case/28463727
"ע""פ 8114/22","מדיניות הענישה למעשה טרור היא כי ""על בתי המשפט לתת ביטוי לחומרה הרבה שיש בניסיון לפגוע באנשי כוחות הביטחון, וזאת באמצעות ענישה מחמירה אשר תרתיע מפגעים פוטנציאליים ותיתן ביטוי של ממש לעיקרון ההלימה. חשיבות זו מתחדדת גם לנוכח הניסיונות החוזרים והנשנים לפיגועים מסוג זה, אף בעצם ימים אלה"" (פרשת אפגאני, פסקה 19 וההפניות שם).
על החומרה, הסכנה, ומדיניות הענישה בעבירות אלימות הנעשות במסגרת התפרעות המונית ובייחוד כשהעבירות נעשות מתוך מניע לאומני לרבות עבירה של חבלה חמורה נקבע: ""מלבד הסכנה המוחשית בהתפרעות אלימה, מעשה זה אף זורה אימה וחרדה בציבור ומערער את יסודות שלטון החוק וגורמי האכיפה בכך שהפורעים מלבים במו ידיהם את בעירת האלימות ומקשים על כוחות הביטחון להשיב את הסדר האזרחי והציבורי על כנו (ע""פ 2313/22 סרור נ' מדינת ישראל, פסקה 9 (7.11.2022)). על אותה הדרך, השלכת בקבוקי תבערה, יידוי אבנים וירי זיקוקים לעבר כוחות הביטחון במסגרת התפרעות, מהוות פעולות אשר עלולות להסב פגיעה מוחשית ברכוש בגוף ואף בחיי אדם (ע""פ 9821/16 פלוני נ' מדינת ישראל, פסקה 13 (30.11.2017)). בעובדה שלמרבה המזל לא נגרם נזק של ממש לחייהם של השוטרים, אין כדי להקהות את חומרת מעשי המשיבים כנטען (ע""פ 6245/22 מדינת ישראל נ' פלוני, פסקה 13 (8.11.2022); ע""פ 2337/13 קואסמה נ' מדינת ישראל, פסקה 15 (16.9.2013)). עוד יודגש כי מעשי המשיבים אף סיכנו ופגעו באוכלוסייה המקומית שאינה מעורבת במעשיהם, סולדת מהם, ומבקשת לחיות את חייה בשלווה מבלי שמעשים כגון אלו שבוצעו על ידי המשיבים יפגעו בשגרת חייה"". (ע""פ 8114/22 מדינת ישראל נ' מחמד ראזם, פסקה 17 (30.1.2023) (להלן-""עניין ראזם"").
בבואנו לקבוע את המתחם לעבירה של ניסיון רצח בנסיבות של מעשה טרור התחשבנו בערכים המוגנים של פגיעה בשלמות הגוף של אדם, שוטרים וחיילים ופגיעה בביטחון המדינה בביצוע המעשה ברקע של אווירה מתוחה, רוויה במעשי אלימות ובהסלמתה במעשיו של הנאשם - בירי מכוון לעבר כוחות הביטחון.","עוד יודגש כי מעשי המשיבים אף סיכנו ופגעו באוכלוסייה המקומית שאינה מעורבת במעשיהם, סולדת מהם, ומבקשת לחיות את חייה בשלווה מבלי שמעשים כגון אלו שבוצעו על ידי המשיבים יפגעו בשגרת חייה"". (ע""פ 8114/22 מדינת ישראל נ' מחמד ראזם, פסקה 17 (30.1.2023) (להלן-""עניין ראזם"").",0,"ע""פ 2313/22",http://www.nevo.co.il/case/28463727
"תפ""ח 63622/10/15","בעניין נסיבות ביצוע העבירה של מעשה טרור של ניסיון רצח, נתנו דעתנו לחומרתן הרבה. כך, בהתמקמות של הנאשם בסמוך ביותר לכוחות הביטחון זאת לאחר תכנון מוקפד של האירוע עצמו ולהיערכותו למנוע את זיהויו מאוחר יותר, לאחר ביצוע מעשה הירי. הנאשם לא חדל מהמעשה וכישלון הפעולה בא בדרך נס והתמזל מזלם של אנשי כוחות הביטחון בהחטאה של הירי שכוון לעברם מטווח של 40 מ' בלבד.
על מדיניות הענישה הנוהגת, ניתן להפנות לשורה של פסקי דין: תפ""ח 63622/10/15 מדינת ישראל נ' סבחי אבו חליפה (15.11.2016) שעניינו באירוע טרור של ניסיון רצח של אזרח בדקירה בסכין ונגזרו 18 שנות מאסר בפועל; תפ""ח 34763/01/15 מדינת ישראל נ' מוסא עג'לוני (11.11.2015) שם נגזרו 16 שנות מאסר בפועל בשני אירועי ניסיון רצח על רקע לאומני; תפ""ח 63711/10/15  מדינת ישראל נ' תאמר ורידאת (28.11.2012) בעונש של 16.5 שנות מאסר במסגרת הסדר טיעון בשני אירועי ניסיון לרצוח שוטרים. בע""פ 9560/17 באהה עוויסאת נ' מדינת ישראל (11.11.2015 ) נגזרו 14 שנות מאסר בפועל בניסיון רצח על רקע אירועי טרור (חלף 16 שנות מאסר בבית משפט קמא) ובפרשת אפגאני נגזר בערכאה המבררת עונש של 15 שנות מאסר (תפ""ח 2377/19) שהופחת ל- 14 שנות מאסר בהתחשב במצבה הרפואי של המערערת.
לאור הערכים המוגנים העומדים ביסוד עבירת מעשה הטרור של ניסיון רצח, נסיבות ביצוע העבירה ומדיניות הענישה מצאנו כי מתחם הענישה ההולם נע בין 14 שנות מאסר ל- 18 שנות מאסר.","תפ""ח 63622/10/15 מדינת ישראל נ' סבחי אבו חליפה (15.11.2016) שעניינו באירוע טרור של ניסיון רצח של אזרח בדקירה בסכין ונגזרו 18 שנות מאסר בפועל;",1,"תפ""ח 63622/10/15",http://www.nevo.co.il/case/20680711
"תפ""ח 34763/01/15","בעניין נסיבות ביצוע העבירה של מעשה טרור של ניסיון רצח, נתנו דעתנו לחומרתן הרבה. כך, בהתמקמות של הנאשם בסמוך ביותר לכוחות הביטחון זאת לאחר תכנון מוקפד של האירוע עצמו ולהיערכותו למנוע את זיהויו מאוחר יותר, לאחר ביצוע מעשה הירי. הנאשם לא חדל מהמעשה וכישלון הפעולה בא בדרך נס והתמזל מזלם של אנשי כוחות הביטחון בהחטאה של הירי שכוון לעברם מטווח של 40 מ' בלבד.
על מדיניות הענישה הנוהגת, ניתן להפנות לשורה של פסקי דין: תפ""ח 63622/10/15 מדינת ישראל נ' סבחי אבו חליפה (15.11.2016) שעניינו באירוע טרור של ניסיון רצח של אזרח בדקירה בסכין ונגזרו 18 שנות מאסר בפועל; תפ""ח 34763/01/15 מדינת ישראל נ' מוסא עג'לוני (11.11.2015) שם נגזרו 16 שנות מאסר בפועל בשני אירועי ניסיון רצח על רקע לאומני; תפ""ח 63711/10/15  מדינת ישראל נ' תאמר ורידאת (28.11.2012) בעונש של 16.5 שנות מאסר במסגרת הסדר טיעון בשני אירועי ניסיון לרצוח שוטרים. בע""פ 9560/17 באהה עוויסאת נ' מדינת ישראל (11.11.2015 ) נגזרו 14 שנות מאסר בפועל בניסיון רצח על רקע אירועי טרור (חלף 16 שנות מאסר בבית משפט קמא) ובפרשת אפגאני נגזר בערכאה המבררת עונש של 15 שנות מאסר (תפ""ח 2377/19) שהופחת ל- 14 שנות מאסר בהתחשב במצבה הרפואי של המערערת.
לאור הערכים המוגנים העומדים ביסוד עבירת מעשה הטרור של ניסיון רצח, נסיבות ביצוע העבירה ומדיניות הענישה מצאנו כי מתחם הענישה ההולם נע בין 14 שנות מאסר ל- 18 שנות מאסר.","תפ""ח 34763/01/15 מדינת ישראל נ' מוסא עג'לוני (11.11.2015) שם נגזרו 16 שנות מאסר בפועל בשני אירועי ניסיון רצח על רקע לאומני;",1,"תפ""ח 63622/10/15",http://www.nevo.co.il/case/20680711
"תפ""ח 63711/10/15","בעניין נסיבות ביצוע העבירה של מעשה טרור של ניסיון רצח, נתנו דעתנו לחומרתן הרבה. כך, בהתמקמות של הנאשם בסמוך ביותר לכוחות הביטחון זאת לאחר תכנון מוקפד של האירוע עצמו ולהיערכותו למנוע את זיהויו מאוחר יותר, לאחר ביצוע מעשה הירי. הנאשם לא חדל מהמעשה וכישלון הפעולה בא בדרך נס והתמזל מזלם של אנשי כוחות הביטחון בהחטאה של הירי שכוון לעברם מטווח של 40 מ' בלבד.
על מדיניות הענישה הנוהגת, ניתן להפנות לשורה של פסקי דין: תפ""ח 63622/10/15 מדינת ישראל נ' סבחי אבו חליפה (15.11.2016) שעניינו באירוע טרור של ניסיון רצח של אזרח בדקירה בסכין ונגזרו 18 שנות מאסר בפועל; תפ""ח 34763/01/15 מדינת ישראל נ' מוסא עג'לוני (11.11.2015) שם נגזרו 16 שנות מאסר בפועל בשני אירועי ניסיון רצח על רקע לאומני; תפ""ח 63711/10/15  מדינת ישראל נ' תאמר ורידאת (28.11.2012) בעונש של 16.5 שנות מאסר במסגרת הסדר טיעון בשני אירועי ניסיון לרצוח שוטרים. בע""פ 9560/17 באהה עוויסאת נ' מדינת ישראל (11.11.2015 ) נגזרו 14 שנות מאסר בפועל בניסיון רצח על רקע אירועי טרור (חלף 16 שנות מאסר בבית משפט קמא) ובפרשת אפגאני נגזר בערכאה המבררת עונש של 15 שנות מאסר (תפ""ח 2377/19) שהופחת ל- 14 שנות מאסר בהתחשב במצבה הרפואי של המערערת.
לאור הערכים המוגנים העומדים ביסוד עבירת מעשה הטרור של ניסיון רצח, נסיבות ביצוע העבירה ומדיניות הענישה מצאנו כי מתחם הענישה ההולם נע בין 14 שנות מאסר ל- 18 שנות מאסר.","תפ""ח 63711/10/15  מדינת ישראל נ' תאמר ורידאת (28.11.2012) בעונש של 16.5 שנות מאסר במסגרת הסדר טיעון בשני אירועי ניסיון לרצוח שוטרים.",1,"תפ""ח 63622/10/15",http://www.nevo.co.il/case/20680711
"ע""פ 9560/17","בעניין נסיבות ביצוע העבירה של מעשה טרור של ניסיון רצח, נתנו דעתנו לחומרתן הרבה. כך, בהתמקמות של הנאשם בסמוך ביותר לכוחות הביטחון זאת לאחר תכנון מוקפד של האירוע עצמו ולהיערכותו למנוע את זיהויו מאוחר יותר, לאחר ביצוע מעשה הירי. הנאשם לא חדל מהמעשה וכישלון הפעולה בא בדרך נס והתמזל מזלם של אנשי כוחות הביטחון בהחטאה של הירי שכוון לעברם מטווח של 40 מ' בלבד.
על מדיניות הענישה הנוהגת, ניתן להפנות לשורה של פסקי דין: תפ""ח 63622/10/15 מדינת ישראל נ' סבחי אבו חליפה (15.11.2016) שעניינו באירוע טרור של ניסיון רצח של אזרח בדקירה בסכין ונגזרו 18 שנות מאסר בפועל; תפ""ח 34763/01/15 מדינת ישראל נ' מוסא עג'לוני (11.11.2015) שם נגזרו 16 שנות מאסר בפועל בשני אירועי ניסיון רצח על רקע לאומני; תפ""ח 63711/10/15  מדינת ישראל נ' תאמר ורידאת (28.11.2012) בעונש של 16.5 שנות מאסר במסגרת הסדר טיעון בשני אירועי ניסיון לרצוח שוטרים. בע""פ 9560/17 באהה עוויסאת נ' מדינת ישראל (11.11.2015 ) נגזרו 14 שנות מאסר בפועל בניסיון רצח על רקע אירועי טרור (חלף 16 שנות מאסר בבית משפט קמא) ובפרשת אפגאני נגזר בערכאה המבררת עונש של 15 שנות מאסר (תפ""ח 2377/19) שהופחת ל- 14 שנות מאסר בהתחשב במצבה הרפואי של המערערת.
לאור הערכים המוגנים העומדים ביסוד עבירת מעשה הטרור של ניסיון רצח, נסיבות ביצוע העבירה ומדיניות הענישה מצאנו כי מתחם הענישה ההולם נע בין 14 שנות מאסר ל- 18 שנות מאסר.","בע""פ 9560/17 באהה עוויסאת נ' מדינת ישראל (11.11.2015 ) נגזרו 14 שנות מאסר בפועל בניסיון רצח על רקע אירועי טרור (חלף 16 שנות מאסר בבית משפט קמא)",1,"תפ""ח 63622/10/15",http://www.nevo.co.il/case/20680711
"תפ""ח 2377/19","בעניין נסיבות ביצוע העבירה של מעשה טרור של ניסיון רצח, נתנו דעתנו לחומרתן הרבה. כך, בהתמקמות של הנאשם בסמוך ביותר לכוחות הביטחון זאת לאחר תכנון מוקפד של האירוע עצמו ולהיערכותו למנוע את זיהויו מאוחר יותר, לאחר ביצוע מעשה הירי. הנאשם לא חדל מהמעשה וכישלון הפעולה בא בדרך נס והתמזל מזלם של אנשי כוחות הביטחון בהחטאה של הירי שכוון לעברם מטווח של 40 מ' בלבד.
על מדיניות הענישה הנוהגת, ניתן להפנות לשורה של פסקי דין: תפ""ח 63622/10/15 מדינת ישראל נ' סבחי אבו חליפה (15.11.2016) שעניינו באירוע טרור של ניסיון רצח של אזרח בדקירה בסכין ונגזרו 18 שנות מאסר בפועל; תפ""ח 34763/01/15 מדינת ישראל נ' מוסא עג'לוני (11.11.2015) שם נגזרו 16 שנות מאסר בפועל בשני אירועי ניסיון רצח על רקע לאומני; תפ""ח 63711/10/15  מדינת ישראל נ' תאמר ורידאת (28.11.2012) בעונש של 16.5 שנות מאסר במסגרת הסדר טיעון בשני אירועי ניסיון לרצוח שוטרים. בע""פ 9560/17 באהה עוויסאת נ' מדינת ישראל (11.11.2015 ) נגזרו 14 שנות מאסר בפועל בניסיון רצח על רקע אירועי טרור (חלף 16 שנות מאסר בבית משפט קמא) ובפרשת אפגאני נגזר בערכאה המבררת עונש של 15 שנות מאסר (תפ""ח 2377/19) שהופחת ל- 14 שנות מאסר בהתחשב במצבה הרפואי של המערערת.
לאור הערכים המוגנים העומדים ביסוד עבירת מעשה הטרור של ניסיון רצח, נסיבות ביצוע העבירה ומדיניות הענישה מצאנו כי מתחם הענישה ההולם נע בין 14 שנות מאסר ל- 18 שנות מאסר.","ובפרשת אפגאני נגזר בערכאה המבררת עונש של 15 שנות מאסר (תפ""ח 2377/19) שהופחת ל- 14 שנות מאסר בהתחשב במצבה הרפואי של המערערת.",1,"תפ""ח 63622/10/15",http://www.nevo.co.il/case/20680711
