paragraph_number,paragraph_text,citation,part,predicted_label
59,"המאשימה הסתמכה גם על ע""פ 4435/11 מחמוד מרזוק נ' מדינת ישראל (ניתן ביום 1.7.12), שם הורשע המערער בעבירה של החזקה ונשיאת נשק ובעבירות של הפרעה ותקיפת שוטר, חרף מצבו הבריאותי של המערער, הוא נדון ל- 48 חודשי מאסר בפועל והערעור על חומרת העונש נדחה.","ע""פ 4435/11",דיון וגזירת הדין:,1
97,"27.	עבירות בנשק כמו אלו שעבר הנאשם הפכו ל""מכת מדינה"" ובתי המשפט חזרו רבות על הסכנה הטמונה בעבירות אלו ועל מדיניות הענישה המחמירה, זאת בשל ריבוי העבירות המבוצעות בנשק שממדיהן הולכים ומתעצמים, הקלות שבה נשק בלתי מורשה עלול להיות מצוי בידי כל מי שחפץ וכן בשל הסכנה הנשקפת מנשק זה לציבור – ראו ע""פ 4460/11 מדינת ישראל נ' פאיד (ניתן ביום 28.11.11); ע""פ 2251/11 נפאע נ' מדינת ישראל (ניתן ביום 4.12.11); ע""פ 318/11 מדינת ישראל נגד אבו ערב (ניתנה ביום 5.12.11), וע""פ 4450/11 עספור נ' מדינת ישראל (ניתן ביום 8.2.12).","ע""פ 4460/11",דיון וגזירת הדין:,0
97,"27.	עבירות בנשק כמו אלו שעבר הנאשם הפכו ל""מכת מדינה"" ובתי המשפט חזרו רבות על הסכנה הטמונה בעבירות אלו ועל מדיניות הענישה המחמירה, זאת בשל ריבוי העבירות המבוצעות בנשק שממדיהן הולכים ומתעצמים, הקלות שבה נשק בלתי מורשה עלול להיות מצוי בידי כל מי שחפץ וכן בשל הסכנה הנשקפת מנשק זה לציבור – ראו ע""פ 4460/11 מדינת ישראל נ' פאיד (ניתן ביום 28.11.11); ע""פ 2251/11 נפאע נ' מדינת ישראל (ניתן ביום 4.12.11); ע""פ 318/11 מדינת ישראל נגד אבו ערב (ניתנה ביום 5.12.11), וע""פ 4450/11 עספור נ' מדינת ישראל (ניתן ביום 8.2.12).","ע""פ 2251/11",דיון וגזירת הדין:,0
97,"27.	עבירות בנשק כמו אלו שעבר הנאשם הפכו ל""מכת מדינה"" ובתי המשפט חזרו רבות על הסכנה הטמונה בעבירות אלו ועל מדיניות הענישה המחמירה, זאת בשל ריבוי העבירות המבוצעות בנשק שממדיהן הולכים ומתעצמים, הקלות שבה נשק בלתי מורשה עלול להיות מצוי בידי כל מי שחפץ וכן בשל הסכנה הנשקפת מנשק זה לציבור – ראו ע""פ 4460/11 מדינת ישראל נ' פאיד (ניתן ביום 28.11.11); ע""פ 2251/11 נפאע נ' מדינת ישראל (ניתן ביום 4.12.11); ע""פ 318/11 מדינת ישראל נגד אבו ערב (ניתנה ביום 5.12.11), וע""פ 4450/11 עספור נ' מדינת ישראל (ניתן ביום 8.2.12).","ע""פ 318/11",דיון וגזירת הדין:,0
97,"27.	עבירות בנשק כמו אלו שעבר הנאשם הפכו ל""מכת מדינה"" ובתי המשפט חזרו רבות על הסכנה הטמונה בעבירות אלו ועל מדיניות הענישה המחמירה, זאת בשל ריבוי העבירות המבוצעות בנשק שממדיהן הולכים ומתעצמים, הקלות שבה נשק בלתי מורשה עלול להיות מצוי בידי כל מי שחפץ וכן בשל הסכנה הנשקפת מנשק זה לציבור – ראו ע""פ 4460/11 מדינת ישראל נ' פאיד (ניתן ביום 28.11.11); ע""פ 2251/11 נפאע נ' מדינת ישראל (ניתן ביום 4.12.11); ע""פ 318/11 מדינת ישראל נגד אבו ערב (ניתנה ביום 5.12.11), וע""פ 4450/11 עספור נ' מדינת ישראל (ניתן ביום 8.2.12).","ע""פ 4450/11",דיון וגזירת הדין:,0
99,"מגמת הפסיקה להחמיר בענישה בעבירות בנשק, זכתה לתמיכה מליאה בפסק דין שניתן בע""פ 1323/13 רך חסן ואח' נגד מדינת ישראל (ניתן ביום 5.6.13) (להלן: ""חסן""), שם נקבע כי:","ע""פ 1323/13",דיון וגזירת הדין:,0
107,"28.	אדגיש כי הענישה במקומותינו היא אינדיווידואלית ומותאמת לנסיבות ולנאשם הספציפי העומד לתת את הדין בפני ביהמ""ש, לכן יש לבחון כל מקרה ונסיבותיו, לרבות הנסיבות האישיות של הנאשם שעומד לדין - ראו ע""פ 3210/06 עמארה נ' מדינת ישראל, (ניתן ביום 18.03.07).","ע""פ 3210/06",דיון וגזירת הדין:,0
111,"(-)	ע""פ 5220/09 עוואודה נ' מדינת ישראל (ניתן ביום 28.12.09), שם הורשע המערער על פי הודאתו במסגרת הסדר טיעון בעבירה של החזקת נשק ותחמושת. על המערער, הנעדר עבר פלילי, הוטלו 6 חודשי מאסר בפועל. הערעור על חומרת העונש נדחה.","ע""פ 5220/09",דיון וגזירת הדין:,1
119,"(-)	ע""פ 7139/12 גורנו ליאור נגד מ""י (ניתן ביום 7.3.13): בית המשפט העליון הקל בעונשו של המערער שהורשע בשתי עבירות של החזקת נשק והעמידו על 6 חודשים (תחת 8 חודשים) שרוצו בעבודות שירות, תוך התחשבות בעברו הקל של המערער, חלוף שנים רבות מאז העבירות ואת העובדה שהמערער לא חזר לסורו וכן התפתחותו המקצועית והמשפחתית החיובית.","ע""פ 7139/12",דיון וגזירת הדין:,1
121,"(-)	ע""פ 4945/13 מ""י נגד עבד אלכרים סלימאן, (ניתן ביום 19.1.14) - (להלן – ""עניין סלימאן""), שם הורשע המשיב לאחר שמיעת ראיות בעבירות של רכישה והחזקת נשק, רכישה והחזקת תחמושת, נשיאה והובלת נשק ונשיאה והובלת תחמושת, הפרעה לשוטר במילוי תפקידו, מעשה פזיזות ורשלנות והסתייעות ברכב לביצוע פשע.","ע""פ 4945/13",דיון וגזירת הדין:,1
