paragraph_number,paragraph_text,citation,part,predicted_label
49,"החומרה היתרה הכרוכה בעבירות נשק והסיכון הנשקף מביצוען לציבור, מקבלים משנה תוקף בשים לב להיקפיה של התופעה ואופן התפשטותה. כמענה לכך, מסתמנת בפסיקה מגמה עקבית להחמיר את הענישה בגין עבירות אלו, באופן שיהלום את מידת פגיעתן בערכים המוגנים ויקדם את מיגור התופעה (עניין דהוד, פסקה 11; עניין חסן, פסקה 12; עניין עספור, פסקה 7). משכך, חרף עיקרון הענישה האינדיבידואלית והמשקל שיש ליתן לנסיבותיו האישיות של כל נאשם לגופו, בבואו לגזור את דינו של מי שהורשע בביצוע עבירות חמורות אלו, על בית המשפט לתת בכורה לשיקולי ההרתעה והאינטרס הציבורי (ע""פ 5643/14 עיסא נ' מדינת ישראל [פורסם בנבו] (23.6.2015) (להלן: עניין עיסא), פסקה 13; עניין נפאע, פסקה 5).""","ע""פ 5643/14",מתחם העונש ההולם,0
50,"(ע""פ 8045/17 בראנסי נ' מדינת ישראל [פורסם בנבו] (16.8.18)).","ע""פ 8045/17",מתחם העונש ההולם,0
55,"(ע""פ 6371/11 מדינת ישראל נ' אנס הייבי [פורסם בנבו] (18.12.11)).","ע""פ 6371/11",מתחם העונש ההולם,0
60,"(ע""פ 4945/13 מדינת ישראל נ' סלימאן [פורסם בנבו] (19.1.14).","ע""פ 4945/13",מתחם העונש ההולם,0
62,"בהמשך לכל האמור לעיל, נפסק כי בכפוף לנסיבות כל מקרה ומקרה הענישה בעבירות נשק צריכה לכלול בדרך כלל רכיב של מאסר בפועל (ראו - ע""פ 1332/04  מדינת ישראל נ' פס [פורסם בנבו] (19.4.04); ע""פ 5220/09 עוואודה נ' מדינת ישראל [פורסם בנבו] (30.12.09); ולאחרונה - ע""פ 9702/16 אילוליאיה נ' מדינת ישראל [פורסם בנבו] (13.9.17)).","ע""פ 1332/04",מתחם העונש ההולם,0
62,"בהמשך לכל האמור לעיל, נפסק כי בכפוף לנסיבות כל מקרה ומקרה הענישה בעבירות נשק צריכה לכלול בדרך כלל רכיב של מאסר בפועל (ראו - ע""פ 1332/04  מדינת ישראל נ' פס [פורסם בנבו] (19.4.04); ע""פ 5220/09 עוואודה נ' מדינת ישראל [פורסם בנבו] (30.12.09); ולאחרונה - ע""פ 9702/16 אילוליאיה נ' מדינת ישראל [פורסם בנבו] (13.9.17)).","ע""פ 5220/09",מתחם העונש ההולם,0
62,"בהמשך לכל האמור לעיל, נפסק כי בכפוף לנסיבות כל מקרה ומקרה הענישה בעבירות נשק צריכה לכלול בדרך כלל רכיב של מאסר בפועל (ראו - ע""פ 1332/04  מדינת ישראל נ' פס [פורסם בנבו] (19.4.04); ע""פ 5220/09 עוואודה נ' מדינת ישראל [פורסם בנבו] (30.12.09); ולאחרונה - ע""פ 9702/16 אילוליאיה נ' מדינת ישראל [פורסם בנבו] (13.9.17)).","ע""פ 9702/16",מתחם העונש ההולם,0
65,"בהתאם למדיניות הענישה האמורה לעיל רמת הענישה בעבירות נשק הוחמרה במהלך השנים (ע""פ 1323/13 רך חסאן נ' מדינת ישראל בפסקה 12 לפסק הדין [פורסם בנבו] (5.6.13); ע""פ 5004/17 מדינת ישראל נ' אלעטאונה [פורסם בנבו] (20.11.17); וכן – רע""פ 2265/18 עמאר נ' מדינת ישראל בסעיף 11 להחלטה [פורסם בנבו] (29.3.18)).","ע""פ 1323/13",מתחם העונש ההולם,0
65,"בהתאם למדיניות הענישה האמורה לעיל רמת הענישה בעבירות נשק הוחמרה במהלך השנים (ע""פ 1323/13 רך חסאן נ' מדינת ישראל בפסקה 12 לפסק הדין [פורסם בנבו] (5.6.13); ע""פ 5004/17 מדינת ישראל נ' אלעטאונה [פורסם בנבו] (20.11.17); וכן – רע""פ 2265/18 עמאר נ' מדינת ישראל בסעיף 11 להחלטה [פורסם בנבו] (29.3.18)).","ע""פ 5004/17",מתחם העונש ההולם,0
65,"בהתאם למדיניות הענישה האמורה לעיל רמת הענישה בעבירות נשק הוחמרה במהלך השנים (ע""פ 1323/13 רך חסאן נ' מדינת ישראל בפסקה 12 לפסק הדין [פורסם בנבו] (5.6.13); ע""פ 5004/17 מדינת ישראל נ' אלעטאונה [פורסם בנבו] (20.11.17); וכן – רע""פ 2265/18 עמאר נ' מדינת ישראל בסעיף 11 להחלטה [פורסם בנבו] (29.3.18)).","ע""פ 2265/18",מתחם העונש ההולם,0
66,"ב""כ המאשימה הפנה לגזר דין שניתן בת""פ (מחוזי י-ם) 16835-07-16 מדינת ישראל נ' רשק [פורסם בנבו] (22.11.16), שם נסקרו מספר גזרי דין שניתנו בתיקים אחרים, בגדרם הוטלו על נאשמים שהורשעו בעבירות נשק עונשים של ארבעים ושישה חודשי מאסר בפועל (ע""פ 2251/11 נפאע נ' מדינת ישראל), שלושים ושישה חודשי מאסר בפועל (ע""פ 1764/14 גנאים נ' מדינת ישראל), ואף שבעים ושמונה חודשי מאסר בפועל (ע""פ 785/15 פואקה נ' מדינת ישראל). יש לציין כי מרבית גזרי הדין הללו עסקו במקרים חמורים יותר מאשר עניינו של הנאשם שלפניי, הן מבחינת סוג העבירות בהן הורשעו הנאשמים באותם מקרים, והן מבחינת כמות העבירות בהן הם הורשעו. ב""כ המאשימה גם הפנה לגזר הדין בת""פ (מחוזי חיפה) 59804-01-17 מדינת ישראל נ' עאזר [פורסם בנבו] (18.6.17), שם הוטלו על נאשם שהורשע בשתי עבירות של החזקת נשק חמישה עשר חודשי מאסר בפועל, זאת לאחר שבית המשפט קבע כי מתחם העונש ההולם עומד על שניים עשר חודשי מאסר בפועל עד שלושים ושישה חודשי מאסר בפועל. ב""כ המאשימה הדגיש כי המתחם שנקבע מעט נמוך לנוכח קביעת בית המשפט לפיה המניע להחזקת הנשק היה תקיפות שבוצעו כנגד בני משפחתו של הנאשם בתקופה הקרובה שלפני החזקת הנשק.","ע""פ 2251/11",מתחם העונש ההולם,1
66,"ב""כ המאשימה הפנה לגזר דין שניתן בת""פ (מחוזי י-ם) 16835-07-16 מדינת ישראל נ' רשק [פורסם בנבו] (22.11.16), שם נסקרו מספר גזרי דין שניתנו בתיקים אחרים, בגדרם הוטלו על נאשמים שהורשעו בעבירות נשק עונשים של ארבעים ושישה חודשי מאסר בפועל (ע""פ 2251/11 נפאע נ' מדינת ישראל), שלושים ושישה חודשי מאסר בפועל (ע""פ 1764/14 גנאים נ' מדינת ישראל), ואף שבעים ושמונה חודשי מאסר בפועל (ע""פ 785/15 פואקה נ' מדינת ישראל). יש לציין כי מרבית גזרי הדין הללו עסקו במקרים חמורים יותר מאשר עניינו של הנאשם שלפניי, הן מבחינת סוג העבירות בהן הורשעו הנאשמים באותם מקרים, והן מבחינת כמות העבירות בהן הם הורשעו. ב""כ המאשימה גם הפנה לגזר הדין בת""פ (מחוזי חיפה) 59804-01-17 מדינת ישראל נ' עאזר [פורסם בנבו] (18.6.17), שם הוטלו על נאשם שהורשע בשתי עבירות של החזקת נשק חמישה עשר חודשי מאסר בפועל, זאת לאחר שבית המשפט קבע כי מתחם העונש ההולם עומד על שניים עשר חודשי מאסר בפועל עד שלושים ושישה חודשי מאסר בפועל. ב""כ המאשימה הדגיש כי המתחם שנקבע מעט נמוך לנוכח קביעת בית המשפט לפיה המניע להחזקת הנשק היה תקיפות שבוצעו כנגד בני משפחתו של הנאשם בתקופה הקרובה שלפני החזקת הנשק.","ע""פ 1764/14",מתחם העונש ההולם,1
66,"ב""כ המאשימה הפנה לגזר דין שניתן בת""פ (מחוזי י-ם) 16835-07-16 מדינת ישראל נ' רשק [פורסם בנבו] (22.11.16), שם נסקרו מספר גזרי דין שניתנו בתיקים אחרים, בגדרם הוטלו על נאשמים שהורשעו בעבירות נשק עונשים של ארבעים ושישה חודשי מאסר בפועל (ע""פ 2251/11 נפאע נ' מדינת ישראל), שלושים ושישה חודשי מאסר בפועל (ע""פ 1764/14 גנאים נ' מדינת ישראל), ואף שבעים ושמונה חודשי מאסר בפועל (ע""פ 785/15 פואקה נ' מדינת ישראל). יש לציין כי מרבית גזרי הדין הללו עסקו במקרים חמורים יותר מאשר עניינו של הנאשם שלפניי, הן מבחינת סוג העבירות בהן הורשעו הנאשמים באותם מקרים, והן מבחינת כמות העבירות בהן הם הורשעו. ב""כ המאשימה גם הפנה לגזר הדין בת""פ (מחוזי חיפה) 59804-01-17 מדינת ישראל נ' עאזר [פורסם בנבו] (18.6.17), שם הוטלו על נאשם שהורשע בשתי עבירות של החזקת נשק חמישה עשר חודשי מאסר בפועל, זאת לאחר שבית המשפט קבע כי מתחם העונש ההולם עומד על שניים עשר חודשי מאסר בפועל עד שלושים ושישה חודשי מאסר בפועל. ב""כ המאשימה הדגיש כי המתחם שנקבע מעט נמוך לנוכח קביעת בית המשפט לפיה המניע להחזקת הנשק היה תקיפות שבוצעו כנגד בני משפחתו של הנאשם בתקופה הקרובה שלפני החזקת הנשק.","ע""פ 785/15",מתחם העונש ההולם,1
67,"ב""כ הנאשם הציג שורה ארוכה של גזרי דין בהם הוטלו על נאשמים עונשים קלים יחסית בגין עבירות של נשיאה והחזקת נשק. כך למשל הפנה ב""כ הנאשם לגזר דין שניתן בעפ""ג (מחוזי י-ם) 26254-06-17 אבו זיאד נ' מדינת ישראל [פורסם בנבו] (29.10.17), שם הוטל על הנאשם עונש של שישה חודשי מאסר בלבד בגין הרשעה בהחזקה של רובה מסוג קרל גוסטב, מחסנית וכדורים. עם זאת יש לציין, שבאותו עניין הודה הנאשם במיוחס לו, וכן נקבע כנסיבה לקולא שמדובר בכלי נשק מאולתר, וכי קיימות נסיבות אישיות משפחתיות ורפואיות המצדיקות הקלה בעונש. כמו כן הפנה ב""כ הנאשם לע""פ 4945/13 מדינת ישראל נ' סלימאן ([פורסם בנבו] (19.1.14)), שם נדחה ערעור על גזר דינו של בית המשפט המחוזי אשר הטיל על הנאשם עונש של שישה חודשי מאסר לריצוי בעבודות שירות לאחר שהרשיע אותו בעבירות של רכישה והחזקת נשק ובעבירות נוספות. בפסק דין זה קבע בית המשפט העליון כי הנאשם רכש את הנשק מתוך תחושת פחד וחשש לחייו על רקע איומים שקיבל ולא ממניע עברייני טהור. בית המשפט ציין כי הנשק הוסגר לידי המשטרה. בית המשפט פסק כי באותו מקרה מתחם העונש ההולם צריך לעמוד על שניים עשר עד שלושים ושישה חודשי מאסר בפועל, תוך שציין כי בדרך כלל אין להסתפק בעבירות נשק בהטלת מאסר בעבודות שירות. בסופו של דבר נימק בית המשפט את דחיית הערעור בשיקולי שיקום. כמו כן הפנה ב""כ הנאשם לפסק הדין בע""פ 9702/16 אלוליאיה הנ""ל, שם נדחה ערעור על גזר דינו של בית המשפט המחוזי בירושלים בגדרו הוטל על המערער, שהוא בעל עבר פלילי קודם,  עונש של שמונה עשר חודשי מאסר בפועל, זאת לאחר שהוא הורשע, במסגרת הסדר טיעון, בעבירה של נשיאת והובלת נשק ללא רשות ובעבירה של נשיאת והובלת תחמושת ללא רשות. יצוין כי באותו מקרה הודה הנאשם במיוחס לו במסגרת הסדר טיעון וכי היה מדובר בתת מקלע מאולתר שמצא המערער ואשר בסופו של דבר נתפס על-ידי רשויות החוק.","ע""פ 4945/13",מתחם העונש ההולם,1
67,"ב""כ הנאשם הציג שורה ארוכה של גזרי דין בהם הוטלו על נאשמים עונשים קלים יחסית בגין עבירות של נשיאה והחזקת נשק. כך למשל הפנה ב""כ הנאשם לגזר דין שניתן בעפ""ג (מחוזי י-ם) 26254-06-17 אבו זיאד נ' מדינת ישראל [פורסם בנבו] (29.10.17), שם הוטל על הנאשם עונש של שישה חודשי מאסר בלבד בגין הרשעה בהחזקה של רובה מסוג קרל גוסטב, מחסנית וכדורים. עם זאת יש לציין, שבאותו עניין הודה הנאשם במיוחס לו, וכן נקבע כנסיבה לקולא שמדובר בכלי נשק מאולתר, וכי קיימות נסיבות אישיות משפחתיות ורפואיות המצדיקות הקלה בעונש. כמו כן הפנה ב""כ הנאשם לע""פ 4945/13 מדינת ישראל נ' סלימאן ([פורסם בנבו] (19.1.14)), שם נדחה ערעור על גזר דינו של בית המשפט המחוזי אשר הטיל על הנאשם עונש של שישה חודשי מאסר לריצוי בעבודות שירות לאחר שהרשיע אותו בעבירות של רכישה והחזקת נשק ובעבירות נוספות. בפסק דין זה קבע בית המשפט העליון כי הנאשם רכש את הנשק מתוך תחושת פחד וחשש לחייו על רקע איומים שקיבל ולא ממניע עברייני טהור. בית המשפט ציין כי הנשק הוסגר לידי המשטרה. בית המשפט פסק כי באותו מקרה מתחם העונש ההולם צריך לעמוד על שניים עשר עד שלושים ושישה חודשי מאסר בפועל, תוך שציין כי בדרך כלל אין להסתפק בעבירות נשק בהטלת מאסר בעבודות שירות. בסופו של דבר נימק בית המשפט את דחיית הערעור בשיקולי שיקום. כמו כן הפנה ב""כ הנאשם לפסק הדין בע""פ 9702/16 אלוליאיה הנ""ל, שם נדחה ערעור על גזר דינו של בית המשפט המחוזי בירושלים בגדרו הוטל על המערער, שהוא בעל עבר פלילי קודם,  עונש של שמונה עשר חודשי מאסר בפועל, זאת לאחר שהוא הורשע, במסגרת הסדר טיעון, בעבירה של נשיאת והובלת נשק ללא רשות ובעבירה של נשיאת והובלת תחמושת ללא רשות. יצוין כי באותו מקרה הודה הנאשם במיוחס לו במסגרת הסדר טיעון וכי היה מדובר בתת מקלע מאולתר שמצא המערער ואשר בסופו של דבר נתפס על-ידי רשויות החוק.","ע""פ 9702/16",מתחם העונש ההולם,1
