paragraph_number,paragraph_text,citation,part,predicted_label
85,"הגם שאין הסכמה כללית בפסיקה בנוגע לסוגיה זו, ניתן לומר כי בהתאם ל""שדרה המרכזית"" בפסיקה הנוהגת, על דרך הכלל בעת ש""הסדר הטווח"" המוצג לבית המשפט נמצא בעיניו כסביר אין מקום להידרש לקביעתם של מתחמים וראה בין היתר, ע""פ 512/13 פלוני נ' מדינת ישראל (פורסם בנבו, 4.12.13), ע""פ  8109/15 אביטן נ' מדינת ישראל (פורסם בנבו, 9.6.16), (דעתו של כב' השופט ג'ובראן), ע""פ 2524/15 שפרנוביץ' נ' מדינת ישראל (פורסם בנבו, 8.9.16) (פסקאות 18-19 לפסק הדין), ע""פ 6799/14 אופיר נ' מדינת ישראל (פורסם בנבו, 16.3.15) וע""פ 3856/13 גוני נ' מדינת ישראל  (פורסם בנבו, 3.2.14).","ע""פ 512/13",דיון והכרעה:,0
85,"הגם שאין הסכמה כללית בפסיקה בנוגע לסוגיה זו, ניתן לומר כי בהתאם ל""שדרה המרכזית"" בפסיקה הנוהגת, על דרך הכלל בעת ש""הסדר הטווח"" המוצג לבית המשפט נמצא בעיניו כסביר אין מקום להידרש לקביעתם של מתחמים וראה בין היתר, ע""פ 512/13 פלוני נ' מדינת ישראל (פורסם בנבו, 4.12.13), ע""פ  8109/15 אביטן נ' מדינת ישראל (פורסם בנבו, 9.6.16), (דעתו של כב' השופט ג'ובראן), ע""פ 2524/15 שפרנוביץ' נ' מדינת ישראל (פורסם בנבו, 8.9.16) (פסקאות 18-19 לפסק הדין), ע""פ 6799/14 אופיר נ' מדינת ישראל (פורסם בנבו, 16.3.15) וע""פ 3856/13 גוני נ' מדינת ישראל  (פורסם בנבו, 3.2.14).","ע""פ 2524/15",דיון והכרעה:,0
85,"הגם שאין הסכמה כללית בפסיקה בנוגע לסוגיה זו, ניתן לומר כי בהתאם ל""שדרה המרכזית"" בפסיקה הנוהגת, על דרך הכלל בעת ש""הסדר הטווח"" המוצג לבית המשפט נמצא בעיניו כסביר אין מקום להידרש לקביעתם של מתחמים וראה בין היתר, ע""פ 512/13 פלוני נ' מדינת ישראל (פורסם בנבו, 4.12.13), ע""פ  8109/15 אביטן נ' מדינת ישראל (פורסם בנבו, 9.6.16), (דעתו של כב' השופט ג'ובראן), ע""פ 2524/15 שפרנוביץ' נ' מדינת ישראל (פורסם בנבו, 8.9.16) (פסקאות 18-19 לפסק הדין), ע""פ 6799/14 אופיר נ' מדינת ישראל (פורסם בנבו, 16.3.15) וע""פ 3856/13 גוני נ' מדינת ישראל  (פורסם בנבו, 3.2.14).","ע""פ 6799/14",דיון והכרעה:,0
85,"הגם שאין הסכמה כללית בפסיקה בנוגע לסוגיה זו, ניתן לומר כי בהתאם ל""שדרה המרכזית"" בפסיקה הנוהגת, על דרך הכלל בעת ש""הסדר הטווח"" המוצג לבית המשפט נמצא בעיניו כסביר אין מקום להידרש לקביעתם של מתחמים וראה בין היתר, ע""פ 512/13 פלוני נ' מדינת ישראל (פורסם בנבו, 4.12.13), ע""פ  8109/15 אביטן נ' מדינת ישראל (פורסם בנבו, 9.6.16), (דעתו של כב' השופט ג'ובראן), ע""פ 2524/15 שפרנוביץ' נ' מדינת ישראל (פורסם בנבו, 8.9.16) (פסקאות 18-19 לפסק הדין), ע""פ 6799/14 אופיר נ' מדינת ישראל (פורסם בנבו, 16.3.15) וע""פ 3856/13 גוני נ' מדינת ישראל  (פורסם בנבו, 3.2.14).","ע""פ 3856/13",דיון והכרעה:,0
93,"על החומרה שיש לנקוט בעבירות נשק יפים דבריו של כב' הש' לוי בע""פ 5833/07 ח'ורי נ' מדינת ישראל (פורסם בנבו, 18.11.07):","ע""פ 5833/07",דיון והכרעה:,0
97,"וכן ברע""פ 9112/11 פלוני נ' מדינת ישראל [פסקה 9 לפסק דינו של כב' הש' ג'ובראן] (פורסם בנבו, 31.12.12) ציין בית המשפט כי:","ע""פ 9112/11",דיון והכרעה:,0
98,"""מכירת כלי נשק [...] מסכנת יותר את הציבור מאשר קנייתם"" (ע""פ 1121/11   אזולאי נ' מדינת ישראל ([פורסם בנבו], 23.11.2011)), ואין ספק כי פוטנציאל הנזק שיש המלווה את הסיכון האמור צריך לקבל ביטוי בעונש הנגזר על החוטא בביצוע העבירות האמורות.","ע""פ 1121/11",דיון והכרעה:,0
100,"בעבירות המרמה פגע הנאשם בערכים המוגנים של קניינו של אדם, קניין הציבור, אמון הציבור במפעל ההתנדבות, אמון מעסיק כלפי עובדו, אמון הציבור במגזר עובדי ומנהלי מטווחים. ביחס לערכים המוגנים החוסים תחת עבירת המרמה ראה דברי ביהמ""ש בע""פ 752/90 שמואל ברזל נ' מ""י (פורסם בנבו, 1.3.92):","ע""פ 752/90",דיון והכרעה:,0
109,"הערה שניה, נוגעת לכך שהפסיקה הנוהגת מהווה אך פרמטר אחד שעל בית המשפט לקחתו בחשבון כחלק ממכלול שיקולים עובר לקביעת מתחם העונש ההולם (ראה ע""פ 4910/16 אבני נ' מדינת ישראל [פסקה 7] (פורסם בנבו, 5.4.17). בהקשר לכך, חרף הרצון להקיש באופן חד ערכי ממקרים קודמים למקרה הנדון, הענישה לעולם אינדוודואלית ומשקללת בתוכה את נסיבותיו הקונקרטיות של המעשה והעושה.","ע""פ 4910/16",דיון והכרעה:,0
115,"בע""פ 1235/09 רובין אטיאנו נ' מדינת ישראל (פורסם בנבו, 18.5.09), בדומה למקרה שבפני, דובר על מערער ששימש כמדריך ירי במטווח העירוני בבאר שבע. המערער על פני תקופה ארוכה הוציא מהמטווח תחמושת, כדורים בקוטר 9 מ""מ – 7.65 מ""מ ומכר אותה תוך שהוא משלשל את התמורה לכיסו. עיון בגזר הדין של בית המשפט המחוזי מלמד על כי במקרה זה דובר על כמות שנעה בין 2,000 ל – 4,500 כדורים לכל היותר (גזר הדין אינו נוקט בכמות המצטברת שנמכרה אלא מפרט דפוס פעולה כללי ד.ב.ט). בית המשפט המחוזי גוזר על הנאשם, נעדר עבר פלילי, בהסתמך על הודאתו, 36 חודשים מאסר מחציתם בפועל ומחציתם על תנאי. בית המשפט העליון דוחה את הערעור על חומרת העונש, בציינו: "".. המערער גנב כמות גדולה של תחמושת מהמטווח בה הוא עסק ומכר לסעיד, אף שהיה חייב להיות מודע לכך שתחמושת זו עלולה להתגלגל לידיים עברייניות או עוינות, והסכנה מכך, לציבור אינה טעונה הסבר. חרף זאת הוא התמיד במעשיו לאורך זמן, ככל הנראה מחמת בצע כסף והתנהגות מסוג זה יש להוקיע ולהרתיע מפניה בדרך הענישה"".","ע""פ 1235/09",דיון והכרעה:,1
