paragraph_number,paragraph_text,citation,part,predicted_label
94,"""כלי הנשק הנסחרים עלולים לעבור מיד ליד. הם לא נרכשו באופן חוקי וחזקה שהם לא נועדו לשמש מטרה חוקית. גם כשהם נמצאים בידי אדם שאינו עבריין טמונה בהם סכנת חיים. קל וחומר אם הם מתגלגלים ומגיעים לידי גורמים עוינים, ועלינו לקחת בחשבון אפשרות זו, להרתיע מפניה ולמנוע את הסכנה המחמירה והולכת הצפויה מן הסחר בנשק. לכן שומה על בית-המשפט להתריע כנגד סכנה זאת ולפעול כנדרש כדי להרתיע מפני עבירה זאת"". (ע""פ 4609/98 טאהא נ' מדינת ישראל, [פורסם בנבו] תק - על 99(2) 716).","ע""פ 4609/98",דיון והכרעה ,0
96,"""אין ערוך למסוכנות הסחר הבלתי חוקי בנשק. נשק שכזה עושה את דרכו בדרך לא דרך לידיים עברייניות, לגורמים עויינים, לשימוש פלילי ולפעילות טרור. סכנת נפשות ליחידים ולציבור. בשיקולי הענישה בכגון דא יש לבכּר את האינטרס החברתי הכולל, על פני נסיבותיו האישיות של נאשם"" - ע""פ 3138/11 עפיף הייבי נ' מדינ""י (פורסם בנבו 6.3.12)","ע""פ 3138/11",דיון והכרעה ,0
103,"""נוכח היקפן המתרחב של עבירות המבוצעות בנשק בכלל וסחר בנשק בפרט, וזמינותו המדאיגה של נשק בלתי חוקי במחוזותינו, התעורר הצורך להחמיר בעונשי המאסר המוטלים בעבירות אלה. אכן, ""התגלגלותם"" של כלי נשק מיד ליד ללא פיקוח עלולה להוביל להגעתם בדרך לא דרך לגורמים פליליים ועוינים. אין לדעת מה יעלה בגורלם של כלי נשק אלה ולאילו תוצאות הרסניות יובילו – בסכסוך ברחוב, בקטטה בין ניצים ואף בתוך המשפחה פנימה. הסכנה הנשקפת לציבור כתוצאה מעבירות אלה, לצד המימדים שאליהם הגיעו, מחייבים לתת ביטוי הולם וכבד משקל להגנה על הערך החברתי שנפגע כתוצאה מפעילות עבריינית זאת, הגנה על שלום הציבור מפני פגיעות בגוף או בנפש, ולהחמיר את עונשי המאסר המוטלים בגין פעילות עבריינית זאת, בהדרגה..."" - ע""פ 1323/13 רך חסן נ' מדינת ישראל [פורסם בנבו] (05.06.13)","ע""פ 1323/13",דיון והכרעה ,0
105,"""פעילות של סחר בלתי חוקי בנשק אוצרת בחובה פגיעה בערכים חברתיים בעלי חשיבות רבה, בהם שלמות הגוף, חיי אדם ושלום הציבור וביטחונו. כלי הנשק שנמכרו במסגרת האישומים הם על פי טיבם כאלה שבאמצעותם ניתן בנקל לפגוע בשלמות הגוף ולגדוע חיי אדם. חומרת הנזק הנגרם בעקבות ביצוע עבירות כגון אלו מתעצמת במקרים כבענייננו, שבהם נמכרים כלי נשק בעלי פוטנציאל פגיעה ממשי... החומרה היתרה הכרוכה בעבירות נשק והסיכון הנשקף מביצוען לציבור, מקבלים משנה תוקף בשים לב להיקפיה של התופעה ואופן התפשטותה. כמענה לכך, מסתמנת בפסיקה מגמה עקבית להחמיר את הענישה בגין עבירות אלו, באופן שיהלום את מידת פגיעתן בערכים המוגנים ויקדם את מיגור התופעה (עניין דהוד, פסקה 11; עניין חסן, פסקה 12; עניין עספור, פסקה 7). משכך, חרף עיקרון הענישה האינדיבידואלית והמשקל שיש ליתן לנסיבותיו האישיות של כל נאשם לגופו, בבואו לגזור את דינו של מי שהורשע בביצוע עבירות חמורות אלו, על בית המשפט לתת בכורה לשיקולי ההרתעה והאינטרס הציבורי (ע""פ 5643/14 עיסא נ' מדינת ישראל [פורסם בנבו] (23.6.2015) (להלן: עניין עיסא), פסקה 13; עניין נפאע, פסקה 5)."" - ע""פ 8045/17 מחמוד בראנסי נ' מדינת ישראל [פורסם בנבו] (ניתן ביום 16.8.18)","ע""פ 5643/14",דיון והכרעה ,0
105,"""פעילות של סחר בלתי חוקי בנשק אוצרת בחובה פגיעה בערכים חברתיים בעלי חשיבות רבה, בהם שלמות הגוף, חיי אדם ושלום הציבור וביטחונו. כלי הנשק שנמכרו במסגרת האישומים הם על פי טיבם כאלה שבאמצעותם ניתן בנקל לפגוע בשלמות הגוף ולגדוע חיי אדם. חומרת הנזק הנגרם בעקבות ביצוע עבירות כגון אלו מתעצמת במקרים כבענייננו, שבהם נמכרים כלי נשק בעלי פוטנציאל פגיעה ממשי... החומרה היתרה הכרוכה בעבירות נשק והסיכון הנשקף מביצוען לציבור, מקבלים משנה תוקף בשים לב להיקפיה של התופעה ואופן התפשטותה. כמענה לכך, מסתמנת בפסיקה מגמה עקבית להחמיר את הענישה בגין עבירות אלו, באופן שיהלום את מידת פגיעתן בערכים המוגנים ויקדם את מיגור התופעה (עניין דהוד, פסקה 11; עניין חסן, פסקה 12; עניין עספור, פסקה 7). משכך, חרף עיקרון הענישה האינדיבידואלית והמשקל שיש ליתן לנסיבותיו האישיות של כל נאשם לגופו, בבואו לגזור את דינו של מי שהורשע בביצוע עבירות חמורות אלו, על בית המשפט לתת בכורה לשיקולי ההרתעה והאינטרס הציבורי (ע""פ 5643/14 עיסא נ' מדינת ישראל [פורסם בנבו] (23.6.2015) (להלן: עניין עיסא), פסקה 13; עניין נפאע, פסקה 5)."" - ע""פ 8045/17 מחמוד בראנסי נ' מדינת ישראל [פורסם בנבו] (ניתן ביום 16.8.18)","ע""פ 8045/17",דיון והכרעה ,0
107,"6.	הכלל הוא, שבעבירות החמורות, ובהן עבירות הנשק, נסיבותיו האישיות של הנאשם ושיקולי השיקום שלו נסוגים מפני האינטרס הציבורי שבהרתעת עבריינים ומפני שיקולי הגמול, ובתי המשפט מטילים עונשי מאסר בפועל גם על מי שזו היתה עבירתו הראשונה   (ראה אבו דחאל נ' מדינת ישראל  [פורסם בנבו] (29.3.2004); ע""פ 5220/09 עוואודה נ' מדינת ישראל [פורסם בנבו] (30/12/09)).","ע""פ 5220/09",דיון והכרעה ,0
109,"7.	בע""פ 2834/18 מאזן ג'אבר נ' מדינת ישראל (פורסם בנבו, 15.1.19) המערער הורשע בשלוש עבירות של סחר בנשק, נשיאת נשק, סחר בסם מסוכן, קשירת קשר לביצוע פשע ושימוש במסמך מזויף. המערער מכר לסוכן משטרתי תת מקלע מסוג קרלו בתמורה ל- 10,000 ₪; חשיש במשקל של 94 גרם; ניהל עמו מגעים לרכישת אמל""ח נוסף ומכר לו 8 רימוני הלם; וניהל עמו מו""מ ומכר לו קלצניקוב ו M16. בית המשפט המחוזי קבע כי מתחם העונש ההולם לעבירת מכירת כלי נשק תקין לסוכן משטרתי תמורת תשלום נע בין 20 ל- 48 חודשי מאסר בפועל;  מתחם העונש ההולם לעבירות של עסקה או תיווך שלא הגיעו לגדר סחר בנשק נע בין 15 ל- 36 חודשי מאסר  בפועל; ולעבירות של קשירת קשר לביצוע פשע אשר לא הגיעו לכדי עסקה בנשק, או נשיאת נשק, נע מתחם העונש ההולם בין 10 ל- 24 חודשי מאסר בפועל. צוין כי המערער ביצע את העבירות מספר חודשים לאחר שהשתחרר משמונה שנות מאסר בגין עבירות שוד. והוטלו על המערער 7 שנות מאסר.","ע""פ 2834/18",דיון והכרעה ,1
113,"בע""פ 8045/17 בראנסי נ' מדינת ישראל (פורסם בנבו, 16.8.18) –נדונו ערעורים על עונשיהם של אחד-עשר נאשמים שהורשעו בעבירות סחר בנשק, לאחר שמכרו נשק לסוכן משטרה. חלק מהערעורים היו של הנאשמים וחלק של המדינה. כל הערעורים נדחו, למעט אחד שבו בית המשפט התערב בעונש לחומרה. כך, בין היתר:","ע""פ 8045/17",דיון והכרעה ,1
120,"בע""פ 2802/18 איוב ג'ואמיס נ' מדינת ישראל (פורסם בנבו, 26.07.18) המערער הורשע על פי הודאתו בשתי עבירות סחר בנשק ונגזרו עליו 42 חודשי מאסר בפועל. מערער נוסף הורשע על פי הודאתו בעבירת סיוע לסחר בנשק ונגזרו עליו 15 חודשי מאסר בפועל.","ע""פ 2802/18",דיון והכרעה ,1
123,"בע""פ 1397/16 מדינת ישראל נ' אחמד חמיאל (פורסם בנבו, 06.09.16) דחה בית המשפט העליון את ערעורה של המדינה  על גזר דינו של בית המשפט המחוזי בירושלים, במסגרתו הושתו על הנאשם 48 חודשי מאסר לריצוי בפועל, בגין ביצוע שלוש עבירות של סחר בנשק. הנאשם, בן 21, ללא עבר פלילי, מכר, בשלוש הזדמנויות שונות, לסוכן משטרתי, רובה מסוג ""קרל גוסטב"", רובה מסוג M-16, שני רובים מסוג M-16 ואקדח מסוגFN . בית המשפט העליון התייחס לעונשו של הנאשם, וציין כי העונש שנגזר על הנאשם הוא עונש מאסר מקל, אך הוא לא מהווה חריג המצדיק את התערבותה של ערכאת הערעור.","ע""פ 1397/16",דיון והכרעה ,1
