paragraph_number,paragraph_text,citation,part,predicted_label
85,"בבואי לבחון את מדיניות הענישה הנהוגה בכגון דא, אין ניתן להימלט מהמסקנה, שלפיה, בית-המשפט העליון מביט בחומרה מרובה על מעשים של נשיאת נשק שלא כחוק ושימוש בו כלפי אדם, בפרט מקום בו אותו שימוש הסתיים בפציעה ממשית ומשמעותית. עמד על כך כב' השופט נ' הנדל במסגרתו של ע""פ 1928/15 אלהוזייל נ' מדינת ישראל (ניתן ביום 8.6.16) בציינו כדלהלן:","ע""פ 1928/15",דיון והכרעה,0
87,"""המערער עשה שימוש בנשק חם. שימוש כזה כשלעצמו הוא דבר חמור: ""ירי בנשק חם לעבר אנשים מהווה אלימות בדרגה גבוהה שלא ניתן להפריז בעוצמתה"" (ע""פ 6520/14 בוקאעי נ' מדינת ישראל, פסקה 13 (30.4.2015)).....חובתו של בית המשפט לתרום את חלקו כדי להפחית ממקרים חמורים מעין אלה, בהם ""כל דאלים גבר"". המחיר החברתי לא מאפשר מדיניות ענישה אחרת. השימוש בנשק והתוצאה החמורה הם נתונים בעלי משקל רב. חומרת העבירה ברורה. פעמים אין ספור חזר בית משפט זה על החומרה שבעבירות האלימות בכלל, ובפרט במקרים בהם נוטל אזרח את החוק לידיו.."" (ההדגשות אינן במקור).","ע""פ 6520/14",דיון והכרעה,0
89,"מתאימים לעניינו גם דבריו של כב' השופט י' עמית שנכתבו במסגרת ע""פ 2398/14 אלהזייל נ' מדינת ישראל (ניתן ביום 8.7.14), לפיהם:","ע""פ 2398/14",דיון והכרעה,0
95,"בפרשה שנדונה במסגרת ע""פ 1928/15 אלהוזייל נ' מדינת ישראל (ניתן 8.6.16) קיבל בית המשפט העליון ערעור על פסק דינו של בית המשפט המחוזי בבאר שבע, שבמסגרתו הושת עונש מאסר בן 7 שנות מאסר לריצוי בפועל. עונש זה הוטל על המערער, בגין ביצוען, על יסוד הודאתו, של עבירות שעניינן חבלה חמורה בנסיבות מחמירות לפי סעיפים 333 ו- 335(א)(1) לחוק העונשין, וכן  עבירה של פציעה בנסיבות מחמירות לפי סעיף 334 בנסיבות של 335(א)(1) לחוק העונשין. עובדות מקרה זה לימדו, כי ביום האירוע, המערער נסע ברכבו בשעה שהוא נושא עליו את נשקו (אותו החזיק כדין מתוקף עבודתו כמאבטח). בנסיעתו נתקל בשניים אשר היה מסוכסך עמם. שני הרכבים נסעו במקביל זה לזה במהירות. בשלב מסוים, המערער דימה שאחד מהשניים אוחז בידו אקדח, וחש שהוא עומד לפגוע בו. בתגובה לכך, הוא שלף את אקדחו שלו, האט את מהירותו וירה שתי יריות לעבר הרכב. כתוצאה מהירי נפגעו השניים.  האחד בגבו ונגרמו לו 100% נכות, ואילו האחר נפגע באופן שטחי בלבד. לאחר הירי עזב המערער את המקום והותיר את הנפגעים בלא עזרה. בית המשפט העליון כאמור קיבל את הערעור והעמיד את עונשו של המערער על חמש וחצי שנות מאסר לריצוי בפועל. צוין, כי במקרה הנ""ל העונש שגזר בית המשפט המחוזי נוטה לחומרה באופן שמצדיק התערבות.","ע""פ 1928/15",דיון והכרעה,1
97,"בפרשה שנדונה במסגרת ע""פ 1244/15 אבו אעמר נ' מדינת ישראל (ניתן ביום 18.4.16) קיבל בית המשפט העליון ערעור על גזר דינו של בית המשפט המחוזי בבאר שבע, שבמסגרתו הושת עונש על המערער מאסר בן 4 שנים לריצוי בפועל. עונש זה הוטל על המערער, בגין ביצוען, על יסוד הודאתו, של עבירות שעניינן  החזקת נשק לפי סעיף 144(א) רישא לחוק העונשין, וניסיון לחבלה חמורה בנסיבות מחמירות לפי סעיפים 333 ו-335(א)(1) ו-25 לחוק העונשין. עובדות מקרה זה לימדו, כי המתלונן והנאשם הם שכנים בעיר רהט. בסמוך לבית המתלונן קיים ספסל בטון. עובר לאירוע התגלעו מחלוקות בין המתלונן ובני משפחתו לבין הנאשם וחבריו בנוגע  לאופן השימוש באותו ספסל. באחד הימים, על מנת למנוע מהנאשם וחבריו להשתמש בספסל הנ""ל משח המתלונן את הספסל בשמן. בהמשך היום, המתלונן ישב ברכבו עם בנו (בן 18), והמתין לפתיחת השער החשמלי של החנייה בביתו. הנאשם ניגש אל עבר רכבו של המתלונן, כשהוא אוחז בידו אקדח, נקש על חלון הרכב ואמר למתלונן: ""אם תעשה את זה עוד פעם אני אראה לך"". המתלונן מצדו אמר לנאשם לחזור לביתו. הנאשם בתגובה התרחק מעט מהרכב וירה מספר יריות לעבר דלת הנהג, כאשר הוא מנסה לחבול ביושבי הרכב, ונמלט מהמקום. כתוצאה ממעשיו של הנאשם שלושה מהקליעים פגעו בדלת הנהג ברכב, וחלקם חדרו לפנים הרכב. המתלונן והקטין לא נפגעו. בית המשפט העליון כאמור קיבל את הערעור והעמיד את עונשו של המערער על 44 חודשי מאסר לריצוי בפועל.  צוין, כי במקרה הנ""ל מדובר באדם צעיר (שעברו היה נקי בעת ביצוע העבירות) ומתסקיר שירות המבחן עולה כי הוא השתתף בקבוצות טיפוליות בהנחיית עו""ס וקצינת חינוך. בנוסף, שירות המבחן למד מהמתלונן עצמו כי הסכסוך נפתר, נעשתה סולחה, והפיצוי שהושת על המערער שולם.","ע""פ 1244/15",דיון והכרעה,1
99,"בפרשה שנדונה במסגרת ע""פ 8991/10 מכבי נ' מדינת ישראל (ניתן ביום 17.5.15) דחה בית המשפט העליון ערעור על גזר דינו של בית המשפט המחוזי בתל אביב, שבמסגרתו הושת על המערער (לאחר ניהול הליך הוכחות) עונש מאסר בן 36 חודשים לריצוי בפועל. עונש זה הוטל על המערער (בעל עבר פלילי) בגין ביצועה של עבירה שעניינה חבלה חמורה בנסיבות מחמירות לפי סעיפים 333 ו-335(א)(1) לחוק העונשין. עובדות מקרה זה לימדו, כי המערער ביקש להיכנס למקום עבודתו בחברה להפצת עיתונים ודפק בידיו על שמשת החלון של עמדת השומר אך זה סירב להכניסו. זמן קצר לאחר מכן הגיע למקום מנהל העבודה. או  אז פתח השומר את השער החשמלי ואפשר למנהל ולמערער להיכנס אל מקום העבודה. בשלב זה יצא השומר מעמדתו ובינו לבין המערער התפתחו חילופי דברים קשים שבסיומם חבט המערער בפניו של השומר באמצעות קסדת האופנוע שלו. מעוצמת המכה השתטח השומר על הרצפה ואיבד את הכרתו, ומספר שעות לאחר מכן הוא הובהל לבית החולים כשהוא סובל מנפיחות בפניו ובעינו ומקיא דם. בבית החולים אובחנו שברים בפניו והוא אושפז למשך חמישה ימים. בהמשך נזקק למנוחה בבית למשך חודש וחצי.","ע""פ 8991/10",דיון והכרעה,1
101,"בפרשה נוספת, שנדונה במסגרת ע""פ 379/15 לוי נ' מדינת ישראל (ניתן ביום 26.7.15), דחה בית המשפט העליון ערעור על גזר דינו של בית המשפט המחוזי בבאר שבע, שבמסגרתו הושת על המערער עונש מאסר בן 30 חודשים לריצוי בפועל.  עונש זה הוטל על המערער (בעל עבר פלילי) בגין ביצועה, על פי הודאתו, של עבירה שעניינה חבלה חמורה בנסיבות מחמירות לפי סעיפים 333 ו-335(א)(1) לחוק העונשין. עובדות מקרה זה לימדו, כי  עת נכחו בבית הקפה, התפתח ויכוח  בין המערער לבין המתלונן שבמהלכו עמדו השניים זה מול זה ואחזו זה בצווארון חולצתו של האחר. נוכחים במקום הפרידו בין הניצים, וכך שב כל אחד מהם למקומו. זמן קצר לאחר מכן, המערער הרים בידו בקבוק בירה מלא בחלקו, התקרב אל המתלונן והטיח את הבקבוק בחוזקה בפניו של המתלונן. כתוצאה מן המעשה, נשבר הבקבוק והמתלונן נפצע בפניו ודימם. בהמשך הופנה המתלונן לקבלת טיפול רפואי בבית החולים ""ברזילי"" באשקלון, שם אובחנו אצלו חתך ושבר קומפלקס זיגומטי בארובת עין שמאל עם שקיעת הקשת הזיגומטית, וקושי בפתיחת הפה.","ע""פ 379/15",דיון והכרעה,1
103,"לפסיקה נוספת, המתייחסת לעבירת החבלה חמורה בנסיבות מחמירות, ראו גם: ע""פ 9385/10 אבו צעלוק נ' מדינת ישראל (ניתן ביום 27.12.11); ע""פ 6310/14 פלוני נ' מדינת ישראל (ניתן ביום 16.6.15); ע""פ 6484/14 תלחמי נ' מדינת ישראל (ניתן 6.12.15); ע""פ 5153/13 פלוני נ' מדינת ישראל (ניתן ביום 13.1.14).","ע""פ 9385/10",דיון והכרעה,0
103,"לפסיקה נוספת, המתייחסת לעבירת החבלה חמורה בנסיבות מחמירות, ראו גם: ע""פ 9385/10 אבו צעלוק נ' מדינת ישראל (ניתן ביום 27.12.11); ע""פ 6310/14 פלוני נ' מדינת ישראל (ניתן ביום 16.6.15); ע""פ 6484/14 תלחמי נ' מדינת ישראל (ניתן 6.12.15); ע""פ 5153/13 פלוני נ' מדינת ישראל (ניתן ביום 13.1.14).","ע""פ 6310/14",דיון והכרעה,0
103,"לפסיקה נוספת, המתייחסת לעבירת החבלה חמורה בנסיבות מחמירות, ראו גם: ע""פ 9385/10 אבו צעלוק נ' מדינת ישראל (ניתן ביום 27.12.11); ע""פ 6310/14 פלוני נ' מדינת ישראל (ניתן ביום 16.6.15); ע""פ 6484/14 תלחמי נ' מדינת ישראל (ניתן 6.12.15); ע""פ 5153/13 פלוני נ' מדינת ישראל (ניתן ביום 13.1.14).","ע""פ 6484/14",דיון והכרעה,0
