paragraph_number,paragraph_text,citation,part,predicted_label
32,"על חומרתן של עבירות הנשק עמד בית המשפט העליון, בין היתר, בדבריו של כב' השופט נועם סולברג בע""פ 135/17 מדינת ישראל נ' בסל (8.3.17):","ע""פ 135/17",דיון - קביעת מתחם העונש ההולם,0
34,"כך גם נקבעו הדברים הבאים בע""פ 4945/13 מדינת ישראל נ' סלימאן (19.1.14):","ע""פ 4945/13",דיון - קביעת מתחם העונש ההולם,0
40,"במסגרת הנסיבות הקשורות בביצוע העבירה (סעיף 40 ט' לחוק), יש לתת את הדעת לתכנון שקדם לביצוע העבירה, שכן הנאשם נשא ברכבו שני כלי נשק ותחמושת, וביקש להכניסם לשטח מדינת ישראל משטחי איו""ש, דרך מחסום מכבים. פוטנציאל הנזק בעבירות נשיאת נשק ובמיוחד כשמדובר ברובה סער הוא רב וכולל פגיעה בגוף ובנפש, לא כל שכן שהוחזק לצד תחמושת מתאימה. הנזק הצפוי נובע מהחשש שהנשק היה עלול להגיע לידי אחרים שהיו עושים בו שימוש. הנאשם נתפס עם הגעתו למחסום, כך שבפועל לא נעשה שימוש בנשק ולא נגרם נזק מוחשי. על פי פסיקת בית המשפט העליון, יש לתת את הדעת לסוג הנשק המוחזק שלא כדין, לכמותו, לתכלית שלשמה הוא מוחזק ולסכנה שיעשה בו שימוש (ראו: ע""פ 1332/04 מדינת ישראל נ' פס, פ""ד נח(5) 541, 544 (2004)).","ע""פ 1332/04",דיון - קביעת מתחם העונש ההולם,0
41,"בבחינת מדינות הענישה הנוהגת יש לתת את הדעת למגמת ההחמרה בענישה הקיימת בפסיקת בית המשפט העליון. לעניין זה ראו בע""פ 3336/18 מדינת ישראל נ' סמארה (29.11.18). שם נקבעו הדברים הבאים:","ע""פ 3336/18",דיון - קביעת מתחם העונש ההולם,0
44,"בע""פ 9373/10 ותד נ' מדינת ישראל (14.9.11), קיבל בית המשפט העליון את ערעורו של נאשם אשר הורשע על פי הודאתו בעבירות החזקה ונשיאת נשק, והקל בעונשו. הנאשם החזיק בביתו אקדח ומחסנית מלאה בכדורים כמו גם כדורי אקדח נוספים בחצר ביתו. נאשם בעל עבר פלילי. בית המשפט העליון קבע כי אף שמקובלת ההשקפה כי הגיעה העת להחמיר בענישתם של המבצעים עבירות בנשק, ראוי כי הדבר יעשה בהדרגה ועל כן העמיד את העונש על 30 חודשי מאסר בפועל (חלף 50 חודשי מאסר בפועל).","ע""פ 9373/10",דיון - קביעת מתחם העונש ההולם,1
45,"בע""פ 3156/11 זראיעה נ' מדינת ישראל (21.2.12), נדחה ערעורו של הנאשם אשר הורשע על פי הודאתו בעבירות של נשיאה והובלת נשק והסתייעות ברכב לביצוע פשע. הנאשם נסע ברכבו לאחר שהסליק בו אקדח, מחסנית טעונה בכדורים וקופסאות עם כדורי אקדח. האקדח והתחמושת נתפסו בחיפוש שגרתי שביצעה המשטרה ברכב. הנאשם, ללא עבר פלילי, מנהל אורח חיים נורמטיבי, אב ל-4 ילדים ומפרנס יחיד במשפחתו, נדון לעונש של 24 חודשי מאסר בפועל.","ע""פ 3156/11",דיון - קביעת מתחם העונש ההולם,1
46,"בע""פ 3336/18 מדינת ישראל נ' סמארה (29.11.18), קיבל בית המשפט העליון ערעור על קולת העונש בעניינו של נאשם אשר הורשע על פי הודאתו בעבירת נשיאת נשק ותחמושת. הנאשם נתפס ברכבו בשעת לילה, לאחר שניסה להימלט משוטרים. במהלך חיפוש שנערך ברכבו של הנאשם נתפסו בתא המטען שני רובי קרל גוסטב מאולתרים עם מחסניות. בית המשפט העליון קבע כי אמנם הנאשם שיקם את חייו בצורה טובה, נמנע מביצוע עבירות במשך שנים רבות ונתקבל תסקיר חיובי בעניינו, אולם מדובר בעבירות חמורות ועל העונש להלום את חומרתן. בית המשפט העליון העמיד את העונש על 24 חודשי מאסר בפועל (חלף 18 חודשים).","ע""פ 3336/18",דיון - קביעת מתחם העונש ההולם,1
47,"בע""פ 761/07 מדינת ישראל נ' אדרי (22.2.07), קיבל בית המשפט העליון ערעור על קולת העונש בעניינו של נאשם אשר הורשע על פי הודאתו בעבירה של החזקת נשק והפרעה לשוטר במילוי תפקידו. הנאשם נהג ברכבו ונעצר לבדיקת משטרה. נמצא כי החזיק באקדח, מחסנית ותחמושת כשאלו עטופים מוסתרים בתחתוניו. כמו כן הנאשם הציג לשוטרים תעודת זהות של אדם אחר. הנאשם בעל עבר פלילי. בית המשפט העליון העמיד את העונש על שנתיים מאסר בפועל (חלף 12 חודשי מאסר).","ע""פ 761/07",דיון - קביעת מתחם העונש ההולם,1
48,"בע""פ 2892/13 עודתאללה נ' מדינת ישראל (29.9.13), בית המשפט העליון דחה את ערעורו של הנאשם אשר הורשע לאחר ניהול הליך הוכחות, בעבירה של נשיאה והובלת נשק והסתייעות ברכב לביצוע פשע. הנאשם נהג ברכב בנצרת כשהוא מוביל אקדח ובו מחסנית ריקה מכדורים ומוסתר מתחת לכיסא הנהג. הנאשם נעדר עבר פלילי ועד לביצוע העבירה ניהל אורח חיים נורמטיבי. בית המשפט המחוזי קבע מתחם שבין 12 ל- 36 חודשי מאסר והטיל על הנאשם עונש של 21 חודשי מאסר בפועל לצד ענישה נלווית.","ע""פ 2892/13",דיון - קביעת מתחם העונש ההולם,1
49,"בע""פ 135/17 מדינת ישראל נ' בסל (8.3.17), התקבל ערעור המדינה על קולת העונש שהוטל על נאשם אשר הורשע על פי הודאתו בעבירה של החזקה ונשיאת נשק. הנאשם התבקש על ידי קרוב משפחתו אשר רכש את תת מקלע מאולתר ומחסנית, להחזיקם ולהחביאם בביתו. הנאשם הסכים והחזיק את כלי הנשק והמחסנית בביתו למשך שבוע ימים, ומסר אותם לאחר. בית המשפט העליון העמיד את עונשו של הנאשם על 18 חודשי מאסר בפועל (חלף 12 חודשים).","ע""פ 135/17",דיון - קביעת מתחם העונש ההולם,1
