paragraph_number,paragraph_text,citation,part,predicted_label
422,"בטרם סיום התייחסותי לסוגיה זו אעיר, כי באותו אופן – של בחינת מעשי הנאשם בפועל כדי לקבוע האם חל דין מקל - נהגו בתי המשפט גם במקרים אחרים (ר' בנדון ע""פ 3510/16 אבו דקה נ' מדינת ישראל [פורסם בנבו] (17.7.19) להלן: עניין אבו דקה; ות.פ. (מחוזי מרכז) 24262-06-18 מדינת ישראל נ' סקיבנקו [פורסם בנבו] (14.7.19) להלן: עניין סקיבנקו).","ע""פ 3510/16",מדיניות הענישה הנהוגה – כללי,0
529,"אחת הדרכים הינה באמצעות ענישה ואפנה בנדון לאמור בע""פ 8641/12 סעד נ' מדינת ישראל [פורסם בנבו] (5.8.2013), שם צוינו הדברים הבאים:","ע""פ 8641/12",מדיניות הענישה הנהוגה – כללי,0
533,"עוד אפנה לע""פ 32/14 עמאש נ' מדינת ישראל [פורסם בנבו] (17.9.15), שם הובאו הדברים הבאים:","ע""פ 32/14",מדיניות הענישה הנהוגה – כללי,0
537,"וכן ר' בנדון ע""פ 5753/04 מדינת ישראל נ' רייכמן [פורסם בנבו] (7.2.05).","ע""פ 5753/04",מדיניות הענישה הנהוגה – כללי,0
563,"צוין לא פעם בפסיקה, כי החזקת ונשיאת נשק ללא היתר טומנת בחובה סכנה ממשית שמא אותו הנשק יגיע לידיים לא זהירות או שיעשה שימוש פלילי או חבלני בנשק ובכך ייגרם נזק ממשי חמור, החל בנזק לרכוש וכלה בנזק לגוף, עד כדי גרימת מוות. זאת ועוד, עצם החזקת נשק באופן שאינו מפוקח על ידי הרשויות טומן בחובו סיכון פן המחזיק בו יתפתה לעשות בו שימוש, ולו ברגעי לחץ ופחד (ר' ע""פ 4945/13 מדינת ישראל נ' סלימאן [פורסם בנבו] (19.1.14); ע""פ 3300/06 אבו סנינה נ' מדינת ישראל [פורסם בנבו] (10.8.06)).","ע""פ 4945/13",מדיניות הענישה הנהוגה – כללי,0
563,"צוין לא פעם בפסיקה, כי החזקת ונשיאת נשק ללא היתר טומנת בחובה סכנה ממשית שמא אותו הנשק יגיע לידיים לא זהירות או שיעשה שימוש פלילי או חבלני בנשק ובכך ייגרם נזק ממשי חמור, החל בנזק לרכוש וכלה בנזק לגוף, עד כדי גרימת מוות. זאת ועוד, עצם החזקת נשק באופן שאינו מפוקח על ידי הרשויות טומן בחובו סיכון פן המחזיק בו יתפתה לעשות בו שימוש, ולו ברגעי לחץ ופחד (ר' ע""פ 4945/13 מדינת ישראל נ' סלימאן [פורסם בנבו] (19.1.14); ע""פ 3300/06 אבו סנינה נ' מדינת ישראל [פורסם בנבו] (10.8.06)).","ע""פ 3300/06",מדיניות הענישה הנהוגה – כללי,0
565,"מדיניות הענישה הכללית הנוהגת בעבירות נשק היא כי יש להשית עונשים ממשיים ומרתיעים וזאת משום החומרה הטמונה בעבירות אלה, משום שיקולי ההלימה וההרתעה וכדי לצמצם את היקף התופעה הרעה של ההחזקה והשימוש בכלי נשק לא חוקיים (ור' לדוגמה בהקשר זה האמור בע""פ 135/17 מדינת ישראל נ' בסל [פורסם בנבו] (8.3.17); ע""פ 4215/18 ח'טיב נ' מדינת ישראל (8.7.18)). עוד נקבע שכל מקרה ונסיבותיו הקונקרטיות ובהקשר זה יש להתחשב בסוג הנשק, מאפייני הנשיאה (משך הנשיאה, מקום הנשיאה), מטרת הנשיאה, (וראה האמור בע""פ 1323/13 חסן נ' מדינת ישראל [פורסם בנבו] (5.6.13)).","ע""פ 135/17",מדיניות הענישה הנהוגה – כללי,0
565,"מדיניות הענישה הכללית הנוהגת בעבירות נשק היא כי יש להשית עונשים ממשיים ומרתיעים וזאת משום החומרה הטמונה בעבירות אלה, משום שיקולי ההלימה וההרתעה וכדי לצמצם את היקף התופעה הרעה של ההחזקה והשימוש בכלי נשק לא חוקיים (ור' לדוגמה בהקשר זה האמור בע""פ 135/17 מדינת ישראל נ' בסל [פורסם בנבו] (8.3.17); ע""פ 4215/18 ח'טיב נ' מדינת ישראל (8.7.18)). עוד נקבע שכל מקרה ונסיבותיו הקונקרטיות ובהקשר זה יש להתחשב בסוג הנשק, מאפייני הנשיאה (משך הנשיאה, מקום הנשיאה), מטרת הנשיאה, (וראה האמור בע""פ 1323/13 חסן נ' מדינת ישראל [פורסם בנבו] (5.6.13)).","ע""פ 4215/18",מדיניות הענישה הנהוגה – כללי,0
565,"מדיניות הענישה הכללית הנוהגת בעבירות נשק היא כי יש להשית עונשים ממשיים ומרתיעים וזאת משום החומרה הטמונה בעבירות אלה, משום שיקולי ההלימה וההרתעה וכדי לצמצם את היקף התופעה הרעה של ההחזקה והשימוש בכלי נשק לא חוקיים (ור' לדוגמה בהקשר זה האמור בע""פ 135/17 מדינת ישראל נ' בסל [פורסם בנבו] (8.3.17); ע""פ 4215/18 ח'טיב נ' מדינת ישראל (8.7.18)). עוד נקבע שכל מקרה ונסיבותיו הקונקרטיות ובהקשר זה יש להתחשב בסוג הנשק, מאפייני הנשיאה (משך הנשיאה, מקום הנשיאה), מטרת הנשיאה, (וראה האמור בע""פ 1323/13 חסן נ' מדינת ישראל [פורסם בנבו] (5.6.13)).","ע""פ 1323/13",מדיניות הענישה הנהוגה – כללי,0
569,"רמת הענישה הנהוגה לגבי החזקה ""בלבד"" של כלי נשק שכאלה, נעה בסדרי גודל של בין 10 ל 24 חודשי מאסר (אפנה בנדון לע""פ 2398/14 אלהזייל נ' מדינת ישראל [פורסם בנבו] (8.7.2014); ע""פ 4982/15 שחיטה נ' מדינת ישראל [פורסם בנבו] (3.9.15); ע""פ 9702/16 אבו אלוליאיה נ' מדינת ישראל [פורסם בנבו] (13.9.17); ע""פ 3336/18 מדינת ישראל נ' סמארה [פורסם בנבו] (29.11.18)). נתון זה ישמש כקנה מידה להמשך הדרך, שכן, כאמור, זוהי ""עבירת הבסיס"" לגבי מרבית הנאשמים וחלקם לא רק שנשאו נשק אלא גם עשו בו שימוש בנסיבות שתוארו לעיל, דבר המחייב החמרה של ממש בענישה.","ע""פ 2398/14",מדיניות הענישה הנהוגה – כללי,0
