paragraph_number,paragraph_text,citation,part,predicted_label
45,"לא בכדי הבאתי לעיל את השתלשלות ההליך ואת הבהרות המאשימה בהקשר לחלקו של הנאשם. הנאשם הורשע ""רק"" בעבירה של הובלת ונשיאת נשק, אך ניתן היה לפרש את עובדות כתב האישום המתוקן כמייחסות לו, לכאורה, אחריות גם לעצם הירי והשלכת הרימון. אלמלא ההבהרות, ניתן היה לפרש את עובדות כתב האישום ככאלה המייחסות לנאשם, לכל הפחות, (גם) עבירת סיוע לאחֵר - אותו הרכיב על האופנוע (ואכן, כתב האישום המקורי ייחס לנאשם גם עבירות של ירי בשטח בנוי והיזק בזדון). זאת ועוד, מטיעוני המאשימה בכתב שהוגשו בפתח ישיבת הטיעונים לעונש ניתן היה להבין שהיא אכן מייחסת לנאשם אחריות (גם) לירי ולהשלכת רימון ההלם, על אף שלא יוחסה כל עבירה בהקשר זה. בכל אופן, הבהרות המאשימה הבהירו את העניין, ובכך נתחמה ונחתמה הגדר העובדתית והמשפטית. כפי שצוין: ""מן הראוי שבית המשפט הגוזר את עונשו של נאשם שהודה בכתב אישום לצורך הסדר טיעון, לא יעשה שימוש בפרטים ועובדות שאינם נכללים במפורש בכתב האישום"" (ע""פ 329/13 ורגס נ' מדינת ישראל, 9.3.14; וכן ר' ער""ם 2950/08  עיריית חיפה נ' ויסמן, 22.5.2008, פסקה ח'). חרף התמיהות העולות באופן טבעי למקרא כתב האישום המתוקן בדבר ידיעת הנאשם אודות כוונות האחר, אין בפניי אלא את עובדות כתב האישום המתוקן, את העבירה בה הורשע ואת הבהרות המאשימה. אפנה בהקשר זה לע""פ 9702/16 אבו אלוליאיה נ' מדינת ישראל (13.9.17), באותו מקרה צוינה בכתב האישום המתוקן גרסת הנאשם אודות מציאת כלי נשק בתיק בצד הדרך ובאשר לכוונותיו לאחר שמצא את התיק. בית המשפט העליון העלה תמיהותיו אודות גרסת המערער שאף כונתה כ""מדרש פליאה"", אך חרף זאת נקבע כי ""לתהיות והערכות אלה אין מקום בקביעת מתחם העונש ההולם – וזאת שעה שמדובר בהודאה במסגרתו של הסדר טיעון.""","ע""פ 329/13",דיון ומסקנות,0
45,"לא בכדי הבאתי לעיל את השתלשלות ההליך ואת הבהרות המאשימה בהקשר לחלקו של הנאשם. הנאשם הורשע ""רק"" בעבירה של הובלת ונשיאת נשק, אך ניתן היה לפרש את עובדות כתב האישום המתוקן כמייחסות לו, לכאורה, אחריות גם לעצם הירי והשלכת הרימון. אלמלא ההבהרות, ניתן היה לפרש את עובדות כתב האישום ככאלה המייחסות לנאשם, לכל הפחות, (גם) עבירת סיוע לאחֵר - אותו הרכיב על האופנוע (ואכן, כתב האישום המקורי ייחס לנאשם גם עבירות של ירי בשטח בנוי והיזק בזדון). זאת ועוד, מטיעוני המאשימה בכתב שהוגשו בפתח ישיבת הטיעונים לעונש ניתן היה להבין שהיא אכן מייחסת לנאשם אחריות (גם) לירי ולהשלכת רימון ההלם, על אף שלא יוחסה כל עבירה בהקשר זה. בכל אופן, הבהרות המאשימה הבהירו את העניין, ובכך נתחמה ונחתמה הגדר העובדתית והמשפטית. כפי שצוין: ""מן הראוי שבית המשפט הגוזר את עונשו של נאשם שהודה בכתב אישום לצורך הסדר טיעון, לא יעשה שימוש בפרטים ועובדות שאינם נכללים במפורש בכתב האישום"" (ע""פ 329/13 ורגס נ' מדינת ישראל, 9.3.14; וכן ר' ער""ם 2950/08  עיריית חיפה נ' ויסמן, 22.5.2008, פסקה ח'). חרף התמיהות העולות באופן טבעי למקרא כתב האישום המתוקן בדבר ידיעת הנאשם אודות כוונות האחר, אין בפניי אלא את עובדות כתב האישום המתוקן, את העבירה בה הורשע ואת הבהרות המאשימה. אפנה בהקשר זה לע""פ 9702/16 אבו אלוליאיה נ' מדינת ישראל (13.9.17), באותו מקרה צוינה בכתב האישום המתוקן גרסת הנאשם אודות מציאת כלי נשק בתיק בצד הדרך ובאשר לכוונותיו לאחר שמצא את התיק. בית המשפט העליון העלה תמיהותיו אודות גרסת המערער שאף כונתה כ""מדרש פליאה"", אך חרף זאת נקבע כי ""לתהיות והערכות אלה אין מקום בקביעת מתחם העונש ההולם – וזאת שעה שמדובר בהודאה במסגרתו של הסדר טיעון.""","ע""פ 9702/16",דיון ומסקנות,0
49,"הערכים החברתיים המוגנים שנפגעו בענייננו הינם השמירה על ערך החיים וביטחון הציבור. הנאשם החזיק נשק שלא כדין ונשא אותו כשהוא נוסע עם אחר באופנוע. החזקת ונשיאת נשק ללא היתר טומנת בחובה סכנה ממשית שמא אותו הנשק יגיע לידיים לא זהירות או שיעשה שימוש פלילי בנשק ובכך ייגרם נזק ממשי חמור, החל בנזק לרכוש וכלה בנזק לגוף, עד כדי גרימת מוות. זאת ועוד, עצם החזקת נשק באופן שאינו מפוקח על ידי הרשויות טומן בחובו סיכון פן המחזיק בו יתפתה לעשות בו שימוש, ולו ברגעי לחץ ופחד (ר' ע""פ 4945/13 מדינת ישראל נ' סלימאן (19.1.14); ע""פ 3300/06 אבו סנינה נ' מדינת ישראל (10.8.06)). בענייננו, סיכון זה אף התממש ונעשה שימוש בנשק, הגם שלא על ידי הנאשם עצמו, ונגרמו כאמור נזקים לרכוש. על כן, במכלול נסיבות האירוע, משום החזקת שני כלי נשק יחדיו, סבורני כי מידת הפגיעה בערכים המוגנים הינה במידה בינונית.","ע""פ 4945/13",דיון ומסקנות,0
49,"הערכים החברתיים המוגנים שנפגעו בענייננו הינם השמירה על ערך החיים וביטחון הציבור. הנאשם החזיק נשק שלא כדין ונשא אותו כשהוא נוסע עם אחר באופנוע. החזקת ונשיאת נשק ללא היתר טומנת בחובה סכנה ממשית שמא אותו הנשק יגיע לידיים לא זהירות או שיעשה שימוש פלילי בנשק ובכך ייגרם נזק ממשי חמור, החל בנזק לרכוש וכלה בנזק לגוף, עד כדי גרימת מוות. זאת ועוד, עצם החזקת נשק באופן שאינו מפוקח על ידי הרשויות טומן בחובו סיכון פן המחזיק בו יתפתה לעשות בו שימוש, ולו ברגעי לחץ ופחד (ר' ע""פ 4945/13 מדינת ישראל נ' סלימאן (19.1.14); ע""פ 3300/06 אבו סנינה נ' מדינת ישראל (10.8.06)). בענייננו, סיכון זה אף התממש ונעשה שימוש בנשק, הגם שלא על ידי הנאשם עצמו, ונגרמו כאמור נזקים לרכוש. על כן, במכלול נסיבות האירוע, משום החזקת שני כלי נשק יחדיו, סבורני כי מידת הפגיעה בערכים המוגנים הינה במידה בינונית.","ע""פ 3300/06",דיון ומסקנות,0
51,"מדיניות הענישה הכללית הנוהגת בעבירות נשק היא כי יש להשית עונשים ממשיים ומרתיעים וזאת משום החומרה הטמונה בעבירות אלה, משום שיקולי ההלימה וההרתעה וכדי לצמצם את היקף התופעה הרעה של ההחזקה והשימוש בכלי נשק לא חוקיים (ור' לדוגמה בהקשר זה האמור בע""פ 135/17 מדינת ישראל נ' בסל (8.3.17); ע""פ 4215/18 ח'טיב נ' מדינת ישראל (8.7.18)). עם זאת, כל מקרה ונסיבותיו הקונקרטיות ובהקשר זה יש להתחשב בסוג הנשק, מאפייני הנשיאה (משך הנשיאה, מקום הנשיאה), מטרת הנשיאה, (וראה האמור בע""פ 1323/13 חסן נ' מדינת ישראל (5.6.13)) ובהקשר זה עמדתי לעיל על נסיבות המקרה שבפנינו. אביא להלן פסיקה במקרים הדומים בנסיבותיהם, בשינויים המחויבים, לענייננו.","ע""פ 135/17",דיון ומסקנות,0
51,"מדיניות הענישה הכללית הנוהגת בעבירות נשק היא כי יש להשית עונשים ממשיים ומרתיעים וזאת משום החומרה הטמונה בעבירות אלה, משום שיקולי ההלימה וההרתעה וכדי לצמצם את היקף התופעה הרעה של ההחזקה והשימוש בכלי נשק לא חוקיים (ור' לדוגמה בהקשר זה האמור בע""פ 135/17 מדינת ישראל נ' בסל (8.3.17); ע""פ 4215/18 ח'טיב נ' מדינת ישראל (8.7.18)). עם זאת, כל מקרה ונסיבותיו הקונקרטיות ובהקשר זה יש להתחשב בסוג הנשק, מאפייני הנשיאה (משך הנשיאה, מקום הנשיאה), מטרת הנשיאה, (וראה האמור בע""פ 1323/13 חסן נ' מדינת ישראל (5.6.13)) ובהקשר זה עמדתי לעיל על נסיבות המקרה שבפנינו. אביא להלן פסיקה במקרים הדומים בנסיבותיהם, בשינויים המחויבים, לענייננו.","ע""פ 4215/18",דיון ומסקנות,0
51,"מדיניות הענישה הכללית הנוהגת בעבירות נשק היא כי יש להשית עונשים ממשיים ומרתיעים וזאת משום החומרה הטמונה בעבירות אלה, משום שיקולי ההלימה וההרתעה וכדי לצמצם את היקף התופעה הרעה של ההחזקה והשימוש בכלי נשק לא חוקיים (ור' לדוגמה בהקשר זה האמור בע""פ 135/17 מדינת ישראל נ' בסל (8.3.17); ע""פ 4215/18 ח'טיב נ' מדינת ישראל (8.7.18)). עם זאת, כל מקרה ונסיבותיו הקונקרטיות ובהקשר זה יש להתחשב בסוג הנשק, מאפייני הנשיאה (משך הנשיאה, מקום הנשיאה), מטרת הנשיאה, (וראה האמור בע""פ 1323/13 חסן נ' מדינת ישראל (5.6.13)) ובהקשר זה עמדתי לעיל על נסיבות המקרה שבפנינו. אביא להלן פסיקה במקרים הדומים בנסיבותיהם, בשינויים המחויבים, לענייננו.","ע""פ 1323/13",דיון ומסקנות,0
53,"בע""פ 2398/14 אלהזייל נ' מדינת ישראל (8.7.2014) החזיק המערער ברכבו אקדח, מחסנית וכדורים. נקבע מתחם בין 10 ל 24 חודשי מאסר והמערער נדון ל 13 חודשי מאסר (הודה, בן 29 ואב ל 3 ילדים, לחובתו עבר פלילי הגם שלא ריצה מאסר בפועל, את הנשק החזיק בעת שריצה עבודות שירות, תסקיר שאינו חיובי). הערעור על חומרת העונש נדחה.","ע""פ 2398/14",דיון ומסקנות,1
55,"בע""פ 4982/15 שחיטה נ' מדינת ישראל (3.9.15) נהג המערער ברכב בו הסתיר אקדח ומחסנית בפתחי האוורור של הרכב. המערער הורשע בהובלת כלי נשק. נקבע מתחם בין 12 ל 36 חודשי מאסר והושת עונש מאסר בן 20 חודשים (הודה, אב לשמונה ילדים, לחובתו עבר לא מכביד). בית המשפט העליון הקל מעט ברכיב המאסר והעמידו על 16 חודשים.","ע""פ 4982/15",דיון ומסקנות,1
57,"בע""פ 9702/16 אבו אלוליאיה נ' מדינת ישראל (13.9.17) שהוזכר לעיל, טען המערער שהבחין באדם זורק תיק בצד הדרך, המערער נטל עמו את התיק שהכיל תת מקלע ותחמושת והחביאו בביתו למשך חצי שנה. בגין כך הורשע בהובלת נשק ותחמושת. בית המשפט המחוזי קבע מתחם בין 14 ל 36 חודשי מאסר וגזר 18 חודשי מאסר (הודה, אורח חיים נורמטיבי, עבר שאינו מכביד). צוין כי ניתן היה לקבוע מתחם מתון יותר שבין 10 ל 30 חודשי מאסר, אך דעת הרוב סברה שאין מקום להתערב בעונש.","ע""פ 9702/16",דיון ומסקנות,1
