paragraph_number,paragraph_text,citation,part,predicted_label
57,"ראו ע""פ 9702/16 סאמי אבו אלוליאיה נ' מדינת ישראל. (פורסם בנבו, מיום 13.9.2017), פסקה 3:","ע""פ 9702/16",	דיון והכרעה	,0
60,"בפסיקת בית המשפט העליון הובהר כי מגמת ההחמרה והצורך בהטלת עונשי מאסר נכונים גם ביחס למי שהוא נעדר עבר פלילי. לעניין זה ראו למשל ע""פ 2564/19 איברהים אזברגה נ' מדינת ישראל (פורסם בנבו, 18.07.2019), פסקה 10:","ע""פ 2564/19",	דיון והכרעה	,0
62,"כן ראו ע""פ 6989/13 חנא פרח נ' מדינת ישראל (פורסם בנבו, 25.2.2014), פסקה 13; רע""פ 2718/04 פואד אבו דאחל נ' מדינת ישראל (פורסם בנבו, 29.3.2001).","ע""פ 6989/13",	דיון והכרעה	,0
62,"כן ראו ע""פ 6989/13 חנא פרח נ' מדינת ישראל (פורסם בנבו, 25.2.2014), פסקה 13; רע""פ 2718/04 פואד אבו דאחל נ' מדינת ישראל (פורסם בנבו, 29.3.2001).","ע""פ 2718/04",	דיון והכרעה	,0
64,"לא למותר לציין כי ניסיון החיים במציאות הישראלית  מלמד כי ישנו בסיס מוצק לחשש כי נשק שהוחזק באופן לא חוקי יימצא בסופו של יום בידי גורמים עברייניים או עוינים שיעשו בו שימוש לפגיעה בגוף ובנפש. לעניין זה ראו ע""פ 5220/09 הייתם עוואודה נ' מדינת ישראל (פורסם בנבו, 30.12.2009) (להלן :""עניין עוואודה"").","ע""פ 5220/09",	דיון והכרעה	,0
72,"12.	בית המשפט העליון קבע כי יש לתת ביטוי עונשי הולם ומרתיע לעבירות הנשק, תוך העדפת האינטרס הציבורי על פני האינטרסים האישיים של הנאשמים. בשנים האחרונות קרא בית המשפט העליון פעם אחר פעם להחמיר בענישה בעבירות נשק, קריאה אשר באה לידי ביטוי בשורת פסקי דין. לעניין זה ראו למשל: ע""פ 2702/18 נסר ח'ליפה נ' מדינת ישראל (30.07.2019); ע""פ 971/19 מדינת ישראל נ' מחמד געביס (פורסם בנבו, 11.07.2019); ע""פ 1826/19 סאמר אבו עסא נ'  מדינת ישראל (פורסם בנבו, 18.03.2019); ע""פ 4450/11 עספור נ' מדינת ישראל (פורסם בנבו, 8.2.2012); ע""פ 2044/11 מדינת ישראל נ' בלוצר קובסקי, (פורסם בנבו, 8.2.2012) וע""פ 1323/13 חסן ואח' נ' מדינת ישראל (פורסם בנבו, 05.06.2013).","ע""פ 2702/18",	דיון והכרעה	,0
72,"12.	בית המשפט העליון קבע כי יש לתת ביטוי עונשי הולם ומרתיע לעבירות הנשק, תוך העדפת האינטרס הציבורי על פני האינטרסים האישיים של הנאשמים. בשנים האחרונות קרא בית המשפט העליון פעם אחר פעם להחמיר בענישה בעבירות נשק, קריאה אשר באה לידי ביטוי בשורת פסקי דין. לעניין זה ראו למשל: ע""פ 2702/18 נסר ח'ליפה נ' מדינת ישראל (30.07.2019); ע""פ 971/19 מדינת ישראל נ' מחמד געביס (פורסם בנבו, 11.07.2019); ע""פ 1826/19 סאמר אבו עסא נ'  מדינת ישראל (פורסם בנבו, 18.03.2019); ע""פ 4450/11 עספור נ' מדינת ישראל (פורסם בנבו, 8.2.2012); ע""פ 2044/11 מדינת ישראל נ' בלוצר קובסקי, (פורסם בנבו, 8.2.2012) וע""פ 1323/13 חסן ואח' נ' מדינת ישראל (פורסם בנבו, 05.06.2013).","ע""פ 971/19",	דיון והכרעה	,0
72,"12.	בית המשפט העליון קבע כי יש לתת ביטוי עונשי הולם ומרתיע לעבירות הנשק, תוך העדפת האינטרס הציבורי על פני האינטרסים האישיים של הנאשמים. בשנים האחרונות קרא בית המשפט העליון פעם אחר פעם להחמיר בענישה בעבירות נשק, קריאה אשר באה לידי ביטוי בשורת פסקי דין. לעניין זה ראו למשל: ע""פ 2702/18 נסר ח'ליפה נ' מדינת ישראל (30.07.2019); ע""פ 971/19 מדינת ישראל נ' מחמד געביס (פורסם בנבו, 11.07.2019); ע""פ 1826/19 סאמר אבו עסא נ'  מדינת ישראל (פורסם בנבו, 18.03.2019); ע""פ 4450/11 עספור נ' מדינת ישראל (פורסם בנבו, 8.2.2012); ע""פ 2044/11 מדינת ישראל נ' בלוצר קובסקי, (פורסם בנבו, 8.2.2012) וע""פ 1323/13 חסן ואח' נ' מדינת ישראל (פורסם בנבו, 05.06.2013).","ע""פ 1826/19",	דיון והכרעה	,0
72,"12.	בית המשפט העליון קבע כי יש לתת ביטוי עונשי הולם ומרתיע לעבירות הנשק, תוך העדפת האינטרס הציבורי על פני האינטרסים האישיים של הנאשמים. בשנים האחרונות קרא בית המשפט העליון פעם אחר פעם להחמיר בענישה בעבירות נשק, קריאה אשר באה לידי ביטוי בשורת פסקי דין. לעניין זה ראו למשל: ע""פ 2702/18 נסר ח'ליפה נ' מדינת ישראל (30.07.2019); ע""פ 971/19 מדינת ישראל נ' מחמד געביס (פורסם בנבו, 11.07.2019); ע""פ 1826/19 סאמר אבו עסא נ'  מדינת ישראל (פורסם בנבו, 18.03.2019); ע""פ 4450/11 עספור נ' מדינת ישראל (פורסם בנבו, 8.2.2012); ע""פ 2044/11 מדינת ישראל נ' בלוצר קובסקי, (פורסם בנבו, 8.2.2012) וע""פ 1323/13 חסן ואח' נ' מדינת ישראל (פורסם בנבו, 05.06.2013).","ע""פ 4450/11",	דיון והכרעה	,0
72,"12.	בית המשפט העליון קבע כי יש לתת ביטוי עונשי הולם ומרתיע לעבירות הנשק, תוך העדפת האינטרס הציבורי על פני האינטרסים האישיים של הנאשמים. בשנים האחרונות קרא בית המשפט העליון פעם אחר פעם להחמיר בענישה בעבירות נשק, קריאה אשר באה לידי ביטוי בשורת פסקי דין. לעניין זה ראו למשל: ע""פ 2702/18 נסר ח'ליפה נ' מדינת ישראל (30.07.2019); ע""פ 971/19 מדינת ישראל נ' מחמד געביס (פורסם בנבו, 11.07.2019); ע""פ 1826/19 סאמר אבו עסא נ'  מדינת ישראל (פורסם בנבו, 18.03.2019); ע""פ 4450/11 עספור נ' מדינת ישראל (פורסם בנבו, 8.2.2012); ע""פ 2044/11 מדינת ישראל נ' בלוצר קובסקי, (פורסם בנבו, 8.2.2012) וע""פ 1323/13 חסן ואח' נ' מדינת ישראל (פורסם בנבו, 05.06.2013).","ע""פ 2044/11",	דיון והכרעה	,0
