paragraph_number,paragraph_text,citation,part,predicted_label
142,"ראו, למשל: ע""פ 4460/11 מדינת ישראל נ' פאיד, פסקה 9 (28.11.2011) (המתייחס לעבירה של החזקת נשק) שם נאמר כי: ""אכן נראה לנו כי הגיעה השעה להחמיר בעבירות של החזקת נשק ושימוש בו. נשק המוחזק שלא כדין עלול למצוא דרכו לידיים עוינות ועלול גם לשמש למטרות פליליות"".","ע""פ 4460/11",קביעת מתחם העונש ההולם,0
144,"ראו גם: ע""פ 2330/14 יעקב רוימי נ' מדינת ישראל (מיום 11.09.2014) בהתייחס לנהיגה בריונית במהלך מרדפים עם המשטרה: ""בית משפט זה קבע לא אחת כי אין להשלים עם התופעה המדאיגה אשר פשטה במחוזותנו של נהיגה בריונית ומשולחת רסן במהלך מרדפים עם המשטרה. כך, נקבע כי יש להחמיר בענישה בעבירות אלה, בנסיון למגר את התופעה העולה כדי 'מכת מדינה'"". כן ראו: רע""פ 6115/06 מדינת ישראל נ' אבו-לבן (מיום 08.05.2007) בעניין הסכנה בנהיגה בזמן פסילה שם נאמר: ""נדמה כי אין צורך להרחיב אודות החומרה הכרוכה בנהיגה בזמן פסילה. בביצוע מעשה כזה מסכן הנהג, שכבר הוכיח בעבר כי חוקי התעבורה אינם נר לרגליו, את שלום הציבור – נהגים והולכי רגל כאחד; הוא מבטא זלזול בצווים של בית-המשפט; הוא מוכיח, כי לא ניתן להרחיק אותו נהג מהכביש כל עוד הדבר תלוי ברצונו הטוב"".","ע""פ 2330/14",קביעת מתחם העונש ההולם,0
144,"ראו גם: ע""פ 2330/14 יעקב רוימי נ' מדינת ישראל (מיום 11.09.2014) בהתייחס לנהיגה בריונית במהלך מרדפים עם המשטרה: ""בית משפט זה קבע לא אחת כי אין להשלים עם התופעה המדאיגה אשר פשטה במחוזותנו של נהיגה בריונית ומשולחת רסן במהלך מרדפים עם המשטרה. כך, נקבע כי יש להחמיר בענישה בעבירות אלה, בנסיון למגר את התופעה העולה כדי 'מכת מדינה'"". כן ראו: רע""פ 6115/06 מדינת ישראל נ' אבו-לבן (מיום 08.05.2007) בעניין הסכנה בנהיגה בזמן פסילה שם נאמר: ""נדמה כי אין צורך להרחיב אודות החומרה הכרוכה בנהיגה בזמן פסילה. בביצוע מעשה כזה מסכן הנהג, שכבר הוכיח בעבר כי חוקי התעבורה אינם נר לרגליו, את שלום הציבור – נהגים והולכי רגל כאחד; הוא מבטא זלזול בצווים של בית-המשפט; הוא מוכיח, כי לא ניתן להרחיק אותו נהג מהכביש כל עוד הדבר תלוי ברצונו הטוב"".","ע""פ 6115/06",קביעת מתחם העונש ההולם,0
148,"-	ע""פ 390/17 עומר סער נ' מדינת ישראל (מיום 03.07.2017) שם התקבל ערעור של מערער בעל עבר פלילי מכביד שהורשע ע""פ הודאתו, בעבירות הובלה ונשיאה של נשק ונהיגה באופנוע בדרך נמהרת או רשלנית.","ע""פ 390/17",קביעת מתחם העונש ההולם,1
152,"-	ע""פ 3877/16 פאדי ג'באלי נ' מדינת ישראל (מיום 17.11.2016) שם נדחה ערעור שהגיש מערער בעל עבר פלילי מכביד, שהורשע בעבירה של נשיאת נשק ברכב, לפי סעיף 144(ב) רישא לחוק. נקבע מתחם עונש הולם הנע בין 24 ל-48 חודשי מאסר בפועל, ונגזרו על המערער 34 חודשי מאסר בפועל, ו- 8 חודשי מאסר מותנה. בפסקה 6 נאמר, כי: ""בית משפט זה עמד פעמים רבות על החומרה היתרה הגלומה בביצוע עבירות בנשק ובכללן העבירה של החזקת נשק או נשיאתו שלא כדין. עבירות אלה מקימות סיכון חמור לשלום הציבור וביטחונו ומחייבות ליתן ביטוי עונשי הולם ומרתיע באמצעות הרחקת מבצע העבירה מן החברה לתקופת מאסר ממשית לריצוי בפועל"".","ע""פ 3877/16",קביעת מתחם העונש ההולם,1
154,"-	ע""פ 10114/16 מדינת ישראל נ' אדם אדעייף (מיום 30.03.2017) נדון מקרה הדומה בנסיבותיו לענייננו; הנאשם אשר נהג ללא רישיון ברכב ללא לוחית זיהוי קדמית, ברח בנהיגה פרועה משוטרים, תוך שהוא עולה על מדרכה ופוגע בשני רכבים חונים (עבירה של נהיגה בקלות ראש לפי סעיף 62(ב) לפקודת התעבורה). כשהגיעו לביתו שוטרים, על מנת לעצרו, הוא התייצב בפתח ביתו כשהוא אוחז תת-מקלע ""קרלו"" (עבירה בנשק לפי סעיף 144(א) לחוק) אותו השליך, תוך שהוא נס מהשוטרים.  בית המשפט המחוזי גזר על הנאשם 12 חודשי מאסר בפועל ועונשים נלווים.","ע""פ 10114/16",קביעת מתחם העונש ההולם,0
160,"-	רע""פ 3104/11 נידאל פדילה נ' מדינת ישראל (04.05.2011) שם נדחה ערעור שהוגש לבית המשפט העליון על חומרת העונש בגין נהיגה בפסילה, בלבד. נפסק (בפסקה ז') כי: ""בעבירת נהיגה בעת הפסילה כפל חומרה - הן הסכנה הגלומה בה לשלום הציבור בנהיגת מי שאינו כשיר או ראוי לכך, והן מחמת הזלזול בחוק הכרוך בה"". הושתו על הנאשם 15 חודשי מאסר בפועל.","ע""פ 3104/11",קביעת מתחם העונש ההולם,1
164,"-	ע""פ 4978/19 חוסאם אבו מנסור נ' מדינת ישראל (28.01.20) שם התקבל ערעור על חומרת העונש בעניין שני נאשמים אחים שהורשעו לפי הודאתם, לאחר שברכבם נמצא כלי נשק. המערער 1 הורשע בנשיאה והובלת נשק, ואילו המערער 2 הורשע בהחזקת נשק (החזקה קונסטרוקטיבית). הושתו על המערער 1, ללא עבר פלילי, 12 חודשי מאסר בפועל, ועל המערער 2, הושתו 6 חודשי עבודות שירות.","ע""פ 4978/19",קביעת מתחם העונש ההולם,1
168,"-	ע""פ 4945/13 מדינת ישראל נ' עבד אלכרים סלימאן (מיום 19.01.14) שם התקבל ערעור של המאשימה על קולת העונש בעניין נאשם שהורשע בעבירות של רכישת נשק והחזקתו; רכישה והחזקת תחמושת; נשיאה והובלת נשק; נשיאה והובלת תחמושת; הפרעה לשוטר במילוי תפקידו; מעשה פזיזות ורשלנות; והסתייעות ברכב לביצוע פשע.","ע""פ 4945/13",קביעת מתחם העונש ההולם,1
172,"בית המשפט העליון הדגיש את החומרה שבעבירות נשק באמרו כי: ""עבירות המבוצעות בנשק - לרבות רכישה, החזקה ונשיאת נשק - טומנות בחובן פוטנציאל סיכון הרסני לפגיעה בשלום הציבור וביטחונו. החשש הוא כי נשק המוחזק שלא כדין ישמש לפעילות עבריינית העלולה להביא לפגיעה ואף לקיפוח חייהם של אזרחים תמימים. אכן, 'התגלגלותם' של כלי נשק מיד ליד ללא פיקוח עלול להוביל להגעתם בדרך לא דרך לגורמים פליליים ועוינים. אין לדעת מה יעלה בגורלם של כלי נשק אלה ולאילו תוצאות הרסניות יובילו. ודוק: הסיכון שנשקף לשלום הציבור צריך להילקח בחשבון על-ידי כל מי שמחזיק בידו נשק שלא כדין - גם אם אינו מחזיק בו למטרת ביצוען של עבירות אחרות. עצם החזקת נשק בעל פוטנציאל קטילה מבלי שיש עליו ועל בעליו פיקוח מוסדר של הרשויות טומן בחובו סיכון, באשר המחזיק בו נתון תמיד לחשש שיתפתה לעשות בו שימוש, ולו ברגעי לחץ ופחד (ראו: ע""פ 3300/06 אבו סנינה נ' מדינת ישראל, [פורסם בנבו] פסקה 6 (10.8.2006)"" (שם, פסקה 11).","ע""פ 3300/06",קביעת מתחם העונש ההולם,0
