paragraph_number,paragraph_text,citation,part,predicted_label
37,"בית המשפט העליון חזר והדגיש את מגמת ההחמרה בעבירות נשק, על סוגיהן השונים, ואת החומרה היתרה שבביצוע עבירות נשק. זאת בשל הסיכון הממשי לשלום הציבור והפגיעה בערכים המוגנים של שלמות הגוף וחיי אדם. לאור כך, ננקטת מגמת החמרה בענישה בעבירות נשק, כך שזו תבטא באופן הולם את פוטנציאל ההרס הרב הגלום בהן. עוד נקבע כי ראוי ונכון להחמיר את מדיניות הענישה הנוהגת, זאת בין היתר כדי להיאבק בתופעה של שימוש גובר בנשק חם כאמצעי ליישוב סכסוכים. ביעור תופעת נשיאת והחזקת כלי נשק בלתי חוקיים הוא אפוא אינטרס ציבורי חשוב ותנאי הכרחי למאבק בתופעות הפשיעה האלימה לסוגיה, ויש לעשות כן, בין היתר, באמצעות ענישה מחמירה (ראו למשל, דברי כב' השופט ע' גרוסקופף בע""פ 5446/19 מדינת ישראל נ' הוארי [25.11.19], כב' השופטים י' אלרון ומ' מזוז בע""פ 4406/19 מדינת ישראל נ' סובח [5.11.19] וכב' השופט א' שטיין בע""פ 1509/20 מדינת ישראל נ' נבארי [2.7.20]).","ע""פ 5446/19",דיון - קביעת מתחם העונש ההולם,0
37,"בית המשפט העליון חזר והדגיש את מגמת ההחמרה בעבירות נשק, על סוגיהן השונים, ואת החומרה היתרה שבביצוע עבירות נשק. זאת בשל הסיכון הממשי לשלום הציבור והפגיעה בערכים המוגנים של שלמות הגוף וחיי אדם. לאור כך, ננקטת מגמת החמרה בענישה בעבירות נשק, כך שזו תבטא באופן הולם את פוטנציאל ההרס הרב הגלום בהן. עוד נקבע כי ראוי ונכון להחמיר את מדיניות הענישה הנוהגת, זאת בין היתר כדי להיאבק בתופעה של שימוש גובר בנשק חם כאמצעי ליישוב סכסוכים. ביעור תופעת נשיאת והחזקת כלי נשק בלתי חוקיים הוא אפוא אינטרס ציבורי חשוב ותנאי הכרחי למאבק בתופעות הפשיעה האלימה לסוגיה, ויש לעשות כן, בין היתר, באמצעות ענישה מחמירה (ראו למשל, דברי כב' השופט ע' גרוסקופף בע""פ 5446/19 מדינת ישראל נ' הוארי [25.11.19], כב' השופטים י' אלרון ומ' מזוז בע""פ 4406/19 מדינת ישראל נ' סובח [5.11.19] וכב' השופט א' שטיין בע""פ 1509/20 מדינת ישראל נ' נבארי [2.7.20]).","ע""פ 4406/19",דיון - קביעת מתחם העונש ההולם,0
37,"בית המשפט העליון חזר והדגיש את מגמת ההחמרה בעבירות נשק, על סוגיהן השונים, ואת החומרה היתרה שבביצוע עבירות נשק. זאת בשל הסיכון הממשי לשלום הציבור והפגיעה בערכים המוגנים של שלמות הגוף וחיי אדם. לאור כך, ננקטת מגמת החמרה בענישה בעבירות נשק, כך שזו תבטא באופן הולם את פוטנציאל ההרס הרב הגלום בהן. עוד נקבע כי ראוי ונכון להחמיר את מדיניות הענישה הנוהגת, זאת בין היתר כדי להיאבק בתופעה של שימוש גובר בנשק חם כאמצעי ליישוב סכסוכים. ביעור תופעת נשיאת והחזקת כלי נשק בלתי חוקיים הוא אפוא אינטרס ציבורי חשוב ותנאי הכרחי למאבק בתופעות הפשיעה האלימה לסוגיה, ויש לעשות כן, בין היתר, באמצעות ענישה מחמירה (ראו למשל, דברי כב' השופט ע' גרוסקופף בע""פ 5446/19 מדינת ישראל נ' הוארי [25.11.19], כב' השופטים י' אלרון ומ' מזוז בע""פ 4406/19 מדינת ישראל נ' סובח [5.11.19] וכב' השופט א' שטיין בע""פ 1509/20 מדינת ישראל נ' נבארי [2.7.20]).","ע""פ 1509/20",דיון - קביעת מתחם העונש ההולם,0
38,"הערכים החברתיים אשר נפגעו בעבירת מעשה פזיזות ורשלנות ברכב הם סיכון חייהם, שלומם ורכושם של המשתמשים בדרך, ופגיעה בתחושת הביטחון של הציבור ושל גורמי אכיפת החוק. הימלטות משוטרים אשר מובילה למרדפים בכבישי ישראל פוגעת קשות בביטחון הציבור, בביטחון גורמי אכיפת החוק, ומסכנת באופן משמעותי את הביטחון האישי של המשתמשים בדרך. תופעת הנהיגה הפראית במהלך מרדפים עם המשטרה, תוך הפרה גסה של חוקי התנועה, יוצרת סיכון רב וחמור לכל הנוסעים בדרכים, ופוגעת בסדר הציבורי. תופעה זו, אף מבטאת זלזול מופגן ובוטה בגורמי אכיפת החוק, והעדר מורא החוק. במקרים של מנוסה מרשויות החוק, הערכים החברתיים כוללים גם את יכולתן של הרשויות לאכוף את החוק ולהביא עבריינים לדין. בשל כך קיים צורך, ככלל, להטיל ענישה מחמירה בגין עבירות אלה (ראו ע""פ 7798/08 מדינת ישראל נ' שביקוב [22.1.09] וע""פ 4763/17 ותד נ' מדינת ישראל [29.1.18]; ע""פ 2519/14 אבו קיעאן נ' מדינת ישראל [29.12.14]).","ע""פ 7798/08",דיון - קביעת מתחם העונש ההולם,0
38,"הערכים החברתיים אשר נפגעו בעבירת מעשה פזיזות ורשלנות ברכב הם סיכון חייהם, שלומם ורכושם של המשתמשים בדרך, ופגיעה בתחושת הביטחון של הציבור ושל גורמי אכיפת החוק. הימלטות משוטרים אשר מובילה למרדפים בכבישי ישראל פוגעת קשות בביטחון הציבור, בביטחון גורמי אכיפת החוק, ומסכנת באופן משמעותי את הביטחון האישי של המשתמשים בדרך. תופעת הנהיגה הפראית במהלך מרדפים עם המשטרה, תוך הפרה גסה של חוקי התנועה, יוצרת סיכון רב וחמור לכל הנוסעים בדרכים, ופוגעת בסדר הציבורי. תופעה זו, אף מבטאת זלזול מופגן ובוטה בגורמי אכיפת החוק, והעדר מורא החוק. במקרים של מנוסה מרשויות החוק, הערכים החברתיים כוללים גם את יכולתן של הרשויות לאכוף את החוק ולהביא עבריינים לדין. בשל כך קיים צורך, ככלל, להטיל ענישה מחמירה בגין עבירות אלה (ראו ע""פ 7798/08 מדינת ישראל נ' שביקוב [22.1.09] וע""פ 4763/17 ותד נ' מדינת ישראל [29.1.18]; ע""פ 2519/14 אבו קיעאן נ' מדינת ישראל [29.12.14]).","ע""פ 4763/17",דיון - קביעת מתחם העונש ההולם,0
38,"הערכים החברתיים אשר נפגעו בעבירת מעשה פזיזות ורשלנות ברכב הם סיכון חייהם, שלומם ורכושם של המשתמשים בדרך, ופגיעה בתחושת הביטחון של הציבור ושל גורמי אכיפת החוק. הימלטות משוטרים אשר מובילה למרדפים בכבישי ישראל פוגעת קשות בביטחון הציבור, בביטחון גורמי אכיפת החוק, ומסכנת באופן משמעותי את הביטחון האישי של המשתמשים בדרך. תופעת הנהיגה הפראית במהלך מרדפים עם המשטרה, תוך הפרה גסה של חוקי התנועה, יוצרת סיכון רב וחמור לכל הנוסעים בדרכים, ופוגעת בסדר הציבורי. תופעה זו, אף מבטאת זלזול מופגן ובוטה בגורמי אכיפת החוק, והעדר מורא החוק. במקרים של מנוסה מרשויות החוק, הערכים החברתיים כוללים גם את יכולתן של הרשויות לאכוף את החוק ולהביא עבריינים לדין. בשל כך קיים צורך, ככלל, להטיל ענישה מחמירה בגין עבירות אלה (ראו ע""פ 7798/08 מדינת ישראל נ' שביקוב [22.1.09] וע""פ 4763/17 ותד נ' מדינת ישראל [29.1.18]; ע""פ 2519/14 אבו קיעאן נ' מדינת ישראל [29.12.14]).","ע""פ 2519/14",דיון - קביעת מתחם העונש ההולם,0
42,"בשלב בחינת מדיניות הענישה הנוהגת יש לתת את הדעת לדבריה של כב' השופטת ע' ברון בע""פ 2564/19 אזברגה נ' מדינת ישראל (18.07.19):","ע""פ 2564/19",דיון - קביעת מתחם העונש ההולם,0
45,"בע""פ 4530/19 ג'זאווי נ' מדינת ישראל (11.8.19) נדחה ערעורו של נאשם אשר הורשע על-פי הודאתו בעבירה של נשיאת נשק שלא כדין, נשיאת אביזר לנשק, פריצה לרכב בכוונה לבצע גניבה וגניבה מרכב. הנאשם פרץ לרכב וגנב ממנו נשק מסוג M16 מקוצר ונסע עמו לאזור מזרח ירושלים. נאשם ללא עבר פלילי. הנשק לא הושב. נקבע מתחם שנע בין 26 ל-52 חודשי מאסר בפועל, והנאשם נדון ל-32 חודשי מאסר בפועל.","ע""פ 4530/19",דיון - קביעת מתחם העונש ההולם,1
46,"בע""פ 6347/17 מגאהד נ' מדינת ישראל (2.1.18), נדחה ערעור נאשם אשר הורשע על פי הודאתו בעבירות של קשירת קשר לביצוע פשע והובלת נשק ואביזר לנשק. הנאשם קשר עם אחר להעברת נשק מהעיר שכם לשטחי מדינת ישראל בתמורה כספית. במסגרת הקשר, הגיע הנאשם ברכב למחסום בצומת תפוח, ובבדיקה נתפס רובה סער דמוי M-4 וכדורים. בית המשפט המחוזי קבע מתחם עונש הנע בין 20 ל-40 חודשי מאסר. הנאשם בעל עבר פלילי לא מכביד נדון לעונש של 28 חודשי מאסר בפועל לצד ענישה נלווית. בית המשפט העליון הפנה לחומרת העבירה ודחה את הערעור.","ע""פ 6347/17",דיון - קביעת מתחם העונש ההולם,1
47,"בע""פ 3336/18 מדינת ישראל נ' סמארה (29.11.18), בית המשפט העליון קיבל את ערעור המדינה והחמיר את עונשו של נאשם אשר הורשע על פי הודאתו בעבירה של נשיאת נשק ותחמושת. הנאשם נשא ברכבו שני רובי קרל גוסטב מאולתרים, מחסניות וכדורים. שוטרים נסעו אחרי רכב הנאשם וכרזו לו לעצור ובעקבות כך הנאשם החל בנסיעה מהירה וכשהגיע לדרך ללא מוצא – נעצר. נקבע מתחם עונש הנע בין 16 ל-40 חודשי מאסר בפועל. הנאשם בעל עבר פלילי ישן נדון לעונש של 18 חודשי מאסר בפועל. בית המשפט העליון קבע כי אמנם הנאשם שיקם את חייו בצורה טובה, אולם מדובר בעבירות חמורות, והעמיד את העונש על 24 חודשי מאסר בפועל (חלף 18 חודשים).","ע""פ 3336/18",דיון - קביעת מתחם העונש ההולם,1
