paragraph_number,paragraph_text,citation,part,predicted_label
33,"החומרה היתרה הכרוכה בעבירות נשק והסיכון הנשקף מביצוען לציבור, מקבלים משנה תוקף בשים לב להיקפיה של התופעה ואופן התפשטותה. כמענה לכך, מסתמנת בפסיקה מגמה עקבית להחמיר את הענישה בגין עבירות אלו, באופן שיהלום את מידת פגיעתן בערכים המוגנים ויקדם את מיגור התופעה (עניין דהוד, פסקה 11; עניין חסן, פסקה 12; עניין עספור, פסקה 7). משכך, חרף עיקרון הענישה האינדיבידואלית והמשקל שיש ליתן לנסיבותיו האישיות של כל נאשם לגופו, בבואו לגזור את דינו של מי שהורשע בביצוע עבירות חמורות אלו, על בית המשפט לתת בכורה לשיקולי ההרתעה והאינטרס הציבורי (ע""פ 5643/14 עיסא נ' מדינת ישראל (23.6.2015) (להלן: עניין עיסא), פסקה 13; עניין נפאע, פסקה 5).""","ע""פ 5643/14",	דיון והכרעה ,0
34,"(ע""פ 8045/17 בראנסי נ' מדינת ישראל (16.8.18)).","ע""פ 8045/17",	דיון והכרעה ,0
39,"(ע""פ 6371/11 מדינת ישראל נ' אנס הייבי  (18.12.11)).","ע""פ 6371/11",	דיון והכרעה ,0
44,"(ע""פ 4945/13 מדינת ישראל נ' סלימאן  (19.1.14)).","ע""פ 4945/13",	דיון והכרעה ,0
46,"בב""ש 625/82 אבו מוך נ' מדינת ישראל (פ""ד לז (3) 668 (1983)), ערך בית המשפט העליון מדרג של עבירות החזקת נשק לפי חומרת נסיבותיהן, כאשר בראש הרשימה מבחינת החומרה, ניצבות עבירות של החזקת נשק שבוצעו במטרה לפגוע בביטחון המדינה או הציבור, או לשם ביצוע עבירה פלילית ספציפית, באמצע הרשימה נמצאות עבירות של החזקת נשק שבוצעו לשם צבירת נשק לעת מצוא או לשם הגנה עצמית, ובתחתית הרשימה נמצאות עבירות שבוצעו על רקע של החזקת נשק לשם ספורט או כתחביב ועבירה של החזקת נשק שפג תוקף רישיונו. מדרג זה רלוונטי, בשינויים המחוייבים, גם לענייננו, למרות שהנאשם לא הורשע בעבירה של החזקת נשק, והוא  משמש את בתי המשפט עד היום (ראו – ע""פ 1332/04 מדינת ישראל נ' פס (19.4.04), וכן למשל - ת""פ (חיפה) 57965-03-15 מדינת ישראל נ' אגברייה] (15.1.15), ו- ת""פ (ירושלים) 2106/06 מדינת ישראל נ' רקח (10.5.07)). בהמשך לכל האמור לעיל, נפסק כי בכפוף לנסיבות כל מקרה ומקרה הענישה בעבירות נשק צריכה לכלול בדרך כלל רכיב של מאסר בפועל (ראו - ע""פ 1332/04  מדינת ישראל נ' פס (19.4.04); ע""פ 5220/09 עוואודה נ' מדינת ישראל (30.12.09); ולאחרונה - ע""פ 9702/16 אילוליאיה נ' מדינת ישראל (13.9.17)).","ע""פ 1332/04",	דיון והכרעה ,0
46,"בב""ש 625/82 אבו מוך נ' מדינת ישראל (פ""ד לז (3) 668 (1983)), ערך בית המשפט העליון מדרג של עבירות החזקת נשק לפי חומרת נסיבותיהן, כאשר בראש הרשימה מבחינת החומרה, ניצבות עבירות של החזקת נשק שבוצעו במטרה לפגוע בביטחון המדינה או הציבור, או לשם ביצוע עבירה פלילית ספציפית, באמצע הרשימה נמצאות עבירות של החזקת נשק שבוצעו לשם צבירת נשק לעת מצוא או לשם הגנה עצמית, ובתחתית הרשימה נמצאות עבירות שבוצעו על רקע של החזקת נשק לשם ספורט או כתחביב ועבירה של החזקת נשק שפג תוקף רישיונו. מדרג זה רלוונטי, בשינויים המחוייבים, גם לענייננו, למרות שהנאשם לא הורשע בעבירה של החזקת נשק, והוא  משמש את בתי המשפט עד היום (ראו – ע""פ 1332/04 מדינת ישראל נ' פס (19.4.04), וכן למשל - ת""פ (חיפה) 57965-03-15 מדינת ישראל נ' אגברייה] (15.1.15), ו- ת""פ (ירושלים) 2106/06 מדינת ישראל נ' רקח (10.5.07)). בהמשך לכל האמור לעיל, נפסק כי בכפוף לנסיבות כל מקרה ומקרה הענישה בעבירות נשק צריכה לכלול בדרך כלל רכיב של מאסר בפועל (ראו - ע""פ 1332/04  מדינת ישראל נ' פס (19.4.04); ע""פ 5220/09 עוואודה נ' מדינת ישראל (30.12.09); ולאחרונה - ע""פ 9702/16 אילוליאיה נ' מדינת ישראל (13.9.17)).","ע""פ 1332/04",	דיון והכרעה ,0
46,"בב""ש 625/82 אבו מוך נ' מדינת ישראל (פ""ד לז (3) 668 (1983)), ערך בית המשפט העליון מדרג של עבירות החזקת נשק לפי חומרת נסיבותיהן, כאשר בראש הרשימה מבחינת החומרה, ניצבות עבירות של החזקת נשק שבוצעו במטרה לפגוע בביטחון המדינה או הציבור, או לשם ביצוע עבירה פלילית ספציפית, באמצע הרשימה נמצאות עבירות של החזקת נשק שבוצעו לשם צבירת נשק לעת מצוא או לשם הגנה עצמית, ובתחתית הרשימה נמצאות עבירות שבוצעו על רקע של החזקת נשק לשם ספורט או כתחביב ועבירה של החזקת נשק שפג תוקף רישיונו. מדרג זה רלוונטי, בשינויים המחוייבים, גם לענייננו, למרות שהנאשם לא הורשע בעבירה של החזקת נשק, והוא  משמש את בתי המשפט עד היום (ראו – ע""פ 1332/04 מדינת ישראל נ' פס (19.4.04), וכן למשל - ת""פ (חיפה) 57965-03-15 מדינת ישראל נ' אגברייה] (15.1.15), ו- ת""פ (ירושלים) 2106/06 מדינת ישראל נ' רקח (10.5.07)). בהמשך לכל האמור לעיל, נפסק כי בכפוף לנסיבות כל מקרה ומקרה הענישה בעבירות נשק צריכה לכלול בדרך כלל רכיב של מאסר בפועל (ראו - ע""פ 1332/04  מדינת ישראל נ' פס (19.4.04); ע""פ 5220/09 עוואודה נ' מדינת ישראל (30.12.09); ולאחרונה - ע""פ 9702/16 אילוליאיה נ' מדינת ישראל (13.9.17)).","ע""פ 5220/09",	דיון והכרעה ,0
46,"בב""ש 625/82 אבו מוך נ' מדינת ישראל (פ""ד לז (3) 668 (1983)), ערך בית המשפט העליון מדרג של עבירות החזקת נשק לפי חומרת נסיבותיהן, כאשר בראש הרשימה מבחינת החומרה, ניצבות עבירות של החזקת נשק שבוצעו במטרה לפגוע בביטחון המדינה או הציבור, או לשם ביצוע עבירה פלילית ספציפית, באמצע הרשימה נמצאות עבירות של החזקת נשק שבוצעו לשם צבירת נשק לעת מצוא או לשם הגנה עצמית, ובתחתית הרשימה נמצאות עבירות שבוצעו על רקע של החזקת נשק לשם ספורט או כתחביב ועבירה של החזקת נשק שפג תוקף רישיונו. מדרג זה רלוונטי, בשינויים המחוייבים, גם לענייננו, למרות שהנאשם לא הורשע בעבירה של החזקת נשק, והוא  משמש את בתי המשפט עד היום (ראו – ע""פ 1332/04 מדינת ישראל נ' פס (19.4.04), וכן למשל - ת""פ (חיפה) 57965-03-15 מדינת ישראל נ' אגברייה] (15.1.15), ו- ת""פ (ירושלים) 2106/06 מדינת ישראל נ' רקח (10.5.07)). בהמשך לכל האמור לעיל, נפסק כי בכפוף לנסיבות כל מקרה ומקרה הענישה בעבירות נשק צריכה לכלול בדרך כלל רכיב של מאסר בפועל (ראו - ע""פ 1332/04  מדינת ישראל נ' פס (19.4.04); ע""פ 5220/09 עוואודה נ' מדינת ישראל (30.12.09); ולאחרונה - ע""פ 9702/16 אילוליאיה נ' מדינת ישראל (13.9.17)).","ע""פ 9702/16",	דיון והכרעה ,0
48,"8.	אשר לענישה הנוהגת - ב""כ המאשימה הפנתה לע""פ 3877/16 ג'באלי נ' מדינת ישראל (17.11.16), שם הורשע המערער בעקבות הסדר טיעון בעבירה של נשיאת נשק ונגזר עליו בבית המשפט המחוזי עונש של 34 חודשי מאסר בפועל. בית המשפט העליון דחה את ערעורו של המערער על חומרת העונש. עם זאת, יש לציין שבאותו עניין דובר במערער אשר נטל את האקדח לצורך מפגש עם קרוב משפחתו שעמו היה לו סכסוך, וכן יש לציין כי למערער באותו עניין היה עבר פלילי מכביד.","ע""פ 3877/16",	דיון והכרעה ,1
49,"ב""כ המאשימה הפנתה לע""פ 9373/10 ותד נ' מדינת ישראל (14.9.11), שם הורשע המערער בעבירות של החזקת נשק ונשיאת נשק, ונגזר עליו בבית המשפט המחוזי עונש של 50 חודשי מאסר בפועל. בית המשפט העליון קיבל את הערעור והפחית את העונש ל-30 חודשי מאסר בפועל. יש לציין כי במקרה זה הורשע אותו מערער גם בעבירה של החזקת נשק, עבירה שבה לא הורשע הנאשם שלפניי.","ע""פ 9373/10",	דיון והכרעה ,1
